# frequency_THz	|SZmin(2),Zmin(1)|^2
100.0	8.385419927761659e-19
100.19999694824219	8.256152687236717e-19
100.4000015258789	8.127821280240201e-19
100.5999984741211	8.000453357637115e-19
100.80000305175781	7.874067830819262e-19
101.0	7.7486915295137745e-19
101.19999694824219	7.6243451983134175e-19
101.4000015258789	7.501048933986439e-19
101.5999984741211	7.378819516372284e-19
101.80000305175781	7.257675994524617e-19
102.0	7.13763496373559e-19
102.19999694824219	7.018713126345234e-19
102.4000015258789	6.900924859604843e-19
102.5999984741211	6.784284679449654e-19
102.80000305175781	6.668800738932401e-19
103.0	6.554489642344808e-19
103.19999694824219	6.441358272236187e-19
103.4000015258789	6.329418859768316e-19
103.5999984741211	6.2186794099557565e-19
103.80000305175781	6.109146950005735e-19
104.0	6.000827664999136e-19
104.19999694824219	5.893730639684981e-19
104.4000015258789	5.787858962115222e-19
104.5999984741211	5.683219349841657e-19
104.80000305175781	5.579813860564907e-19
105.0	5.477646178300548e-19
105.19999694824219	5.376719260001594e-19
105.4000015258789	5.277034165886933e-19
105.5999984741211	5.1785919100711385e-19
105.80000305175781	5.081395310042481e-19
106.0	4.985440170339863e-19
106.19999694824219	4.89072950444043e-19
106.4000015258789	4.797260087383591e-19
106.5999984741211	4.705030148006129e-19
106.80000305175781	4.614038833748402e-19
107.0	4.524281203140041e-19
107.19999694824219	4.4357558339323345e-19
107.4000015258789	4.348458217853786e-19
107.5999984741211	4.2623839352634567e-19
107.80000305175781	4.1775275664991943e-19
108.0	4.093885406183254e-19
108.19999694824219	4.011451484576456e-19
108.4000015258789	3.930220143840123e-19
108.5999984741211	3.8501854981760467e-19
108.80000305175781	3.771339293883051e-19
109.0	3.6936767336900905e-19
109.19999694824219	3.6171889680511074e-19
109.4000015258789	3.5418704944900335e-19
109.5999984741211	3.467710886702944e-19
109.80000305175781	3.3947044197314307e-19
110.0	3.322841466375436e-19
110.19999694824219	3.2521142413596717e-19
110.4000015258789	3.1825136094277733e-19
110.5999984741211	3.1140303700870435e-19
110.80000305175781	3.046656004607733e-19
111.0	2.9803810382468635e-19
111.19999694824219	2.9151948045739936e-19
111.4000015258789	2.8510886949880397e-19
111.5999984741211	2.7880531791202744e-19
111.80000305175781	2.72607757968784e-19
112.0	2.66515188434621e-19
112.19999694824219	2.6052653836400415e-19
112.4000015258789	2.546408486745291e-19
112.5999984741211	2.488570518328704e-19
112.80000305175781	2.4317399615930123e-19
113.0	2.3759074855588966e-19
113.19999694824219	2.321061377862743e-19
113.4000015258789	2.2671920280970895e-19
113.5999984741211	2.2142867009722537e-19
113.80000305175781	2.1623357517297332e-19
114.0	2.1113283764911818e-19
114.19999694824219	2.0612524711688172e-19
