# frequency_THz	|SZmax(2),Zmax(1)|^2
100.0	3.789096173928357e-15
100.19999694824219	3.2022627195656863e-15
100.4000015258789	2.5973187604378336e-15
100.5999984741211	2.08550321946559e-15
100.80000305175781	1.770667837904717e-15
101.0	1.7370726757623348e-15
101.19999694824219	2.0396704357015015e-15
101.4000015258789	2.6977341714134397e-15
101.5999984741211	3.692337913293247e-15
101.80000305175781	4.9678093802043874e-15
102.0	6.436890926140766e-15
102.19999694824219	7.989026799100154e-15
102.4000015258789	9.500889191607e-15
102.5999984741211	1.0848119820250582e-14
102.80000305175781	1.1917133002888689e-14
103.0	1.261590793787442e-14
103.19999694824219	1.2882781751019854e-14
103.4000015258789	1.2692426599928226e-14
103.5999984741211	1.205860678463934e-14
103.80000305175781	1.103337909638376e-14
104.0	9.7029562735468e-15
104.19999694824219	8.180586021972963e-15
104.4000015258789	6.597081341357289e-15
104.5999984741211	5.0898961700354964e-15
104.80000305175781	3.7916547642025e-15
105.0	2.819119177851996e-15
105.19999694824219	2.2635364452752154e-15
105.4000015258789	2.183140146914908e-15
105.5999984741211	2.5983955567565315e-15
105.80000305175781	3.490356630658416e-15
106.0	4.802216813377726e-15
106.19999694824219	6.443879954984925e-15
106.4000015258789	8.29913371856607e-15
106.5999984741211	1.0234816372823237e-14
106.80000305175781	1.2111185139462422e-14
107.0	1.3792657591065322e-14
107.19999694824219	1.5158077533030856e-14
107.4000015258789	1.6109643280331165e-14
107.5999984741211	1.6579942854429498e-14
107.80000305175781	1.6536421429691228e-14
108.0	1.598314424784404e-14
108.19999694824219	1.4959716359835744e-14
108.4000015258789	1.3537514662908058e-14
108.5999984741211	1.1813582911758678e-14
108.80000305175781	9.902805603838629e-15
109.0	7.928932959255937e-15
109.19999694824219	6.015219857464587e-15
109.4000015258789	4.275431113108888e-15
109.5999984741211	2.805887257992458e-15
109.80000305175781	1.6791041141707497e-15
110.0	9.395056527974177e-16
110.19999694824219	6.014304975712599e-16
110.4000015258789	6.495119612142703e-16
110.5999984741211	1.041305516843013e-15
110.80000305175781	1.7118621482186041e-15
111.0	2.579810926579468e-15
111.19999694824219	3.55440079192224e-15
111.4000015258789	4.5429172090141635e-15
111.5999984741211	5.457856613184571e-15
111.80000305175781	6.223301867266026e-15
112.0	6.780057558567552e-15
112.19999694824219	7.089144630421086e-15
112.4000015258789	7.133527512598122e-15
112.5999984741211	6.9179533028674365e-15
112.80000305175781	6.4670713616849005e-15
113.0	5.8220661457477205e-15
113.19999694824219	5.0361419890310195e-15
113.4000015258789	4.169333423759026e-15
113.5999984741211	3.2830830570303074e-15
113.80000305175781	2.435069659750634e-15
114.0	1.6747149615303054e-15
114.19999694824219	1.0397010771435549e-15
114.4000015258789	5.537494428536618e-16
114.5999984741211	2.257740162089244e-16
114.80000305175781	5.0404443404133037e-17
115.0	9.751934869705949e-18
115.19999694824219	7.618551617492171e-17
115.4000015258789	2.158098727480828e-16
115.5999984741211	3.9228722796376267e-16
115.80000305175781	5.706304852494036e-16
116.0	7.206161640608087e-16
116.19999694824219	8.195166136544308e-16
116.4000015258789	8.539251832976202e-16
116.5999984741211	8.20544609970381e-16
116.80000305175781	7.25909585190413e-16
117.0	5.851158968363422e-16
117.19999694824219	4.1972093111108344e-16
117.4000015258789	2.55051899124399e-16
117.5999984741211	1.172065112049642e-16
117.80000305175781	3.005427327812706e-17
118.0	1.2533768377847166e-17
118.19999694824219	7.650745949034242e-17
118.4000015258789	2.2537545473683985e-16
118.5999984741211	4.535707614622127e-16
118.80000305175781	7.469741010459242e-16
119.0	1.0841936492509585e-15
119.19999694824219	1.4385776774700773e-15
119.4000015258789	1.7807531948644995e-15
119.5999984741211	2.0814499995436435e-15
119.80000305175781	2.3143214986234103e-15
120.0	2.45850775301318e-15
120.19999694824219	2.500683485278223e-15
120.4000015258789	2.4364120575593615e-15
120.5999984741211	2.2706629286192835e-15
120.80000305175781	2.0174685913088562e-15
121.0	1.6987263796334264e-15
121.19999694824219	1.3422879505915135e-15
121.4000015258789	9.794916934101214e-16
121.5999984741211	6.423781513314493e-16
121.80000305175781	3.608405287997363e-16
122.0	1.599682576386662e-16
122.19999694824219	5.782672801000803e-17
122.4000015258789	6.386888705033768e-17
122.5999984741211	1.7811929454178857e-16
122.80000305175781	3.911991055825344e-16
123.0	6.851837510177283e-16
123.19999694824219	1.0352111219326101e-15
