# frequency_THz	|SZmax(1),Zmax(2)|^2
100.0	3.681341752342431e-13
100.19999694824219	3.761643208881518e-13
100.4000015258789	3.804976016909245e-13
100.5999984741211	3.809586126515792e-13
100.80000305175781	3.775025703578404e-13
101.0	3.702116572265782e-13
101.19999694824219	3.592877724216135e-13
101.4000015258789	3.450404979378476e-13
101.5999984741211	3.278742899366995e-13
101.80000305175781	3.082715964106282e-13
102.0	2.8677481365003753e-13
102.19999694824219	2.6396782491263444e-13
102.4000015258789	2.4045582649186363e-13
102.5999984741211	2.168456292974801e-13
102.80000305175781	1.9372740285725684e-13
103.0	1.716565266310771e-13
103.19999694824219	1.5113785572661835e-13
103.4000015258789	1.3261192866746024e-13
103.5999984741211	1.1644378774249607e-13
103.80000305175781	1.029143907056883e-13
104.0	9.221510778438326e-14
104.19999694824219	8.44449864163906e-14
104.4000015258789	7.961118835347291e-14
104.5999984741211	7.763207132226411e-14
104.80000305175781	7.834316345669846e-14
105.0	8.150510298686388e-14
105.19999694824219	8.681414444759808e-14
105.4000015258789	9.391365106735202e-14
105.5999984741211	1.0240752442389411e-13
105.80000305175781	1.1187372597962856e-13
106.0	1.218786196272423e-13
106.19999694824219	1.3199073420483227e-13
106.4000015258789	1.4179455130901526e-13
106.5999984741211	1.5090264669512912e-13
106.80000305175781	1.5896683773631786e-13
107.0	1.6568794262432765e-13
107.19999694824219	1.708232225850661e-13
107.4000015258789	1.7419195142512484e-13
107.5999984741211	1.7567897152466278e-13
107.80000305175781	1.7523602988572345e-13
108.0	1.7288068395365042e-13
108.19999694824219	1.6869352597179543e-13
108.4000015258789	1.628133331745661e-13
108.5999984741211	1.5543068478514677e-13
108.80000305175781	1.467798300734152e-13
109.0	1.3712979470063156e-13
109.19999694824219	1.2677471995223288e-13
109.4000015258789	1.160232319854361e-13
109.5999984741211	1.0518836098771493e-13
109.80000305175781	9.457711735256878e-14
110.0	8.448099425387925e-14
110.19999694824219	7.51669523383834e-14
110.4000015258789	6.686971628499515e-14
110.5999984741211	5.978516128170061e-14
110.80000305175781	5.406540962965061e-14
111.0	4.981506385453315e-14
111.19999694824219	4.708948324370503e-14
111.4000015258789	4.5894456836774183e-14
111.5999984741211	4.6187465854088834e-14
111.80000305175781	4.788053901829036e-14
112.0	5.084440367067428e-14
112.19999694824219	5.49138347067066e-14
112.4000015258789	5.989392907102463e-14
112.5999984741211	6.556725660851209e-14
112.80000305175781	7.170136391377265e-14
113.0	7.805662732060497e-14
113.19999694824219	8.439409267988596e-14
113.4000015258789	9.048292006489177e-14
113.5999984741211	9.61075635816557e-14
113.80000305175781	1.0107408294606141e-13
114.0	1.0521555594215021e-13
114.19999694824219	1.0839667629418027e-13
114.4000015258789	1.1051699919788534e-13
114.5999984741211	1.1151298387182454e-13
114.80000305175781	1.1135902778677749e-13
115.0	1.1006686695989024e-13
115.19999694824219	1.076843524308773e-13
115.4000015258789	1.0429250839161165e-13
115.5999984741211	1.0000208434564004e-13
115.80000305175781	9.494909996714281e-14
116.0	8.928963181517994e-14
116.19999694824219	8.319426309085926e-14
116.4000015258789	7.684223965438709e-14
116.5999984741211	7.04153868236417e-14
116.80000305175781	6.409215246581213e-14
117.0	5.804223787795095e-14
117.19999694824219	5.242113814452495e-14
117.4000015258789	4.736581375099e-14
117.5999984741211	4.299080799822554e-14
117.80000305175781	3.9385187090950896e-14
118.0	3.66106011105317e-14
118.19999694824219	3.4700021131605724e-14
118.4000015258789	3.365766628675657e-14
118.5999984741211	3.3459727863238064e-14
118.80000305175781	3.405596881246766e-14
119.0	3.5372238703137214e-14
119.19999694824219	3.731355038672592e-14
119.4000015258789	3.9767843085951994e-14
119.5999984741211	4.261016183210179e-14
119.80000305175781	4.5707051988511884e-14
120.0	4.89212202808026e-14
120.19999694824219	5.2116146559941254e-14
120.4000015258789	5.516044748175603e-14
120.5999984741211	5.79321208963178e-14
120.80000305175781	6.032213917534571e-14
121.0	6.223774768403289e-14
121.19999694824219	6.360496947542901e-14
121.4000015258789	6.43705307860512e-14
121.5999984741211	6.450298584896663e-14
121.80000305175781	6.399307419529263e-14
122.0	6.285352743728435e-14
122.19999694824219	6.111788631148737e-14
122.4000015258789	5.883885504554154e-14
122.5999984741211	5.6086109544007275e-14
122.80000305175781	5.294340481492032e-14
123.0	4.9505478641335215e-14
123.19999694824219	4.587461602509094e-14
123.4000015258789	4.2157066936034985e-14
123.5999984741211	3.845941008234346e-14
123.80000305175781	3.488499508938419e-14
124.0	3.1530679755369e-14
124.19999694824219	2.8483699997344844e-14
124.4000015258789	2.5819111483038313e-14
124.5999984741211	2.359755175787131e-14
124.80000305175781	2.1863665897053024e-14
125.0	2.0644965700245355e-14
125.19999694824219	1.995144708327085e-14
125.4000015258789	1.9775615197981724e-14
125.5999984741211	2.009326581933649e-14
125.80000305175781	2.0864656443293336e-14
126.0	2.2036256161592696e-14
126.19999694824219	2.354289322078679e-14
126.4000015258789	2.5310211625436496e-14
126.5999984741211	2.7257373578188783e-14
126.80000305175781	2.9299998374395095e-14
127.0	3.135302263162147e-14
127.19999694824219	3.333362310984333e-14
127.4000015258789	3.516396373920334e-14
127.5999984741211	3.6773713802148173e-14
127.80000305175781	3.810223089951502e-14
128.0	3.910049292693351e-14
128.1999969482422	3.973239535054384e-14
128.39999389648438	3.9975846078530864e-14
128.60000610351562	3.982311137445695e-14
128.8000030517578	3.928090912165946e-14
129.0	3.8369826239308274e-14
129.1999969482422	3.712343197550193e-14
129.39999389648438	3.5586895619030424e-14
129.60000610351562	3.381521249090047e-14
129.8000030517578	3.187124965780038e-14
130.0	2.9823455606744485e-14
130.1999969482422	2.774349706566648e-14
130.39999389648438	2.570373040945577e-14
130.60000610351562	2.3774821645650913e-14
130.8000030517578	2.2023410804693077e-14
131.0	2.050986237276888e-14
131.1999969482422	1.9286391915679537e-14
131.39999389648438	1.8395395991750763e-14
131.60000610351562	1.786819178226154e-14
131.8000030517578	1.7724090479834246e-14
132.0	1.796993431284239e-14
132.1999969482422	1.8599980818019597e-14
132.39999389648438	1.9596250668237945e-14
132.60000610351562	2.09292795040471e-14
132.8000030517578	2.2559180600396683e-14
133.0	2.4437075778279236e-14
133.1999969482422	2.650678799263838e-14
133.39999389648438	2.8706726924948165e-14
133.60000610351562	3.097196204671961e-14
133.8000030517578	3.323632652233634e-14
134.0	3.543453841000371e-14
134.1999969482422	3.750431899786343e-14
134.39999389648438	3.9388268962424825e-14
134.60000610351562	4.1035710811558564e-14
134.8000030517578	4.2404133963715555e-14
135.0	4.3460429345942855e-14
135.1999969482422	4.4181811471559444e-14
135.39999389648438	4.455636928993441e-14
135.60000610351562	4.458325051174663e-14
135.8000030517578	4.4272536158246275e-14
136.0	4.364464989649202e-14
136.1999969482422	4.272963238534917e-14
136.39999389648438	4.156590332519967e-14
136.60000610351562	4.0198950595759035e-14
136.8000030517578	3.867967308485454e-14
137.0	3.706270809028541e-14
137.1999969482422	3.54045873521603e-14
137.39999389648438	3.3761843739740514e-14
137.60000610351562	3.2189175932039106e-14
137.8000030517578	3.073775946627597e-14
138.0	2.945361650297776e-14
138.1999969482422	2.8376205659514216e-14
138.39999389648438	2.7537282074010825e-14
138.60000610351562	2.6959940252568776e-14
138.8000030517578	2.6658088926787924e-14
139.0	2.6636076202749067e-14
139.1999969482422	2.6888771869332417e-14
139.39999389648438	2.7401840780103702e-14
139.60000610351562	2.815240859480547e-14
139.8000030517578	2.910995799954928e-14
140.0	3.0237396773594586e-14
140.1999969482422	3.1492422733598314e-14
140.39999389648438	3.282901986780576e-14
140.60000610351562	3.419896775597347e-14
140.8000030517578	3.555353336934437e-14
141.0	3.68450283377188e-14
141.1999969482422	3.802842584819303e-14
141.39999389648438	3.9062796743125206e-14
141.60000610351562	3.991255085721159e-14
141.8000030517578	4.05486271127791e-14
142.0	4.0949367651156776e-14
142.1999969482422	4.1101090507099924e-14
142.39999389648438	4.099849988297724e-14
142.60000610351562	4.064481248847064e-14
142.8000030517578	4.0051456339932717e-14
143.0	3.923772008187271e-14
143.1999969482422	3.8230025055466735e-14
143.39999389648438	3.706099525176924e-14
143.60000610351562	3.576830749098739e-14
143.8000030517578	3.4393512117228515e-14
144.0	3.298061541439653e-14
