# frequency_THz	|SZmin(1),Zmin(2)|^2
100.0	2.5310238337662968e-17
100.19999694824219	2.3995395371840717e-17
100.4000015258789	2.2734872811989992e-17
100.5999984741211	2.1526927676477343e-17
100.80000305175781	2.0369876199290323e-17
101.0	1.9262057540028796e-17
101.19999694824219	1.8201868662082726e-17
101.4000015258789	1.718773608920599e-17
101.5999984741211	1.6218131372036528e-17
101.80000305175781	1.529155974790511e-17
102.0	1.440657660898789e-17
102.19999694824219	1.3561760840651663e-17
102.4000015258789	1.2755740655717556e-17
102.5999984741211	1.1987173963894706e-17
102.80000305175781	1.125475578490841e-17
103.0	1.05572208689738e-17
103.19999694824219	9.893328739663152e-18
103.4000015258789	9.261880381788928e-18
103.5999984741211	8.661708832688019e-18
103.80000305175781	8.091678740838831e-18
104.0	7.550685600462648e-18
104.19999694824219	7.037657928715139e-18
104.4000015258789	6.551549413128269e-18
104.5999984741211	6.091353098074176e-18
104.80000305175781	5.6560834315747866e-18
105.0	5.244784626611714e-18
105.19999694824219	4.8565303327133584e-18
105.4000015258789	4.4904215207370146e-18
105.5999984741211	4.145585758294651e-18
105.80000305175781	3.821174750323431e-18
106.0	3.516369229374422e-18
106.19999694824219	3.230372406627502e-18
106.4000015258789	2.9624123387659674e-18
106.5999984741211	2.7117396439218997e-18
106.80000305175781	2.4776305139816208e-18
107.0	2.2593828941922684e-18
107.19999694824219	2.056315907164872e-18
107.4000015258789	1.8677712562349262e-18
107.5999984741211	1.6931117941340722e-18
107.80000305175781	1.5317207933632753e-18
108.0	1.3830007199828893e-18
108.19999694824219	1.2463743810918934e-18
108.4000015258789	1.1212840175984072e-18
108.5999984741211	1.0071892566595189e-18
108.80000305175781	9.03569419636053e-19
109.0	8.099199605737397e-19
109.19999694824219	7.257543118071556e-19
109.4000015258789	6.506027768556018e-19
109.5999984741211	5.840112237360513e-19
109.80000305175781	5.255420953841274e-19
110.0	4.74772907599472e-19
110.19999694824219	4.3129644830592927e-19
110.4000015258789	3.94719869140188e-19
110.5999984741211	3.646646321750333e-19
110.80000305175781	3.407660142184902e-19
111.0	3.2267295073409526e-19
111.19999694824219	3.1004715104859254e-19
111.4000015258789	3.0256318371641875e-19
111.5999984741211	2.9990793313810587e-19
111.80000305175781	3.0178036870397353e-19
112.0	3.0789080836760884e-19
112.19999694824219	3.1796132110996527e-19
112.4000015258789	3.3172457640666826e-19
112.5999984741211	3.4892398864778656e-19
112.80000305175781	3.6931364543981253e-19
113.0	3.926572007575488e-19
113.19999694824219	4.187283154909616e-19
113.4000015258789	4.473100581045927e-19
113.5999984741211	4.781946319315581e-19
113.80000305175781	5.111829206416698e-19
114.0	5.460847659286763e-19
114.19999694824219	5.827181197545694e-19
114.4000015258789	6.20909064211863e-19
114.5999984741211	6.604912825155477e-19
114.80000305175781	7.013063888948616e-19
115.0	7.43203182288284e-19
115.19999694824219	7.860373290485152e-19
115.4000015258789	8.296716315606708e-19
115.5999984741211	8.739753046690611e-19
115.80000305175781	9.188240021703731e-19
116.0	9.640998014999528e-19
116.19999694824219	1.0096906688928716e-18
116.4000015258789	1.0554901331731666e-18
116.5999984741211	1.101397474409171e-18
116.80000305175781	1.147316882870487e-18
117.0	1.193159112427832e-18
117.19999694824219	1.2388381225263163e-18
117.4000015258789	1.2842741527494254e-18
117.5999984741211	1.3293916282409323e-18
117.80000305175781	1.3741190917497659e-18
118.0	1.4183899851646731e-18
118.19999694824219	1.4621408621448288e-18
118.4000015258789	1.5053146404936074e-18
118.5999984741211	1.5478556436406135e-18
118.80000305175781	1.5897125566909044e-18
119.0	1.6308380255246998e-18
