# frequency_THz	|SZmax(1),Zmax(2)|^2
100.0	8.855600318581756e-14
100.19999694824219	8.390816245602588e-14
100.4000015258789	7.939358564551396e-14
100.5999984741211	7.505541976696745e-14
100.80000305175781	7.093158811745548e-14
101.0	6.705454284422432e-14
101.19999694824219	6.345099247755698e-14
101.4000015258789	6.014180345417439e-14
101.5999984741211	5.714188260146344e-14
101.80000305175781	5.4460405366804946e-14
102.0	5.210089522084983e-14
102.19999694824219	5.0061504160477094e-14
102.4000015258789	4.8335438241860355e-14
102.5999984741211	4.6911273245818e-14
102.80000305175781	4.5773469245376936e-14
103.0	4.490285849388677e-14
103.19999694824219	4.427721189783871e-14
103.4000015258789	4.387174895053711e-14
103.5999984741211	4.3659784265729167e-14
103.80000305175781	4.361315120059299e-14
104.0	4.3702915770226816e-14
104.19999694824219	4.389979390375152e-14
104.4000015258789	4.4174733435912927e-14
104.5999984741211	4.449929699806476e-14
104.80000305175781	4.484621768156873e-14
105.0	4.518966233782812e-14
105.19999694824219	4.550566306087959e-14
105.4000015258789	4.577233454238735e-14
105.5999984741211	4.597022274920297e-14
105.80000305175781	4.608234630098874e-14
106.0	4.6094448564419366e-14
106.19999694824219	4.599506243557824e-14
106.4000015258789	4.5775474127124016e-14
106.5999984741211	4.542977765311459e-14
106.80000305175781	4.495484208527249e-14
107.0	4.43501515100401e-14
107.19999694824219	4.3617711162487843e-14
107.4000015258789	4.276188580208622e-14
107.5999984741211	4.178919974257473e-14
107.80000305175781	4.070816129882907e-14
108.0	3.952896417467879e-14
108.19999694824219	3.82633457919224e-14
108.4000015258789	3.6924209375450865e-14
108.5999984741211	3.5525509563876616e-14
108.80000305175781	3.4081863085416335e-14
109.0	3.260836232189612e-14
109.19999694824219	3.112034317425866e-14
109.4000015258789	2.963306426399518e-14
109.5999984741211	2.816157127524615e-14
109.80000305175781	2.67204253447907e-14
110.0	2.5323506993859878e-14
110.19999694824219	2.398385803351037e-14
110.4000015258789	2.2713515481567744e-14
110.5999984741211	2.1523345802337593e-14
110.80000305175781	2.0422965880873486e-14
111.0	1.942061434858255e-14
111.19999694824219	1.8523085486218063e-14
111.4000015258789	1.7735687658866687e-14
111.5999984741211	1.706217541772694e-14
111.80000305175781	1.6504783218769417e-14
112.0	1.6064183352052817e-14
112.19999694824219	1.5739560923128734e-14
112.4000015258789	1.5528619556020964e-14
112.5999984741211	1.542766290088672e-14
112.80000305175781	1.5431674011589672e-14
113.0	1.5534368905066914e-14
113.19999694824219	1.572835637054651e-14
113.4000015258789	1.60052189350037e-14
113.5999984741211	1.6355623888731486e-14
113.80000305175781	1.6769484923587552e-14
114.0	1.7236076583448096e-14
114.19999694824219	1.7744205544980583e-14
114.4000015258789	1.8282300160775723e-14
114.5999984741211	1.883863441774169e-14
114.80000305175781	1.9401398311009676e-14
115.0	1.9958895272969632e-14
115.19999694824219	2.04996815002921e-14
115.4000015258789	2.101265564862414e-14
115.5999984741211	2.1487245140017067e-14
115.80000305175781	2.1913516334063534e-14
116.0	2.2282267174613613e-14
116.19999694824219	2.2585165080227998e-14
116.4000015258789	2.2814813248587733e-14
116.5999984741211	2.296485425812658e-14
116.80000305175781	2.3030035741322308e-14
117.0	2.3006271508346928e-14
117.19999694824219	2.2890679521159403e-14
117.4000015258789	2.2681608057863034e-14
117.5999984741211	2.237865836959073e-14
117.80000305175781	2.1982680529060315e-14
118.0	2.1495759764812042e-14
118.19999694824219	2.0921181647335582e-14
118.4000015258789	2.0263394557194884e-14
118.5999984741211	1.952794460314259e-14
118.80000305175781	1.8721388405770698e-14
119.0	1.7851245502526208e-14
119.19999694824219	1.6925879651778625e-14
119.4000015258789	1.595436722617407e-14
119.5999984741211	1.494644069120451e-14
119.80000305175781	1.3912296520239078e-14
120.0	1.286252651497776e-14
120.19999694824219	1.1807925982374307e-14
120.4000015258789	1.0759403085685702e-14
120.5999984741211	9.727810903500878e-15
120.80000305175781	8.72381461589652e-15
121.0	7.757761251933953e-15
121.19999694824219	6.839532424412728e-15
121.4000015258789	5.97843605489265e-15
121.5999984741211	5.183066781862741e-15
121.80000305175781	4.461209810167702e-15
122.0	3.819738782284216e-15
122.19999694824219	3.2645151708336395e-15
122.4000015258789	2.800331258264536e-15
122.5999984741211	2.4308355808171407e-15
122.80000305175781	2.158492036133006e-15
123.0	1.98455142591705e-15
123.19999694824219	1.909033920148141e-15
123.4000015258789	1.9307331769833564e-15
123.5999984741211	2.0472319875505076e-15
123.80000305175781	2.254944327338447e-15
124.0	2.5491572184603323e-15
124.19999694824219	2.9241015836025065e-15
124.4000015258789	3.3730296795764034e-15
124.5999984741211	3.8883094189927875e-15
124.80000305175781	4.461526862131989e-15
125.0	5.083600666955653e-15
125.19999694824219	5.744905432493184e-15
125.4000015258789	6.435408127438879e-15
125.5999984741211	7.144791363453321e-15
125.80000305175781	7.862604317004197e-15
126.0	8.578389218918427e-15
126.19999694824219	9.281836557734451e-15
126.4000015258789	9.962909656152783e-15
126.5999984741211	1.0611975518174768e-14
126.80000305175781	1.1219939143853688e-14
127.0	1.1778358603507658e-14
127.19999694824219	1.2279542970719538e-14
127.4000015258789	1.271666368478185e-14
127.5999984741211	1.3083821748267456e-14
127.80000305175781	1.3376137281084846e-14
128.0	1.3589780704404531e-14
128.1999969482422	1.3722032840223504e-14
128.39999389648438	1.3771307212231022e-14
