# frequency_THz	|S|^2
14.9896229	6.658663068879784e-08
15.0046125229	6.659969615002341e-08
15.0196021458	6.661355890022872e-08
15.0345917687	6.662823879951978e-08
15.0495813916	6.664375583421724e-08
15.0645710145	6.666013011539449e-08
15.0795606374	6.667738187741111e-08
15.0945502603	6.669553147644272e-08
15.1095398832	6.67145993890067e-08
15.1245295061	6.673460621048807e-08
15.139519129	6.675557265366318e-08
15.1545087519	6.677751954722507e-08
15.1694983748	6.6800467834311e-08
15.1844879977	6.682443857103437e-08
15.1994776206	6.684945292501984e-08
15.2144672435	6.687553217394549e-08
15.229456866400001	6.690269770409377e-08
15.244446489300001	6.693097100890783e-08
15.259436112200001	6.696037368756204e-08
15.274425735100001	6.699092744354307e-08
15.289415358000001	6.702265408324062e-08
15.304404980900001	6.70555755145581e-08
15.319394603800001	6.70897137455343e-08
15.334384226700001	6.712509088298567e-08
15.349373849600001	6.716172913116379e-08
15.364363472500001	6.719965079043654e-08
15.3793530954	6.723887825598812e-08
15.3943427183	6.72794340165417e-08
15.4093323412	6.732134065310834e-08
15.4243219641	6.736462083775978e-08
15.439311587	6.74092973324288e-08
15.4543012099	6.745539298773676e-08
15.4692908328	6.750293074185421e-08
15.4842804557	6.755193361938988e-08
15.4992700786	6.76024247303123e-08
15.5142597015	6.765442726890756e-08
15.5292493244	6.770796451277106e-08
15.5442389473	6.776305982183373e-08
15.5592285702	6.781973663743392e-08
15.5742181931	6.78780184814193e-08
15.589207816	6.793792895529661e-08
15.6041974389	6.799949173942058e-08
15.6191870618	6.806273059223018e-08
15.6341766847	6.812766934952307e-08
15.6491663076	6.819433192378209e-08
15.6641559305	6.826274230354991e-08
15.679145553400001	6.833292455284753e-08
15.694135176300001	6.8404902810649e-08
15.709124799200001	6.847870129040264e-08
15.724114422100001	6.855434427960948e-08
15.739104045000001	6.863185613945138e-08
15.754093667900001	6.871126130448225e-08
15.769083290800001	6.879258428236459e-08
15.784072913700001	6.887584965367442e-08
15.799062536600001	6.89610820717599e-08
15.814052159500001	6.904830626266196e-08
15.829041782400001	6.913754702509668e-08
15.8440314053	6.922882923049812e-08
15.8590210282	6.932217782312879e-08
15.8740106511	6.941761782025499e-08
15.889000274	6.951517431238146e-08
15.9039898969	6.961487246356536e-08
15.9189795198	6.971673751178549e-08
15.9339691427	6.982079476939348e-08
15.9489587656	6.99270696236289e-08
15.9639483885	7.003558753720245e-08
15.9789380114	7.014637404896248e-08
15.9939276343	7.025945477462799e-08
16.0089172572	7.037485540759584e-08
16.0239068801	7.049260171982976e-08
16.038896503	7.061271956282042e-08
16.0538861259	7.073523486862918e-08
16.0688757488	7.086017365100133e-08
16.0838653717	7.098756200657067e-08
16.0988549946	7.111742611613862e-08
16.1138446175	7.124979224603618e-08
16.1288342404	7.138468674956643e-08
16.1438238633	7.152213606853616e-08
16.1588134862	7.166216673486564e-08
16.1738031091	7.180480537229087e-08
16.188792732	7.195007869814619e-08
16.2037823549	7.209801352523626e-08
16.2187719778	7.224863676379718e-08
16.2337616007	7.240197542354571e-08
16.2487512236	7.255805661582123e-08
16.2637408465	7.271690755581052e-08
16.2787304694	7.287855556487468e-08
16.2937200923	7.304302807296226e-08
16.3087097152	7.321035262111555e-08
16.3236993381	7.33805568640739e-08
16.338688961	7.35536685729718e-08
16.3536785839	7.372971563812933e-08
16.368668206800002	7.390872607194398e-08
16.3836578297	7.409072801187954e-08
16.398647452600002	7.427574972354827e-08
16.4136370755	7.446381960389953e-08
16.428626698400002	7.465496618450364e-08
16.443616321300002	7.484921813493971e-08
16.458605944200002	7.504660426628527e-08
16.473595567100002	7.5247153534706e-08
16.488585190000002	7.54508950451516e-08
16.503574812900002	7.565785805515758e-08
16.518564435800002	7.586807197874974e-08
16.533554058700002	7.608156639045668e-08
16.5485436816	7.629837102943231e-08
16.5635333045	7.651851580368028e-08
16.5785229274	7.674203079439697e-08
16.5935125503	7.696894626041591e-08
16.6085021732	7.719929264277299e-08
16.6234917961	7.743310056937618e-08
16.638481419	7.767040085979473e-08
16.6534710419	7.791122453016055e-08
16.6684606648	7.815560279818758e-08
16.6834502877	7.840356708830633e-08
16.6984399106	7.86551490369215e-08
16.7134295335	7.891038049778287e-08
16.7284191564	7.916929354748482e-08
16.7434087793	7.943192049108243e-08
16.7583984022	7.969829386783589e-08
16.7733880251	7.996844645707957e-08
16.788377648	8.02424112842168e-08
16.8033672709	8.052022162684592e-08
16.8183568938	8.080191102101544e-08
16.8333465167	8.108751326761108e-08
16.8483361396	8.137706243887955e-08
16.8633257625	8.167059288508517e-08
16.8783153854	8.196813924130695e-08
16.8933050083	8.226973643437577e-08
16.9082946312	8.257541968995198e-08
16.9232842541	8.288522453975029e-08
16.938273877	8.3199186828911e-08
16.9532634999	8.351734272351874e-08
16.9682531228	8.383972871827765e-08
16.9832427457	8.416638164433769e-08
16.9982323686	8.449733867728132e-08
17.0132219915	8.483263734527129e-08
17.0282116144	8.517231553736075e-08
17.0432012373	8.551641151197374e-08
17.0581908602	8.586496390555478e-08
17.0731804831	8.621801174139555e-08
17.088170106	8.65755944386391e-08
17.1031597289	8.693775182146799e-08
17.1181493518	8.730452412848073e-08
17.1331389747	8.767595202226018e-08
17.1481285976	8.805207659913937e-08
17.1631182205	8.843293939917092e-08
17.1781078434	8.881858241630387e-08
17.1930974663	8.920904810877567e-08
17.2080870892	8.960437940972495e-08
17.2230767121	9.000461973803079e-08
17.238066335	9.040981300938786e-08
17.2530559579	9.082000364762293e-08
17.2680455808	9.123523659626203e-08
17.283035203700003	9.165555733035682e-08
17.2980248266	9.208101186857829e-08
17.313014449500002	9.25116467855907e-08
17.3280040724	9.294750922471114e-08
17.342993695300002	9.338864691087295e-08
17.3579833182	9.383510816389783e-08
17.372972941100002	9.428694191209586e-08
17.387962564000002	9.474419770620327e-08
17.402952186900002	9.520692573367578e-08
17.417941809800002	9.567517683335174e-08
17.432931432700002	9.614900251050413e-08
17.447921055600002	9.66284549522997e-08
17.462910678500002	9.711358704368414e-08
17.477900301400002	9.760445238371964e-08
17.492889924300002	9.81011053023944e-08
17.5078795472	9.86036008779311e-08
17.5228691701	9.91119949546256e-08
17.537858793	9.962634416124236e-08
17.5528484159	1.0014670593000146e-07
17.5678380388	1.0067313851619627e-07
17.5828276617	1.0120570101847798e-07
17.5978172846	1.0174445339985032e-07
17.6128069075	1.022894565094269e-07
17.6277965304	1.0284077210499783e-07
17.6427861533	1.0339846287646503e-07
17.6577757762	1.0396259247021008e-07
17.6727653991	1.0453322551446307e-07
17.687755022	1.0511042764574885e-07
17.7027446449	1.0569426553649283e-07
17.7177342678	1.0628480692388587e-07
17.7327238907	1.0688212064010337e-07
17.7477135136	1.0748627664400047e-07
17.7627031365	1.0809734605440362e-07
17.7776927594	1.0871540118514736e-07
17.7926823823	1.0934051558200658e-07
17.8076720052	1.0997276406170575e-07
17.8226616281	1.1061222275320182e-07
17.837651251	1.112589691414539e-07
17.8526408739	1.1191308211393865e-07
17.8676304968	1.125746420101776e-07
17.8826201197	1.1324373067459707e-07
17.8976097426	1.1392043151306905e-07
17.9125993655	1.1460482955353476e-07
17.9275889884	1.1529701151115833e-07
17.9425786113	1.1599706585852427e-07
17.9575682342	1.1670508290146182e-07
17.9725578571	1.174211548611557e-07
17.98754748	1.1814537596329743e-07
18.0025371029	1.1887784253515132e-07
18.0175267258	1.1961865311150722e-07
18.0325163487	1.2036790855067514e-07
18.0475059716	1.2112571216182727e-07
18.0624955945	1.2189216984518694e-07
18.0774852174	1.22667390246826e-07
18.0924748403	1.234514849300926e-07
18.1074644632	1.2424456856601577e-07
18.1224540861	1.250467591454525e-07
18.137443709	1.258581782161531e-07
18.1524333319	1.2667895114854089e-07
18.1674229548	1.275092074345789e-07
18.1824125777	1.2834908102496313e-07
18.197402200600003	1.2919871071076393e-07
18.2123918235	1.3005824055681046e-07
18.227381446400003	1.3092782039548585e-07
18.2423710693	1.3180760639125461e-07
