# frequency_THz	Absorptance
14.9896229	0.06828126196772344
15.0046125229	0.06835499233244013
15.0196021458	0.06842517159549655
15.0345917687	0.06849187712359639
15.0495813916	0.06855518601253408
15.0645710145	0.06861517506680204
15.0795606374	0.0686719207801394
15.0945502603	0.06872549931644811
15.1095398832	0.06877598649162509
15.1245295061	0.06882345775585941
15.139519129	0.0688679881763623
15.1545087519	0.06890965242119029
15.1694983748	0.06894852474307467
15.1844879977	0.06898467896422145
15.1994776206	0.0690181884614357
15.2144672435	0.06904912615177217
15.229456866400001	0.06907756447872793
15.244446489300001	0.0691035753990904
15.259436112200001	0.06912723037012392
15.274425735100001	0.06914860033710235
15.289415358000001	0.0691677557215159
15.304404980900001	0.06918476640965132
15.319394603800001	0.06919970174174006
15.334384226700001	0.06921263050116389
15.349373849600001	0.06922362090457801
15.364363472500001	0.06923274059203599
15.3793530954	0.06924005661756627
15.3943427183	0.06924563544057971
15.4093323412	0.06924954291690077
15.4243219641	0.06925184429111231
15.439311587	0.06925260418817858
15.4543012099	0.06925188660624204
15.4692908328	0.06924975490950536
15.4842804557	0.0692462718215916
15.4992700786	0.06924149941897528
15.5142597015	0.06923549912461469
15.5292493244	0.06922833170264475
15.5442389473	0.06922005725289515
15.5592285702	0.0692107352050152
15.5742181931	0.06920042431434281
15.589207816	0.06918918265730112
15.6041974389	0.06917706762664322
15.6191870618	0.06916413592786719
15.6341766847	0.06915044357529054
15.6491663076	0.06913604588889621
15.6641559305	0.06912099749080947
15.679145553400001	0.0691053523025903
15.694135176300001	0.06908916354260053
15.709124799200001	0.06907248372350216
15.724114422100001	0.06905536465034723
15.739104045000001	0.06903785741845869
15.754093667900001	0.06902001241191613
15.769083290800001	0.06900187930207669
15.784072913700001	0.06898350704652101
15.799062536600001	0.06896494388801844
15.814052159500001	0.06894623735385241
15.829041782400001	0.06892743425538472
15.8440314053	0.06890858068761752
15.8590210282	0.06888972202943078
15.8740106511	0.06887090294345677
15.889000274	0.06885216737669897
15.9039898969	0.06883355856095097
15.9189795198	0.06881511901364523
15.9339691427	0.06879689053886118
15.9489587656	0.06877891422843874
15.9639483885	0.06876123046348037
15.9789380114	0.06874387891571132
15.9939276343	0.06872689854952285
16.0089172572	0.06871032762361218
16.0239068801	0.06869420369330348
16.038896503	0.06867856361279345
16.0538861259	0.06866344353759313
16.0688757488	0.06864887892726124
16.0838653717	0.06863490454811605
16.0988549946	0.06862155447625107
16.1138446175	0.0686088621007348
16.1288342404	0.06859686012690103
16.1438238633	0.06858558057974518
16.1588134862	0.06857505480770598
16.1738031091	0.06856531348625883
16.188792732	0.06855638662188812
16.2037823549	0.06854830355634578
16.2187719778	0.06854109297056465
16.2337616007	0.06853478288926396
16.2487512236	0.06852940068530189
16.2637408465	0.06852497308447436
16.2787304694	0.06852152617001284
16.2937200923	0.06851908538776774
16.3087097152	0.06851767555101251
