# frequency_THz	|SZmin(2),Zmin(1)|^2
100.0	7.456614714131224e-18
100.19999694824219	7.142848124613219e-18
100.4000015258789	6.840032037322234e-18
100.5999984741211	6.547860222433686e-18
100.80000305175781	6.266035821091325e-18
101.0	5.994265521941736e-18
101.19999694824219	5.732260800795149e-18
101.4000015258789	5.47974525414455e-18
101.5999984741211	5.236443682367015e-18
101.80000305175781	5.002092487394151e-18
102.0	4.776424274615297e-18
102.19999694824219	4.559187913011548e-18
102.4000015258789	4.350133331372084e-18
102.5999984741211	4.149015447748887e-18
102.80000305175781	3.955596982010808e-18
103.0	3.769647078092572e-18
103.19999694824219	3.59093521218145e-18
103.4000015258789	3.4192424172624536e-18
103.5999984741211	3.254351185809239e-18
103.80000305175781	3.0960520613119304e-18
104.0	2.944138167308255e-18
104.19999694824219	2.798407092177716e-18
104.4000015258789	2.658665600747874e-18
104.5999984741211	2.5247211925675023e-18
104.80000305175781	2.396387777832198e-18
105.0	2.2734841579273698e-18
105.19999694824219	2.1558328399433296e-18
105.4000015258789	2.043261974981184e-18
105.5999984741211	1.935602927242623e-18
105.80000305175781	1.8326924670162276e-18
106.0	1.7343716119295171e-18
106.19999694824219	1.640484073684754e-18
106.4000015258789	1.550880319452672e-18
106.5999984741211	1.4654117050897789e-18
106.80000305175781	1.3839364434917701e-18
107.0	1.3063144144813314e-18
107.19999694824219	1.2324110349431875e-18
107.4000015258789	1.1620935453122355e-18
107.5999984741211	1.0952344269799559e-18
107.80000305175781	1.031709085406847e-18
108.0	9.713960484756135e-19
108.19999694824219	9.14178613271786e-19
108.4000015258789	8.5994119998359225e-19
108.5999984741211	8.085735342892464e-19
108.80000305175781	7.599673007736873e-19
109.0	7.140179882677362e-19
109.19999694824219	6.706239241205127e-19
109.4000015258789	6.296858415789531e-19
109.5999984741211	5.911081795830256e-19
109.80000305175781	5.547980667221271e-19
110.0	5.206650112344095e-19
110.19999694824219	4.886218261294179e-19
110.4000015258789	4.585832650282029e-19
110.5999984741211	4.3046736280328373e-19
110.80000305175781	4.0419414463535514e-19
111.0	3.796864391784822e-19
111.19999694824219	3.5686931360897503e-19
111.4000015258789	3.356703438449329e-19
111.5999984741211	3.1601915677354237e-19
111.80000305175781	2.9784794383968857e-19
112.0	2.8109070671702154e-19
112.19999694824219	2.6568381852818886e-19
112.4000015258789	2.5156570871422654e-19
112.5999984741211	2.386768068356396e-19
112.80000305175781	2.269593278884279e-19
113.0	2.163576808570924e-19
113.19999694824219	2.0681807257028925e-19
113.4000015258789	1.9828837153248334e-19
113.5999984741211	1.9071842484193178e-19
113.80000305175781	1.8405968668329403e-19
114.0	1.7826536527783039e-19
114.19999694824219	1.7329017292518767e-19
114.4000015258789	1.6909056345141557e-19
114.5999984741211	1.656245161534251e-19
114.80000305175781	1.6285143004334568e-19
115.0	1.6073225418893643e-19
115.19999694824219	1.5922929854291928e-19
115.4000015258789	1.5830636802001475e-19
115.5999984741211	1.57928425946801e-19
115.80000305175781	1.5806201854273103e-19
116.0	1.5867468985684413e-19
116.19999694824219	1.5973535441998976e-19
116.4000015258789	1.6121413528991457e-19
116.5999984741211	1.630822978683649e-19
116.80000305175781	1.6531222701982236e-19
117.0	1.6787742860205363e-19
117.19999694824219	1.707525050139837e-19
117.4000015258789	1.73912999304469e-19
117.5999984741211	1.7733553877456366e-19
117.80000305175781	1.8099770766902973e-19
118.0	1.8487800185493978e-19
118.19999694824219	1.8895589979694133e-19
118.4000015258789	1.9321172233798675e-19
118.5999984741211	1.9762664779680432e-19
118.80000305175781	2.021827015882679e-19
119.0	2.0686269499008682e-19
119.19999694824219	2.1165022676672688e-19
119.4000015258789	2.1652972403626348e-19
119.5999984741211	2.2148624381423206e-19
119.80000305175781	2.265055566982597e-19
120.0	2.31574280337345e-19
120.19999694824219	2.366794060527233e-19
120.4000015258789	2.4180890485053887e-19
120.5999984741211	2.4695103123245183e-19
120.80000305175781	2.5209494336071576e-19
121.0	2.5723016192071475e-19
121.19999694824219	2.623468283313861e-19
121.4000015258789	2.674356953405232e-19
121.5999984741211	2.72487978847652e-19
121.80000305175781	2.774953478187721e-19
122.0	2.8244999595214476e-19
122.19999694824219	2.873447008355969e-19
122.4000015258789	2.921724188385629e-19
122.5999984741211	2.9692690528547887e-19
122.80000305175781	3.0160197492860585e-19
123.0	3.061921301868861e-19
123.19999694824219	3.1069207972516843e-19
123.4000015258789	3.1509693540115714e-19
123.5999984741211	3.194022374231783e-19
123.80000305175781	3.2360376672835595e-19
124.0	3.276978523463186e-19
124.19999694824219	3.3168089845724613e-19
124.4000015258789	3.355496732756544e-19
124.5999984741211	3.3930140049547606e-19
124.80000305175781	3.429333212128023e-19
125.0	3.464431863237509e-19
125.19999694824219	3.4982883087164613e-19
125.4000015258789	3.5308848469106584e-19
125.5999984741211	3.5622035689619107e-19
125.80000305175781	3.592233474557085e-19
126.0	3.620961664439458e-19
126.19999694824219	3.6483799783519664e-19
126.4000015258789	3.6744777055734263e-19
126.5999984741211	3.6992530874988918e-19
126.80000305175781	3.72269910932544e-19
127.0	3.7448159376839258e-19
127.19999694824219	3.7656015766245803e-19
127.4000015258789	3.785058268486182e-19
127.5999984741211	3.803188121853188e-19
127.80000305175781	3.819994997122046e-19
128.0	3.8354856931741163e-19
128.1999969482422	3.849664205920342e-19
128.39999389648438	3.8625406917155206e-19
128.60000610351562	3.8741230527044746e-19
128.8000030517578	3.8844226821097723e-19
129.0	3.8934475604415214e-19
129.1999969482422	3.901212733254198e-19
129.39999389648438	3.907729702315784e-19
129.60000610351562	3.913013192361948e-19
129.8000030517578	3.9170763114607033e-19
130.0	3.9199363464470673e-19
130.1999969482422	3.921606083101695e-19
130.39999389648438	3.922106121941703e-19
130.60000610351562	3.9214507866707454e-19
130.8000030517578	3.919660144991498e-19
131.0	3.9167487061238077e-19
131.1999969482422	3.91273967546176e-19
131.39999389648438	3.9076489259308137e-19
131.60000610351562	3.9014973669546705e-19
131.8000030517578	3.894304553171282e-19
132.0	3.8860910630668516e-19
132.1999969482422	3.8768783468614875e-19
132.39999389648438	3.8666844904427824e-19
132.60000610351562	3.8555341995456443e-19
132.8000030517578	3.843444352320323e-19
133.0	3.8304415419928464e-19
133.1999969482422	3.816542067283089e-19
133.39999389648438	3.80177049833704e-19
133.60000610351562	3.7861479265203645e-19
133.8000030517578	3.7696968127423546e-19
134.0	3.7524377454147736e-19
134.1999969482422	3.7343944527315054e-19
134.39999389648438	3.7155865352605003e-19
134.60000610351562	3.6960365898257618e-19
134.8000030517578	3.675767953029017e-19
135.0	3.654800414009132e-19
135.1999969482422	3.6331566765086696e-19
135.39999389648438	3.610857290065647e-19
135.60000610351562	3.587924505726473e-19
135.8000030517578	3.5643808990124883e-19
136.0	3.540245779803097e-19
136.1999969482422	3.515540975937473e-19
136.39999389648438	3.4902874420791635e-19
136.60000610351562	3.464505881493322e-19
136.8000030517578	3.438217036927218e-19
137.0	3.4114416407731183e-19
137.1999969482422	3.3841979899414444e-19
137.39999389648438	3.3565086190673074e-19
137.60000610351562	3.328391698056753e-19
137.8000030517578	3.2998675987555293e-19
138.0	3.270955060820379e-19
138.1999969482422	3.2416740883317867e-19
138.39999389648438	3.212042111522191e-19
138.60000610351562	3.1820784724075755e-19
138.8000030517578	3.1518011629682157e-19
139.0	3.1212288716990275e-19
139.1999969482422	3.0903775531930003e-19
139.39999389648438	3.0592683856044997e-19
139.60000610351562	3.027914913646251e-19
139.8000030517578	2.996335865688102e-19
140.0	2.9645472844258933e-19
140.1999969482422	2.9325655825011894e-19
140.39999389648438	2.9004074819606683e-19
140.60000610351562	2.8680883070350183e-19
140.8000030517578	2.8356231495785786e-19
141.0	2.803028117986541e-19
141.1999969482422	2.7703179172859453e-19
141.39999389648438	2.7375059428413287e-19
141.60000610351562	2.7046083200965425e-19
141.8000030517578	2.671638144208348e-19
142.0	2.6386095270461983e-19
142.1999969482422	2.605535326450189e-19
142.39999389648438	2.572428873517841e-19
142.60000610351562	2.539303406902944e-19
142.8000030517578	2.5061709677765184e-19
143.0	2.4730441036202817e-19
143.1999969482422	2.4399347551223646e-19
