# frequency_THz	|SZmax(2),Zmax(1)|^2
100.0	9.028612150807745e-14
100.19999694824219	8.731061614477545e-14
100.4000015258789	8.342624571483125e-14
100.5999984741211	7.877471582149636e-14
100.80000305175781	7.352355421749003e-14
101.0	6.785863422452806e-14
101.19999694824219	6.197603243113166e-14
101.4000015258789	5.607358922263779e-14
101.5999984741211	5.0342888402433794e-14
101.80000305175781	4.496151042890905e-14
102.0	4.0086328805358436e-14
102.19999694824219	3.5847711730301326e-14
102.4000015258789	3.2345073198573486e-14
102.5999984741211	2.9643908783519494e-14
102.80000305175781	2.7774312196009365e-14
103.0	2.673102599251618e-14
103.19999694824219	2.647500370440918e-14
103.4000015258789	2.6936325176387764e-14
103.5999984741211	2.8018371517972744e-14
103.80000305175781	2.9602912800799615e-14
104.0	3.155607898315171e-14
104.19999694824219	3.373461954915275e-14
104.4000015258789	3.5992519314940114e-14
104.5999984741211	3.818742454510165e-14
104.80000305175781	4.018669576293177e-14
105.0	4.187287408151826e-14
105.19999694824219	4.31482685284993e-14
105.4000015258789	4.393854118211142e-14
105.5999984741211	4.419519440955866e-14
105.80000305175781	4.389676336531008e-14
106.0	4.304884289466981e-14
106.19999694824219	4.168293598814084e-14
106.4000015258789	3.985417064791631e-14
106.5999984741211	3.76380163117028e-14
106.80000305175781	3.512626888431094e-14
107.0	3.242237978669022e-14
107.19999694824219	2.963641492839854e-14
107.4000015258789	2.687994599151083e-14
107.5999984741211	2.4260860215477074e-14
107.80000305175781	2.187867208419405e-14
108.0	1.9820177859826155e-14
108.19999694824219	1.815589070937712e-14
108.4000015258789	1.69372775704399e-14
108.5999984741211	1.6194898185564742e-14
108.80000305175781	1.5937521982769325e-14
109.0	1.6152276066686634e-14
109.19999694824219	1.680570671495414e-14
109.4000015258789	1.7845740040200832e-14
109.5999984741211	1.9204440585001342e-14
109.80000305175781	2.0801370030204458e-14
110.0	2.254745977343647e-14
110.19999694824219	2.4349115769518443e-14
110.4000015258789	2.611246376609182e-14
110.5999984741211	2.7747513049100613e-14
110.80000305175781	2.917198617450449e-14
111.0	3.0314813688889456e-14
111.19999694824219	3.111892589105193e-14
111.4000015258789	3.1543474747965766e-14
111.5999984741211	3.156520610863587e-14
111.80000305175781	3.117909140180294e-14
112.0	3.0398073442134224e-14
112.19999694824219	2.9252047409007976e-14
112.4000015258789	2.7786181690009957e-14
112.5999984741211	2.6058500218130245e-14
112.80000305175781	2.413708195503144e-14
113.0	2.209674029582247e-14
113.19999694824219	2.0015645756246465e-14
113.4000015258789	1.797175122752005e-14
113.5999984741211	1.603940305478235e-14
113.80000305175781	1.428615594959535e-14
114.0	1.2769984225905235e-14
114.19999694824219	1.1536964540599537e-14
114.4000015258789	1.0619567852443819e-14
114.5999984741211	1.0035580637191592e-14
114.80000305175781	9.787705876131167e-15
115.0	9.863826403870029e-15
115.19999694824219	1.0237954464696723e-14
115.4000015258789	1.0871723388866761e-14
115.5999984741211	1.1716421832298095e-14
115.80000305175781	1.2715430444490591e-14
116.0	1.3806921484115062e-14
116.19999694824219	1.4926758373648864e-14
116.4000015258789	1.6011408480470175e-14
116.5999984741211	1.700071226191077e-14
116.80000305175781	1.7840519179870375e-14
117.0	1.8484891036592986e-14
117.19999694824219	1.8897959921189803e-14
117.4000015258789	1.9055237599831618e-14
117.5999984741211	1.894442305913368e-14
117.80000305175781	1.8565581414724727e-14
118.0	1.7930851836287283e-14
118.19999694824219	1.7063563330065614e-14
118.4000015258789	1.5996871821706268e-14
118.5999984741211	1.4772012018086413e-14
118.80000305175781	1.3436241944590762e-14
119.0	1.2040528557548886e-14
119.19999694824219	1.0637162353416237e-14
119.4000015258789	9.277373222205734e-15
119.5999984741211	8.009027255190735e-15
119.80000305175781	6.87458007480539e-15
120.0	5.909284439786432e-15
120.19999694824219	5.139806514290536e-15
120.4000015258789	4.583242842278478e-15
120.5999984741211	4.2466280789173386e-15
120.80000305175781	4.126883583893615e-15
121.0	4.211253397941815e-15
121.19999694824219	4.4781653080364945e-15
121.4000015258789	4.898470851370343e-15
121.5999984741211	5.4370145337390685e-15
121.80000305175781	6.054429545549309e-15
122.0	6.70909756040205e-15
122.19999694824219	7.359143605072943e-15
122.4000015258789	7.964425981065126e-15
122.5999984741211	8.48837220356067e-15
122.80000305175781	8.899616805199059e-15
123.0	9.173365278756782e-15
123.19999694824219	9.292401806785487e-15
123.4000015258789	9.247746377690976e-15
123.5999984741211	9.038888203026926e-15
123.80000305175781	8.673631122578684e-15
