# frequency_THz	|SZmin(2),Zmin(1)|^2
100.0	1.2858903351355336e-18
100.19999694824219	1.2473204952747056e-18
100.4000015258789	1.2096228609791442e-18
100.5999984741211	1.1727853026946995e-18
100.80000305175781	1.1367972362128534e-18
101.0	1.1016469001159488e-18
101.19999694824219	1.0673232852882585e-18
101.4000015258789	1.0338135495853563e-18
101.5999984741211	1.001107303520182e-18
101.80000305175781	9.691918323994472e-19
102.0	9.380560041516541e-19
102.19999694824219	9.076871896835387e-19
102.4000015258789	8.780737855492587e-19
102.5999984741211	8.492040557312586e-19
102.80000305175781	8.210655572768608e-19
103.0	7.936465193157535e-19
103.19999694824219	7.669346586696716e-19
103.4000015258789	7.409184255011809e-19
103.5999984741211	7.155853745755223e-19
103.80000305175781	6.909239971642212e-19
104.0	6.669220550936288e-19
104.19999694824219	6.435677565064079e-19
104.4000015258789	6.208494861515703e-19
104.5999984741211	5.987549555144748e-19
104.80000305175781	5.772728575759123e-19
105.0	5.563913636548541e-19
105.19999694824219	5.360989579165142e-19
105.4000015258789	5.163842624189957e-19
105.5999984741211	4.972355028817624e-19
105.80000305175781	4.786415769743265e-19
106.0	4.6059111662811925e-19
106.19999694824219	4.430731605935055e-19
106.4000015258789	4.2607652477797187e-19
106.5999984741211	4.095902163673801e-19
106.80000305175781	3.936034210280397e-19
107.0	3.781055191505044e-19
107.19999694824219	3.6308572762961774e-19
107.4000015258789	3.4853366129471296e-19
107.5999984741211	3.3443876388017425e-19
107.80000305175781	3.207908879967279e-19
108.0	3.075800121553215e-19
108.19999694824219	2.9479602236413405e-19
108.4000015258789	2.824289265818378e-19
108.5999984741211	2.7046900790735677e-19
108.80000305175781	2.5890676881545233e-19
109.0	2.47732497487016e-19
109.19999694824219	2.3693702409267434e-19
109.4000015258789	2.265110656365017e-19
109.5999984741211	2.1644545704817998e-19
109.80000305175781	2.0673129892965653e-19
110.0	1.9735979142386826e-19
110.19999694824219	1.8832220677173387e-19
110.4000015258789	1.796100143069392e-19
110.5999984741211	1.7121478835336991e-19
110.80000305175781	1.6312829758382424e-19
111.0	1.5534237083752473e-19
111.19999694824219	1.4784905632941957e-19
111.4000015258789	1.4064043928615642e-19
111.5999984741211	1.3370886726618527e-19
111.80000305175781	1.2704669048756937e-19
112.0	1.2064651344078138e-19
112.19999694824219	1.1450102310982114e-19
112.4000015258789	1.0860301701548903e-19
112.5999984741211	1.0294550378939636e-19
112.80000305175781	9.752154599716912e-20
113.0	9.232436564069415e-20
113.19999694824219	8.734735499933953e-20
113.4000015258789	8.258399978833737e-20
113.5999984741211	7.802791396779908e-20
113.80000305175781	7.367287199955289e-20
114.0	6.951275051183307e-20
114.19999694824219	6.554155701493361e-20
114.4000015258789	6.175342229516234e-20
114.5999984741211	5.814263248617394e-20
114.80000305175781	5.470356214703008e-20
115.0	5.1430717287244265e-20
115.19999694824219	4.8318742991641385e-20
115.4000015258789	4.5362378372673577e-20
115.5999984741211	4.255650007334998e-20
115.80000305175781	3.989608161892093e-20
116.0	3.737624048503997e-20
116.19999694824219	3.499219159610023e-20
116.4000015258789	3.273925065902119e-20
116.5999984741211	3.0612886582746187e-20
116.80000305175781	2.860862424562698e-20
117.0	2.672213312679863e-20
117.19999694824219	2.4949172085223973e-20
117.4000015258789	2.3285613743513008e-20
117.5999984741211	2.1727433090525317e-20
117.80000305175781	2.0270701212139542e-20
118.0	1.891160620632528e-20
118.19999694824219	1.7646408498171273e-20
118.4000015258789	1.6471491714306577e-20
118.5999984741211	1.5383312234497256e-20
118.80000305175781	1.4378440590438794e-20
119.0	1.3453523617961192e-20
119.19999694824219	1.2605309517538535e-20
119.4000015258789	1.1830632485817253e-20
119.5999984741211	1.1126412858471533e-20
119.80000305175781	1.0489654808977814e-20
120.0	9.91745893251162e-21
120.19999694824219	9.406993543051027e-21
120.4000015258789	8.955515606991387e-21
120.5999984741211	8.560361826232471e-21
120.80000305175781	8.218947937003257e-21
121.0	7.928761712413304e-21
121.19999694824219	7.687372635744784e-21
121.4000015258789	7.492420987206086e-21
121.5999984741211	7.341614236992842e-21
121.80000305175781	7.232739592036013e-21
122.0	7.163649455983576e-21
122.19999694824219	7.132261631661837e-21
122.4000015258789	7.136562937807921e-21
122.5999984741211	7.174604370324427e-21
122.80000305175781	7.244501970933889e-21
123.0	7.344430611502704e-21
123.19999694824219	7.472631131239036e-21
123.4000015258789	7.627396473415131e-21
123.5999984741211	7.807083650186606e-21
123.80000305175781	8.010105008922396e-21
124.0	8.234924262825582e-21
124.19999694824219	8.480066240074125e-21
124.4000015258789	8.744100481527415e-21
124.5999984741211	9.02565502309322e-21
124.80000305175781	9.323404896830611e-21
125.0	9.636075969132327e-21
125.19999694824219	9.962436837408542e-21
125.4000015258789	1.0301307038113175e-20
125.5999984741211	1.0651553156770378e-20
125.80000305175781	1.1012081999924353e-20
126.0	1.1381843438683738e-20
126.19999694824219	1.1759833642661021e-20
126.4000015258789	1.2145085309602842e-20
126.5999984741211	1.2536673585197665e-20
126.80000305175781	1.2933709197213712e-20
127.0	1.3335349280794363e-20
127.19999694824219	1.3740770476168997e-20
127.4000015258789	1.4149204802126778e-20
127.5999984741211	1.4559904129486668e-20
127.80000305175781	1.4972159994672172e-20
128.0	1.5385306486333816e-20
128.1999969482422	1.5798677821495428e-20
128.39999389648438	1.621168310616923e-20
128.60000610351562	1.662372276416092e-20
128.8000030517578	1.7034242948862262e-20
129.0	1.7442728110550258e-20
129.1999969482422	1.7848671201759887e-20
129.39999389648438	1.825159435861415e-20
129.60000610351562	1.8651067551587573e-20
129.8000030517578	1.9046642775592995e-20
130.0	1.9437949185779023e-20
130.1999969482422	1.9824592318016356e-20
130.39999389648438	2.0206222604345437e-20
130.60000610351562	2.0582515711063654e-20
130.8000030517578	2.0953152103780573e-20
131.0	2.1317855659621626e-20
131.1999969482422	2.1676337638750603e-20
131.39999389648438	2.2028368139843287e-20
131.60000610351562	2.23737027159374e-20
131.8000030517578	2.2712122260459947e-20
132.0	2.3043441312430903e-20
132.1999969482422	2.336747389684674e-20
132.39999389648438	2.368405413895216e-20
132.60000610351562	2.3993026874475638e-20
132.8000030517578	2.4294264738517625e-20
133.0	2.4587637385536603e-20
133.1999969482422	2.487304132804674e-20
133.39999389648438	2.5150382188041784e-20
133.60000610351562	2.5419578672333555e-20
133.8000030517578	2.568055772361244e-20
134.0	2.593325852323493e-20
