# frequency_THz	|SZmax(1),Zmax(2)|^2
100.0	3.704391586980452e-17
100.2	8.422050475076123e-18
100.4	7.791346336776856e-18
100.6	7.195510354515147e-18
100.8	6.6332906374861876e-18
101.0	6.103480553673962e-18
101.2	5.604906732350681e-18
101.4	5.136426815352203e-18
101.6	4.696928436281204e-18
101.8	4.2853284807089495e-18
102.0	3.900572437907826e-18
102.2	3.541633792295854e-18
102.4	3.207513437221178e-18
102.6	2.897239104316636e-18
102.8	2.609864805417212e-18
103.0	2.3444702855765264e-18
103.2	2.1001604863585352e-18
103.4	1.8760650189106812e-18
103.6	1.671337646476007e-18
103.8	1.485155776085778e-18
104.0	1.3167199592243626e-18
104.2	1.1652534012821203e-18
104.4	1.0300014796345068e-18
104.6	9.102312701893252e-19
104.8	8.052310822594523e-19
105.0	7.143100016176785e-19
105.2	6.367974415956566e-19
105.4	5.720427020926831e-19
105.6	5.194145363576038e-19
105.8	4.783007254095981e-19
106.0	4.481076599588208e-19
106.2	4.28259929682387e-19
106.4	4.1819991969882525e-19
106.6	4.1738741406336116e-19
106.8	4.252992060658844e-19
107.0	4.414287150409445e-19
107.2	4.652856092569306e-19
107.4	4.963954341688655e-19
107.6	5.342992447117651e-19
107.8	5.785532389250418e-19
108.0	6.28728386729684e-19
108.2	6.844100379679379e-19
108.4	7.451974622502445e-19
108.6	8.107031470047622e-19
108.8	8.80550986934704e-19
109.0	9.543655819045302e-19
109.2	2.4711076580891245e-18
109.4	1.1127700193296502e-18
109.6	1.1965152548079776e-18
109.8	1.282955356217956e-18
110.0	1.371776049289945e-18
110.2	1.4626870520906056e-18
110.4	1.555411284170016e-18
110.6	1.6496830943676506e-18
110.8	1.7452476180006662e-18
111.0	1.8418603887011347e-18
111.2	1.939287030072108e-18
111.4	2.0373029794490645e-18
111.5	2.086464388026308e-18
111.6	2.13569322781886e-18
111.8	2.2342520697167497e-18
112.0	2.3327828604109005e-18
112.2	2.4310977790798008e-18
112.4	2.529017597298988e-18
112.6	2.626371452441347e-18
112.8	2.7229966257407096e-18
113.0	2.818738324843335e-18
113.2	2.913449470715951e-18
113.4	3.0069904888030476e-18
113.6	3.099229104340736e-18
113.8	3.1900401417448317e-18
114.0	3.2793053279963364e-18
114.2	3.366913099952637e-18
114.4	3.4527584155157123e-18
114.6	3.5367425685919964e-18
114.8	3.618773007780814e-18
115.0	3.698763158731973e-18
115.2	3.776632250115929e-18
115.4	3.8523051431560365e-18
115.6	3.9257121646784235e-18
115.8	3.9967889436467715e-18
116.0	4.065476251168489e-18
116.1	4.098906711575561e-18
116.2	4.131719843990362e-18
116.4	4.195470311562611e-18
116.6	4.256682926869821e-18
116.8	4.315317501477023e-18
117.0	4.371338245809998e-18
117.2	4.424713637111263e-18
117.4	4.4754163014934e-18
117.6	4.523422929439109e-18
117.8	4.568714295828606e-18
118.0	4.61127574013357e-18
118.2	4.6511013099970754e-18
118.39999999999999	1.2998872827574951e-17
118.6	4.72241022347412e-18
118.8	4.75396240359753e-18
119.0	4.782745648115321e-18
119.2	4.8087701068610274e-18
119.4	4.8320437061847024e-18
119.6	4.852576296112246e-18
119.8	4.870380153384879e-18
120.0	4.885470030837399e-18
120.2	4.897863107802118e-18
120.375	4.90651012666662e-18
120.4	4.9075789124559795e-18
120.6	4.914639235422005e-18
120.8	4.919068041030794e-18
121.0	4.920891378682222e-18
121.2	4.920137295331181e-18
121.4	4.916835749558792e-18
121.6	4.911018527446305e-18
121.8	4.902719160360509e-18
122.0	4.891972844707222e-18
122.2	4.878816363689937e-18
122.35	4.867390313327657e-18
122.4	4.8632880111071575e-18
122.6	4.845427517233547e-18
122.8	4.825275976850212e-18
123.0	4.802875779528566e-18
123.2	4.77827054232657e-18
123.4	4.7515050451364605e-18
123.6	4.722625169023699e-18
123.8	4.691677837998885e-18
124.0	4.658710964692167e-18
124.2	4.623773400080879e-18
124.4	4.586914886123913e-18
124.6	4.548186006277363e-18
124.8	4.507638119442184e-18
125.0	4.4653232448365166e-18
125.2	4.421293845569485e-18
125.4	4.3756024848486224e-18
125.6	4.3283015021355955e-18
