# frequency_THz	|S|^2
14.9896229	1.6135420629786466e-06
15.0046125229	1.695219115937783e-06
15.0196021458	1.7806695605259955e-06
15.0345917687	1.8700171629860701e-06
15.0495813916	1.96338616078527e-06
15.0645710145	2.060900814253299e-06
15.0795606374	2.162684898388319e-06
15.0945502603	2.2688611296074665e-06
15.1095398832	2.379550522026335e-06
15.1245295061	2.4948716677095814e-06
15.139519129	2.614939935256371e-06
15.1545087519	2.7398665810892286e-06
15.1694983748	2.869757767922286e-06
15.1844879977	3.0047134851188937e-06
15.1994776206	3.1448263660356182e-06
15.2144672435	3.2901803980185044e-06
15.229456866400001	3.4408495214995056e-06
15.244446489300001	3.5968961156705293e-06
15.259436112200001	3.7583693695251723e-06
15.274425735100001	3.925303538688747e-06
15.289415358000001	4.097716090443241e-06
15.304404980900001	4.2756057417270284e-06
15.319394603800001	4.458950397679909e-06
15.334384226700001	4.647705001534762e-06
15.349373849600001	4.84179931033997e-06
15.364363472500001	5.041135615133776e-06
15.3793530954	5.245586428762651e-06
15.3943427183	5.4549921695049885e-06
15.4093323412	5.6691588739620135e-06
15.4243219641	5.88785597821736e-06
15.439311587	6.1108142119146075e-06
15.4543012099	6.337723655491292e-06
15.4692908328	6.568232016133259e-06
15.4842804557	6.801943182825176e-06
15.4992700786	7.038416124887892e-06
15.5142597015	7.277164201290112e-06
15.5292493244	7.517654949459396e-06
15.5442389473	7.759310421936846e-06
15.5592285702	8.001508136672845e-06
15.5742181931	8.243582701721707e-06
15.589207816	8.484828167289187e-06
15.6041974389	8.72450114732382e-06
15.6191870618	8.961824739037082e-06
15.6341766847	9.195993251940417e-06
15.6491663076	9.426177738413422e-06
15.6641559305	9.651532295863933e-06
15.679145553400001	9.871201086792207e-06
15.694135176300001	1.0084325998302365e-05
15.709124799200001	1.0290054837757295e-05
15.724114422100001	1.0487549937426584e-05
15.739104045000001	1.0675997019296706e-05
15.754093667900001	1.0854614152883285e-05
15.769083290800001	1.1022660625042159e-05
15.784072913700001	1.1179445532417467e-05
15.799062536600001	1.132433590507998e-05
15.814052159500001	1.1456764174598442e-05
15.829041782400001	1.1576234811415878e-05
15.8440314053	1.1682329974760617e-05
15.8590210282	1.1774714042821606e-05
15.8740106511	1.1853136920609528e-05
15.889000274	1.1917436056564297e-05
15.9039898969	1.1967537135071097e-05
15.9189795198	1.2003453449000159e-05
15.9339691427	1.2025283992546592e-05
15.9489587656	1.2033210348450138e-05
15.9639483885	1.2027492473729057e-05
15.9789380114	1.2008463513237818e-05
15.9939276343	1.1976523789822855e-05
16.0089172572	1.193213413314295e-05
16.0239068801	1.1875808716200912e-05
16.038896503	1.1808107569514732e-05
16.0538861259	1.172962893811724e-05
16.0688757488	1.1641001636941546e-05
16.0838653717	1.15428775464895e-05
16.0988549946	1.1435924373975838e-05
16.1138446175	1.1320818786373214e-05
16.1288342404	1.11982400019222e-05
16.1438238633	1.1068863906595554e-05
16.1588134862	1.0933357742472026e-05
16.1738031091	1.0792375396624613e-05
16.188792732	1.0646553302419406e-05
16.2037823549	1.049650695040449e-05
16.2187719778	1.0342827993419818e-05
16.2337616007	1.0186081920268456e-05
16.2487512236	1.002680626420789e-05
16.2637408465	9.865509306553336e-06
16.2787304694	9.702669231644934e-06
16.2937200923	9.53873368711856e-06
16.3087097152	9.37411970258877e-06
16.3236993381	9.209213920268758e-06
16.338688961	9.044373092469307e-06
16.3536785839	8.879924803117105e-06
16.368668206800002	8.716168373200227e-06
16.3836578297	8.55337591320793e-06
16.398647452600002	8.391793489019474e-06
16.4136370755	8.231642371186554e-06
16.428626698400002	8.073120341030022e-06
16.443616321300002	7.916403030362646e-06
16.458605944200002	7.761645274874097e-06
16.473595567100002	7.608982464246368e-06
16.488585190000002	7.458531874859569e-06
16.503574812900002	7.310393973495441e-06
16.518564435800002	7.164653682734359e-06
16.533554058700002	7.021381600776527e-06
16.5485436816	6.88063517020616e-06
16.5635333045	6.742459791770229e-06
16.5785229274	6.606889880578267e-06
16.5935125503	6.473949863261614e-06
16.6085021732	6.343655115580593e-06
16.6234917961	6.216012840752256e-06
16.638481419	6.091022889409753e-06
16.6534710419	5.9686785226142555e-06
16.6684606648	5.848967119737433e-06
16.6834502877	5.731870833333208e-06
16.6984399106	5.6173671933350325e-06
16.7134295335	5.5054296630629375e-06
16.7284191564	5.396028149613156e-06
16.7434087793	5.2891294712438e-06
16.7583984022	5.184697784370392e-06
16.7733880251	5.0826949727537226e-06
16.788377648	4.983081001405733e-06
16.8033672709	4.885814237662424e-06
16.8183568938	4.79085174178157e-06
16.8333465167	4.698149529321248e-06
16.8483361396	4.6076628074454955e-06
16.8633257625	4.519346187189958e-06
16.8783153854	4.4331538736043945e-06
