# frequency_THz	|SZmax(1),Zmax(2)|^2
100.0	5.457103292975769e-15
100.2	1.276562426647236e-16
100.4	1.2252271161587124e-16
100.6	1.1756276546910605e-16
100.8	1.127700313816114e-16
101.0	1.0813954125682431e-16
101.2	1.0366665204298139e-16
101.4	9.93468895794579e-17
101.6	9.517590791979643e-17
101.8	9.114947434663781e-17
102.0	8.726346212202805e-17
102.2	8.351384607504503e-17
102.4	7.989669939259027e-17
102.6	7.640819098630174e-17
102.8	7.304458316474397e-17
103.0	6.980222948546795e-17
103.2	6.667757272275259e-17
103.4	6.366714291838095e-17
103.6	6.0767555494917e-17
103.8	5.797550942165992e-17
104.0	5.5287785424953514e-17
104.2	5.2701244239502714e-17
104.4	5.0212824896860896e-17
104.6	4.781954304912165e-17
104.8	4.5518489326221333e-17
105.0	4.330682772551765e-17
105.2	4.1181794032609705e-17
105.4	3.914069427249301e-17
105.6	3.718090319019434e-17
105.8	3.529986276013354e-17
106.0	3.3495080723324425e-17
106.2	3.1764129151320733e-17
106.4	3.0104643035633955e-17
106.6	2.851431890051238e-17
106.8	2.6990913435723643e-17
106.9	2.625362028867931e-17
107.0	2.5532242143659784e-17
107.2	2.413617799032149e-17
107.4	2.280065004043428e-17
107.6	2.1523642037184228e-17
107.8	2.0303190842470737e-17
108.0	1.9137384542627165e-17
108.2	1.8024359717174752e-17
108.4	1.6962296370295688e-17
108.6	1.594940503993335e-17
108.8	1.4983878685426937e-17
109.0	1.4063562795687045e-17
109.2	3.7221099337842445e-18
109.4	1.2360033524112247e-17
109.6	1.1567805721526823e-17
109.8	1.0815904449695663e-17
110.0	1.0102393343275072e-17
110.2	9.425770863477174e-18
110.4	8.784640779490428e-18
110.6	8.177664378594759e-18
110.8	7.603547923616773e-18
111.0	7.061037951385961e-18
111.2	6.548918919479533e-18
111.4	6.066011698722619e-18
111.5	5.835153706916135e-18
111.6	5.611172411679209e-18
111.8	5.183291428800513e-18
112.0	4.781292445772372e-18
112.2	4.404131609861292e-18
112.4	4.050796681346734e-18
112.6	3.720306223731624e-18
112.8	3.4117088194781882e-18
113.0	3.124082309207558e-18
113.2	2.856533052713329e-18
113.4	2.6081952103470755e-18
113.6	2.378230043453115e-18
113.8	2.165825232664644e-18
114.0	1.9701942130039152e-18
114.2	1.7905755248697136e-18
114.4	1.6262321801190068e-18
114.6	1.47645104256275e-18
114.8	1.3405422222889173e-18
115.0	1.2178384833002232e-18
115.2	1.1076946640083432e-18
115.4	1.0094871101620006e-18
115.6	9.226131197982893e-19
115.8	8.464903997900416e-19
116.0	7.805565335021704e-19
116.1	7.512399716553842e-19
116.2	7.242684589337488e-19
116.4	6.771019564433697e-19
116.6	6.385511445763712e-19
116.8	6.081279812683067e-19
117.0	5.853617648382378e-19
117.2	5.697986220218844e-19
117.4	5.610009502243831e-19
117.6	5.585467159281674e-19
117.8	5.620282502106326e-19
118.0	5.710487469567717e-19
118.2	5.852003166815985e-19
118.39999999999999	1.4685561512394066e-16
118.6	6.279824092047964e-19
118.8	6.555442739345683e-19
119.0	6.869604875320837e-19
119.2	7.218909820435335e-19
119.4	7.600339767580309e-19
119.6	8.011040843746598e-19
119.8	8.448288869566127e-19
120.0	8.909478273560106e-19
120.2	9.392116211814466e-19
120.375	9.830141873359283e-19
120.4	9.893818302153885e-19
120.6	1.0412304992434129e-18
120.8	1.0945398235213307e-18
121.0	1.1491018341881657e-18
121.2	1.2047180961072793e-18
121.4	1.261199415488663e-18
121.6	1.318365555903141e-18
121.8	1.3760449618914825e-18
122.0	1.4340744896700398e-18
122.2	1.492299144591606e-18
122.35	1.536006907512364e-18
122.4	1.5505718251092148e-18
122.6	1.60875307304131e-18
122.8	1.6667108299695137e-18
123.0	1.7243201996212272e-18
123.2	1.7814632161049168e-18
123.4	1.838028617879498e-18
123.6	1.893911627352497e-18
123.8	1.9490137360201244e-18
124.0	2.0032424950863275e-18
124.2	2.0565113115450625e-18
124.4	2.1087392497891576e-18
124.6	2.159850838977419e-18
124.8	2.2097758867555363e-18
125.0	2.2584493007836997e-18
125.2	2.3058109217967615e-18
125.4	2.351805378720973e-18
125.6	2.3963820006629422e-18
125.8	2.439494932347762e-18
126.0	2.4811043823526515e-18
126.2	2.521194834266924e-18
126.3	3.909975633894839e-17
126.4	2.559573272412555e-18
126.6	2.596473356252701e-18
126.8	2.6317098010894933e-18
127.0	2.6652817313416366e-18
127.2	2.6971715564977653e-18
127.4	2.7273630682269644e-18
127.6	2.7558427146644968e-18
127.8	2.782599754386704e-18
128.0	2.807626215427172e-18
128.2	2.830916805459039e-18
128.275	2.8392026131832623e-18
128.4	2.8524688078891353e-18
128.6	2.8722819743884925e-18
128.8	2.890358417601467e-18
129.0	2.9067025055148523e-18
129.2	2.921320758110772e-18
129.4	2.934221746567233e-18
129.6	2.9454159951053685e-18
129.8	2.9549158855019863e-18
130.0	2.9627355642421944e-18
130.2	2.9688908522598034e-18
130.25	2.9701716195357246e-18
130.4	2.9733991571936013e-18
130.6	2.9762793880685185e-18
130.8	2.977551872287183e-18
131.0	2.977238274784823e-18
131.2	2.9753615191487537e-18
131.4	2.9719457104231222e-18
131.6	2.96701605917748e-18
131.8	2.9605988061765886e-18
132.0	2.952721146542689e-18
132.2	2.943411151461272e-18
132.4	2.9326976837880413e-18
132.6	2.920610300335e-18
132.8	2.907179125401937e-18
133.0	2.892434659626041e-18
133.2	2.8764074307992596e-18
133.4	2.8591272067112742e-18
133.6	2.8406207437234764e-18
133.8	2.8209029399677208e-18
134.0	2.799915218176561e-18
134.2	9.792131700278237e-19
134.4	2.755744800937572e-18
134.6	2.731522759035123e-18
134.8	2.7064154194889618e-18
135.0	2.680365529733011e-18
135.2	2.653389907408908e-18
135.4	2.625517801084799e-18
135.6	2.5967820545453203e-18
135.8	2.567216872098249e-18
136.0	2.536857051756547e-18
136.175	2.509667921053392e-18
136.2	2.5057376596809747e-18
136.4	2.4738938658855767e-18
136.6	2.441360847851645e-18
136.8	2.4081737261284706e-18
137.0	2.374367516509067e-18
137.2	2.3399770915761534e-18
137.4	2.3050371480011593e-18
137.6	2.2695821776734174e-18
137.8	2.233646441580603e-18
138.0	2.197263945807803e-18
138.15	2.1697041890036023e-18
138.2	2.160468419270112e-18
138.4	2.1232932929332023e-18
138.6	2.0857716803589895e-18
138.8	2.047936359460879e-18
139.0	2.00981975537759e-18
139.2	1.971453924374726e-18
139.4	1.93287053866967e-18
139.6	1.894100872000847e-18
139.8	1.85517578566651e-18
140.0	1.8161257145084673e-18
140.2	1.7769806518553577e-18
140.4	1.7377701315365637e-18
140.6	1.6985232031198873e-18
140.8	1.6592683919588833e-18
141.0	1.6200336240662668e-18
141.2	1.5808460613895433e-18
141.4	1.5417316707816224e-18
141.6	1.502713789213825e-18
141.8	1.4638060233108059e-18
142.0	1.4249204071477799e-18
142.1	9.557860173223809e-18
142.2	1.3868798251588887e-18
142.4	1.348377591485728e-18
142.6	1.310237268684583e-18
142.8	1.2723675778326692e-18
143.0	1.2347784525350046e-18
143.2	1.1974884709522575e-18
143.4	1.1605177818209973e-18
143.6	1.123886717629585e-18
143.8	1.0876154035093731e-18
144.0	1.0517236186008275e-18
144.075	1.0383660141113261e-18
144.2	1.0162307335042968e-18
144.4	9.811556727771987e-19
144.6	9.46516886994955e-19
144.8	9.123323301870947e-19
145.0	8.786194418450025e-19
145.2	8.453951333598817e-19
145.4	8.126757786064473e-19
145.6	7.80477208144194e-19
145.8	7.488147063783918e-19
146.0	7.17703011014124e-19
146.05	7.100128257744895e-19
146.2	6.871563142144283e-19
146.4	6.57188264978675e-19
146.6	6.278119723675156e-19
146.8	5.990400092906046e-19
147.0	5.708844166407465e-19
147.2	5.433567075938176e-19
147.4	5.164678718998276e-19
147.6	4.902283799551782e-19
147.8	4.646481863446689e-19
148.0	4.397367323298546e-19
148.025	4.366702716063016e-19
148.2	4.1550294631440207e-19
148.4	3.919552403600612e-19
148.6	3.6910149862853837e-19
148.8	3.469490481248743e-19
149.0	3.255045867169201e-19
149.2	3.0477399334729533e-19
149.4	2.847617451517233e-19
149.6	2.6546856527541377e-19
149.8	2.4687492018389556e-19
150.0	1.8846206923948122e-13
150.2	2.1220152581416155e-19
150.4	1.9583260775622966e-19
150.6	1.8024600242605571e-19
150.8	1.6542003562308964e-19
151.0	1.5135249119438955e-19
151.2	1.3804407492705733e-19
151.4	1.2549606068221114e-19
151.6	1.1370970874017483e-19
151.8	1.0268607797620163e-19
152.0	9.242595623305886e-20
152.2	8.292983372378531e-20
152.4	7.419789441037723e-20
152.45	7.213430553377525e-20
152.6	6.623001572764703e-20
