# frequency_THz	T_Zmax(2),Zmax(1)
37.5	6.0872073683059914e-05
37.49593994122427	6.14942877012741e-05
37.476136363636364	6.454451213569617e-05
37.45227272727273	6.825052592766824e-05
37.428409090909085	7.198730908468608e-05
37.404545454545456	7.575506277734687e-05
37.38068181818181	7.955637009867139e-05
37.35681818181818	8.33956766315359e-05
37.33295454545455	8.72788708175583e-05
37.309090909090905	9.121295302383672e-05
37.285227272727276	9.520578031865028e-05
37.26136363636363	9.92658740065285e-05
37.237500000000004	0.00010340227804081709
37.21363636363636	0.0001076244579515569
37.18977272727273	0.00011194223155280888
37.16590909090909	0.00011636572423562094
37.142045454545446	0.00012090534301923873
37.11818181818182	0.00012557176469083834
37.09431818181818	0.00013037593431398532
37.07045454545455	0.00013532907114505396
37.0465909090909	0.0001404426795888115
37.02272727272727	0.00014572856327459553
36.99886363636363	0.0001511988406658918
36.975	0.0001568659608489814
36.951136363636365	0.00016274271829739992
36.92727272727273	0.00016884226549144986
36.903409090909086	0.00017517812229631246
36.87954545454545	0.00018176418097601863
36.85568181818182	0.0001886147056490006
36.83181818181817	0.00019574432487844863
36.807954545454535	0.000203168015938586
36.78409090909091	0.00021090107910860185
36.76022727272727	0.0002189591001192076
36.73636363636364	0.00022735789861336102
36.7125	0.00023611346018276639
36.68863636363636	0.00024524184920622665
36.66477272727273	0.0002547590993466483
36.64090909090909	0.0002646810781638181
36.617045454545455	0.00027502332187587984
36.59318181818181	0.00028580083586260505
36.569318181818176	0.00029702785606174054
36.54545454545455	0.00030871756598495066
36.521590909090904	0.0003208817636987097
36.49772727272727	0.0003335304728139555
36.47386363636363	0.00034667149135320335
36.449999999999996	0.00036030987237617765
36.42613636363636	0.0003744473305210735
36.40227272727273	0.00038908156925336563
36.37840909090909	0.0004042055247211646
36.354545454545445	0.00041980652382980847
36.33068181818182	0.0004358653566212004
36.30681818181818	0.0004523552664420243
36.28295454545454	0.0004692408658831833
36.2590909090909	0.0004864769922361898
36.23522727272727	0.000504007523379473
36.211363636363636	0.0005217641836599868
36.1875	0.0005396653794599258
36.163636363636364	0.0005576151155780468
36.13977272727273	0.0005755020559539653
36.11590909090908	0.0005931988050079348
36.092045454545456	0.0006105614980271598
36.06818181818183	0.000627429799319639
36.044318181818184	0.0006436274136301899
36.02045454545454	0.000658963217609583
35.99659090909091	0.0006732331117892049
35.97272727272727	0.0006862226774038203
35.948863636363626	0.000697710694725617
35.925	0.0007074735392681515
35.90113636363636	0.0007152904194414938
35.877272727272725	0.0007209493557834355
35.85340909090909	0.0007242537315141552
35.82954545454545	0.0007250291726496305
35.80568181818182	0.0007231304507945766
35.78181818181818	0.0007184480515767498
35.757954545454545	0.0007109140249409429
35.73409090909091	0.0007005067371462983
35.71022727272727	0.0006872541823060334
35.68636363636364	0.000671235583560423
35.662499999999994	0.0006525811156871444
35.638636363636365	0.0006314697029190935
35.61477272727272	0.0006081249754666004
35.59090909090908	0.0005828095917999735
35.56704545454545	0.0005558182379481314
35.54318181818182	0.0005274696895153362
35.51931818181818	0.0004980983607057761
35.49545454545455	0.00046804576620792745
35.471590909090914	0.00043765228981715884
35.44772727272727	0.00040724959526841913
35.423863636363635	0.00037715393911111957
35.4	0.0003476605622653266
35.37613636363636	0.00031903925491959435
35.35227272727273	0.00029153111554801043
35.32840909090909	0.0002653464635752591
35.30454545454546	0.0002406638187900386
35.28068181818182	0.0002176298291767435
35.256818181818176	0.0001963600110918017
35.23295454545454	0.00017694015943782375
35.209090909090904	0.00015942828808033588
35.185227272727275	0.00014385696962171383
35.16136363636363	0.0001302359564956053
35.137499999999996	0.00011855498029838044
35.11363636363637	0.00010878664191771867
35.08977272727273	0.00010088932036091507
35.06590909090908	9.48100425746259e-05
35.042045454545445	9.048726957143981e-05
35.01818181818182	8.785356555487172e-05
34.99431818181817	8.683812620628591e-05
34.97045454545455	8.736914952149245e-05
34.9465909090909	8.937603700919906e-05
34.922727272727265	9.279141376847135e-05
34.898863636363636	9.755295144182768e-05
34.87500000000001	0.00010360496587673517
34.85113636363636	0.00011089973770979186
34.82727272727273	0.00011939846310545573
34.803409090909085	0.0001290716745476505
34.77954545454545	0.00013989886459221036
34.75568181818181	0.00015186687995979122
34.73181818181818	0.00016496640439899813
34.70795454545454	0.00017918548818533672
34.684090909090905	0.00019449858964029046
34.660227272727276	0.00021084898836338907
34.63636363636364	0.0002281218409781026
