# frequency_THz	T_Zmax(2),Zmax(1)
37.5	9.150428310194354e-06
37.49593994122427	9.361833215935715e-06
37.476136363636364	1.050789821538e-05
37.45227272727273	1.2142435320128283e-05
37.428409090909085	1.4044373895410063e-05
37.404545454545456	1.6190231895054675e-05
37.38068181818181	1.8544495394137425e-05
37.35681818181818	2.1063065572404302e-05
37.33295454545455	2.36977122018979e-05
37.309090909090905	2.64006717821705e-05
37.285227272727276	2.9128591963656837e-05
37.26136363636363	3.1845298938587044e-05
37.237500000000004	3.452321872673329e-05
37.21363636363636	3.714358673050418e-05
37.18977272727273	3.96957597487136e-05
37.16590909090909	4.2175994665371906e-05
37.142045454545446	4.45860150727341e-05
37.11818181818182	4.6931599581405604e-05
37.09431818181818	4.9221332359836106e-05
37.07045454545455	5.1465579553465964e-05
37.0465909090909	5.3675702065952835e-05
37.02272727272727	5.586348416781298e-05
36.99886363636363	5.8040743147224103e-05
36.975	6.02190818594802e-05
36.951136363636365	6.240974875078477e-05
36.92727272727273	6.462357537964289e-05
36.903409090909086	6.687096759066684e-05
36.87954545454545	6.916193222233666e-05
36.85568181818182	7.150612608266102e-05
36.83181818181817	7.39129177906131e-05
36.807954545454535	7.639145602498586e-05
36.78409090909091	7.895073988702495e-05
36.76022727272727	8.159968862663507e-05
36.736363636363635	8.434720904883895e-05
36.7125	8.720225962812051e-05
36.68863636363636	9.017391080888284e-05
36.66477272727273	9.327140123211578e-05
36.64090909090909	9.650418975425103e-05
36.617045454545455	9.98820031510315e-05
36.59318181818181	0.0001034148793524247
36.569318181818176	0.00010711320595050984
36.54545454545455	0.00011098775357070471
36.521590909090904	0.00011504970350258006
36.49772727272727	0.00011931066875117483
36.47386363636363	0.00012378270739207616
36.449999999999996	0.00012847832679027912
36.42613636363636	0.0001334104768702352
36.40227272727273	0.000138592530197587
36.37840909090909	0.00014403824614756618
36.354545454545445	0.00014976171588793004
36.33068181818182	0.00015577728429427696
36.30681818181818	0.00016209944424581865
36.28295454545454	0.00016874269802889683
36.2590909090909	0.00017572137982080309
36.23522727272727	0.00018304943246698685
36.211363636363636	0.00019074013104567462
36.1875	0.0001988057451016839
36.163636363636364	0.0002072571310190375
36.13977272727273	0.0002161032459168934
36.115909090909085	0.00022535057486149258
36.092045454545456	0.00023500246429976188
36.06818181818183	0.00024505835669464776
36.044318181818184	0.0002555129246815533
36.02045454545454	0.0002663551079967385
35.99659090909091	0.00027756706329379956
35.97272727272727	0.00028912304605182963
35.948863636363626	0.0003009882552813815
35.925	0.00031311768562342627
35.90113636363636	0.0003254550473739978
35.877272727272725	0.00033793183212394167
35.85340909090909	0.0003504666186676849
35.82954545454545	0.00036296472846577497
35.80568181818182	0.00037531834938993823
35.78181818181818	0.0003874072473036633
35.757954545454545	0.0003991001735650975
35.73409090909091	0.00041025704949856516
35.71022727272727	0.00042073196421619325
35.68636363636364	0.00043037696003941434
35.662499999999994	0.00043904650346048425
35.638636363636365	0.000446602456034454
35.61477272727272	0.0004529192791830358
35.59090909090908	0.0004578891423321905
35.56704545454545	0.00046142656793997627
35.54318181818182	0.0004634722500697036
35.51931818181818	0.0004639957300635406
35.49545454545455	0.0004629967011298264
35.471590909090914	0.0004605048330579347
35.44772727272727	0.0004565781425519235
35.423863636363635	0.0004513000644934261
35.4	0.00044477548659372593
35.37613636363636	0.0004371260808038941
35.35227272727273	0.0004284852930708017
35.32840909090909	0.0004189933397169492
35.30454545454546	0.0004087925113963321
35.28068181818182	0.0003980230157622415
35.256818181818176	0.0003868195102974477
35.23295454545454	0.0003753083986037011
35.209090909090904	0.0003636058953620668
35.185227272727275	0.0003518168121832133
35.16136363636363	0.0003400339804414165
35.137499999999996	0.0003283382070784679
35.11363636363637	0.0003167986527936325
35.08977272727273	0.0003054735257168642
35.06590909090908	0.00029441099424709605
35.042045454545445	0.0002836502372356352
35.01818181818182	0.0002732225657297795
34.99431818181817	0.00026315256636590763
34.97045454545455	0.00025345923112209194
34.9465909090909	0.0002441570509375815
34.922727272727265	0.00023525706148558266
34.898863636363636	0.00022676783821160235
34.87500000000001	0.00021869644484492668
34.85113636363636	0.00021104934525309816
34.82727272727273	0.00020383329305283213
34.803409090909085	0.00019705621710473483
34.77954545454545	0.00019072812412941707
34.75568181818181	0.0001848620423198952
34.73181818181818	0.0001794750319800067
34.70795454545454	0.00017458929067666726
34.684090909090905	0.00017023338063483094
34.660227272727276	0.00016644360414606922
34.63636363636364	0.0001632655469250141
34.6125	0.00016075579690323513
34.58863636363636	0.00015898382265404953
34.564772727272725	0.0001580339550945355
34.54090909090909	0.00015800734911397492
34.517045454545446	0.0001590236957898538
34.49318181818182	0.00016122229529797442
34.46931818181818	0.00016476186915760096
34.445454545454545	0.0001698181776472956
34.42159090909091	0.00017657812429897003
34.39772727272728	0.00018522863278236252
34.37386363636363	0.0001959383220475134
34.35000000000001	0.00020883017618593294
34.32613636363637	0.00022394446839889748
34.30227272727272	0.00024119370698176353
34.27840909090909	0.00026031566137283557
34.25454545454546	0.0002808360968900345
34.230681818181814	0.00030205762065860117
34.20681818181817	0.000323091249212931
34.18295454545455	0.0003429391055131231
34.15909090909091	0.0003606196826690537
34.13522727272727	0.0003753076167894679
34.111363636363635	0.0003864490747923707
34.0875	0.00039382010864124793
34.063636363636355	0.00039751657874880376
34.03977272727273	0.0003978885346197126
34.01590909090909	0.00039544662489827536
33.992045454545455	0.0003907686462017062
33.96818181818181	0.00038442499627513993
33.944318181818176	0.00037693006019022437
33.92045454545455	0.00036871776047091065
33.89659090909091	0.0003601352157746344
33.872727272727275	0.00035144773572280967
33.84886363636363	0.0003428495612424734
33.824999999999996	0.00033447650416287464
33.80113636363637	0.00032641821668448907
33.777272727272724	0.00031872897430431025
33.753409090909095	0.00031143658641955376
33.72954545454545	0.00030454945553957594
33.705681818181816	0.00029806199851810155
33.68181818181818	0.0002919587090281826
33.657954545454544	0.0002862171394533712
33.63409090909091	0.0002808100490659396
33.61022727272727	0.0002757069243609859
33.58636363636363	0.0002708750370351827
33.5625	0.0002662801698611704
33.538636363636364	0.0002618871119202984
