# frequency_THz	|SZmin(1),Zmin(2)|^2
100.0	2.2314225235434594e-17
100.19999694824219	2.1687629493305562e-17
100.4000015258789	2.107642031486303e-17
100.5999984741211	2.048029554661068e-17
100.80000305175781	1.9898923357244724e-17
101.0	1.9332007781377364e-17
101.19999694824219	1.8779227962669405e-17
101.4000015258789	1.8240291015694378e-17
101.5999984741211	1.771489775158234e-17
101.80000305175781	1.7202761081834484e-17
102.0	1.6703589874625054e-17
102.19999694824219	1.6217112133420695e-17
102.4000015258789	1.5743038407144663e-17
102.5999984741211	1.5281113781514175e-17
102.80000305175781	1.483106173734416e-17
103.0	1.4392616020222908e-17
103.19999694824219	1.3965535685912756e-17
103.4000015258789	1.354955699112582e-17
103.5999984741211	1.314443573170137e-17
103.80000305175781	1.2749929163544477e-17
104.0	1.2365792271152102e-17
104.19999694824219	1.1991807045254617e-17
104.4000015258789	1.1627729877291322e-17
104.5999984741211	1.1273341128122936e-17
104.80000305175781	1.0928418119361468e-17
105.0	1.0592744283773207e-17
105.19999694824219	1.0266113245027678e-17
105.4000015258789	9.948310074890317e-18
105.5999984741211	9.639133377133162e-18
105.80000305175781	9.338377407023144e-18
106.0	9.045854130756216e-18
106.19999694824219	8.761370340477611e-18
106.4000015258789	8.484732616601803e-18
106.5999984741211	8.2157588476872e-18
106.80000305175781	7.954267627430551e-18
107.0	7.700081466429997e-18
107.19999694824219	7.453029342979444e-18
107.4000015258789	7.212936438750107e-18
107.5999984741211	6.97963975192947e-18
107.80000305175781	6.752971657587536e-18
108.0	6.53278054465508e-18
108.19999694824219	6.318901904852208e-18
108.4000015258789	6.111183950298931e-18
108.5999984741211	5.909480690922728e-18
108.80000305175781	5.713640935963061e-18
109.0	5.523523854226567e-18
109.19999694824219	5.338984936533873e-18
109.4000015258789	5.1598878233270686e-18
109.5999984741211	4.986101460782038e-18
109.80000305175781	4.817488147429639e-18
110.0	4.653924313784525e-18
110.19999694824219	4.49527889709761e-18
110.4000015258789	4.3414309674350046e-18
110.5999984741211	4.192258630678686e-18
110.80000305175781	4.047642798961402e-18
111.0	3.9074685422957444e-18
111.19999694824219	3.7716238731482635e-18
111.4000015258789	3.639997180261951e-18
111.5999984741211	3.512479458310322e-18
111.80000305175781	3.3889669853101482e-18
112.0	3.2693526691741006e-18
112.19999694824219	3.153538678261646e-18
112.4000015258789	3.04142473186736e-18
112.5999984741211	2.932913792861979e-18
112.80000305175781	2.827913067559076e-18
113.0	2.7263275376859145e-18
113.19999694824219	2.6280682130701065e-18
113.4000015258789	2.5330463816439843e-18
113.5999984741211	2.441176444414456e-18
113.80000305175781	2.352373965011421e-18
114.0	2.266555918990934e-18
114.19999694824219	2.1836420533451375e-18
114.4000015258789	2.103553316663671e-18
114.5999984741211	2.026213896788427e-18
114.80000305175781	1.9515479817872282e-18
115.0	1.8794817021025945e-18
115.19999694824219	1.8099443296480507e-18
115.4000015258789	1.742865429923025e-18
115.5999984741211	1.6781770872551266e-18
115.80000305175781	1.6158112007242793e-18
116.0	1.5557039469938195e-18
116.19999694824219	1.4977912899672216e-18
116.4000015258789	1.4420110241059974e-18
116.5999984741211	1.3883021174252856e-18
116.80000305175781	1.3366053789006396e-18
117.0	1.2868632633900097e-18
117.19999694824219	1.2390188592412367e-18
117.4000015258789	1.1930173489176426e-18
117.5999984741211	1.1488045121002384e-18
117.80000305175781	1.1063280510075894e-18
118.0	1.06553696638313e-18
118.19999694824219	1.0263803013630128e-18
118.4000015258789	9.888102486694065e-19
118.5999984741211	9.52778440876535e-19
118.80000305175781	9.182385219905968e-19
119.0	8.851452518107238e-19
119.19999694824219	8.534542219034606e-19
119.4000015258789	8.231224194466879e-19
119.5999984741211	7.941073913860895e-19
119.80000305175781	7.663682464275214e-19
120.0	7.398649241422267e-19
120.19999694824219	7.145583111775452e-19
120.4000015258789	6.904102811160897e-19
120.5999984741211	6.673836304468508e-19
120.80000305175781	6.454420682984832e-19
121.0	6.245502412933867e-19
121.19999694824219	6.046738426865954e-19
121.4000015258789	5.857793017317518e-19
121.5999984741211	5.678336454590575e-19
121.80000305175781	5.508051541511686e-19
122.0	5.346626682789259e-19
122.19999694824219	5.193759688722296e-19
122.4000015258789	5.049155295850284e-19
122.5999984741211	4.912524735654744e-19
122.80000305175781	4.783588422462883e-19
123.0	4.662073103741557e-19
123.19999694824219	4.547713715976036e-19
123.4000015258789	4.440249947326749e-19
123.5999984741211	4.339431886209669e-19
123.80000305175781	4.2450116168996766e-19
124.0	4.156751150829415e-19
124.19999694824219	4.0744178006238037e-19
124.4000015258789	3.997786041887298e-19
124.5999984741211	3.926634845081488e-19
124.80000305175781	3.860747635905283e-19
125.0	3.7999177475642127e-19
125.19999694824219	3.7439434813169297e-19
125.4000015258789	3.6926239701656827e-19
125.5999984741211	3.645769311677437e-19
125.80000305175781	3.603192847894505e-19
126.0	3.564711864920034e-19
126.19999694824219	3.530151732763538e-19
126.4000015258789	3.499337472354154e-19
126.5999984741211	3.472105436673464e-19
126.80000305175781	3.4482908604029976e-19
127.0	3.427738203236652e-19
127.19999694824219	3.4102949959149885e-19
127.4000015258789	3.395810866067455e-19
127.5999984741211	3.3841425246649615e-19
127.80000305175781	3.375149342406823e-19
128.0	3.3686965408338e-19
128.1999969482422	3.3646507950249427e-19
