# frequency_THz	|SZmax(1),Zmax(2)|^2
100.0	1.0735316158123717e-14
100.2	1.0648496207109735e-14
100.4	1.056493428471438e-14
100.6	1.0484707574918195e-14
100.8	1.040790070960717e-14
101.0	1.0334606500858288e-14
101.2	1.0264926761202368e-14
101.4	1.0198973224246524e-14
101.6	1.0136868580166747e-14
101.8	1.0078747643050948e-14
102.0	1.0024758669663959e-14
102.2	9.975064853086832e-15
102.4	9.929846018245945e-15
102.6	9.889300551881251e-15
102.8	9.853647604820137e-15
103.0	9.823129612114542e-15
103.2	9.798015185165856e-15
103.4	9.778602440377384e-15
103.6	9.765222842497853e-15
103.8	9.758245656189789e-15
104.0	9.758083119759202e-15
104.2	9.765196479118463e-15
104.4	9.78010305117839e-15
104.6	9.803384523926351e-15
104.8	9.835696748901138e-15
105.0	9.877781343597004e-15
105.2	9.930479498412148e-15
105.4	9.994748484091508e-15
105.6	1.007168148356166e-14
105.8	1.016253153961745e-14
106.0	1.0268740629200167e-14
106.2	1.0391975161259912e-14
106.4	1.0534169577030405e-14
106.6	1.0697580239508809e-14
106.8	1.0884852483039092e-14
107.0	1.1099104621121613e-14
107.2	1.1344033981852015e-14
107.4	1.162405178940506e-14
107.6	1.19444561508962e-14
107.8	1.2311655834379885e-14
108.0	1.2733462378154945e-14
108.2	1.3219475016738534e-14
108.4	1.378159291460275e-14
108.6	1.443470370764088e-14
108.8	1.5197618496955408e-14
109.0	1.609435422264057e-14
109.2	1.7155908842651413e-14
109.4	1.842273760493482e-14
109.6	1.9948222794809334e-14
109.8	2.1803527263018777e-14
110.0	2.4084289513310328e-14
110.2	2.6919495821508908e-14
110.4	3.0482055094694865e-14
110.6	3.499765853341108e-14
110.8	4.07395029990453e-14
111.0	4.797201342640944e-14
111.2	5.675144309443505e-14
111.4	6.641833238403865e-14
111.6	7.475076084677664e-14
111.8	7.774658499671618e-14
112.0	7.222092105492327e-14
112.2	5.974142623824934e-14
112.4	4.538537615219209e-14
112.6	3.297596001468529e-14
112.8	2.3626427226650882e-14
113.0	1.6983130465122297e-14
113.2	1.234632290606836e-14
113.4	9.104199498595195e-15
113.6	6.8133560987440836e-15
113.8	5.172265389070788e-15
114.0	3.97960668039855e-15
114.2	3.100803248282694e-15
114.4	2.444994020722712e-15
114.6	1.9499858845817715e-15
114.8	1.572564782291331e-15
115.0	1.2822480947278055e-15
115.2	1.0572193654081051e-15
115.4	8.816495062213091e-16
