# frequency_THz	|S|^2
14.9896229	2.929761439296347e-08
15.0046125229	3.2055092469234e-08
15.0196021458	3.506535798724484e-08
15.0345917687	3.835168714944605e-08
15.0495813916	4.1939548606481247e-08
15.0645710145	4.585681279453925e-08
15.0795606374	5.0133980967958684e-08
15.0945502603	5.4804435641821265e-08
15.1095398832	5.990471427355187e-08
15.1245295061	6.54748081260778e-08
15.139519129	7.155848836574195e-08
15.1545087519	7.820366155258119e-08
15.1694983748	8.546275677522784e-08
15.1844879977	9.339314676277932e-08
15.1994776206	1.0205760536561645e-07
15.2144672435	1.1152480382953564e-07
15.229456866400001	1.2186984828412092e-07
15.244446489300001	1.3317486081668934e-07
15.259436112200001	1.4552960639584233e-07
15.274425735100001	1.5903216772863186e-07
15.289415358000001	1.737896698667481e-07
15.304404980900001	1.8991905599964346e-07
15.319394603800001	2.0754791536411353e-07
15.334384226700001	2.2681536353456223e-07
15.349373849600001	2.4787297450601e-07
15.364363472500001	2.708857629103394e-07
15.3793530954	2.9603321337664325e-07
15.3943427183	3.2351035241921013e-07
15.4093323412	3.535288562638449e-07
15.4243219641	3.8631818565840704e-07
15.439311587	4.221267359023632e-07
15.4543012099	4.6122298701973987e-07
15.4692908328	5.038966351343254e-07
15.4842804557	5.504596816319398e-07
15.4992700786	6.012474515611208e-07
15.5142597015	6.566195068886551e-07
15.5292493244	7.169604136581562e-07
15.5442389473	7.826803147864953e-07
15.5592285702	8.542152521845258e-07
15.5742181931	9.320271731532724e-07
15.589207816	1.0166035466741022e-06
15.6041974389	1.1084565054324962e-06
15.6191870618	1.2081214194119987e-06
15.6341766847	1.3161547969834166e-06
15.6491663076	1.4331314000193503e-06
15.6641559305	1.5596404512439243e-06
15.679145553400001	1.6962808054929413e-06
15.694135176300001	1.8436549526958351e-06
15.709124799200001	2.002361720272589e-06
15.724114422100001	2.172987547538452e-06
15.739104045000001	2.356096216096224e-06
15.754093667900001	2.552216939706925e-06
15.769083290800001	2.761830746525887e-06
15.784072913700001	2.985355127665909e-06
15.799062536600001	3.2231269804984803e-06
15.814052159500001	3.475383944339261e-06
15.829041782400001	3.7422443110645408e-06
15.8440314053	4.023685793811616e-06
15.8590210282	4.319523552071162e-06
15.8740106511	4.629387998444155e-06
15.889000274	4.95270304641296e-06
15.9039898969	5.288665592713956e-06
15.9189795198	5.636227152940228e-06
15.9339691427	5.9940786731892305e-06
15.9489587656	6.360639610386802e-06
15.9639483885	6.734052394871363e-06
15.9789380114	7.112183346778177e-06
15.9939276343	7.492631000739822e-06
16.0089172572	7.87274259366363e-06
16.0239068801	8.249639186508605e-06
16.038896503	8.620249529976773e-06
16.0538861259	8.981352362220921e-06
16.0688757488	9.329626369916245e-06
16.0838653717	9.661706586344725e-06
16.0988549946	9.974245580700742e-06
16.1138446175	1.0263977451774207e-05
16.1288342404	1.0527782412402942e-05
16.1438238633	1.0762749665050551e-05
16.1588134862	1.0966236336141957e-05
16.1738031091	1.1135920453444495e-05
16.188792732	1.126984629607309e-05
16.2037823549	1.1366460885350784e-05
16.2187719778	1.142464087157693e-05
