# frequency_THz	|S|^2
14.9896229	0.0
15.0046125229	2.559999999999999e-130
15.0196021458	2.559999999999999e-130
15.0345917687	2.559999999999999e-130
15.0495813916	2.559999999999999e-130
15.0645710145	2.559999999999999e-130
15.0795606374	2.56e-130
15.0945502603	2.559999999999999e-130
15.1095398832	2.559999999999999e-130
15.1245295061	2.559999999999999e-130
15.139519129	2.56e-130
15.1545087519	2.559999999999999e-130
15.1694983748	2.559999999999999e-130
15.1844879977	2.559999999999999e-130
15.1994776206	2.559999999999999e-130
15.2144672435	2.559999999999999e-130
15.229456866400001	2.559999999999999e-130
15.244446489300001	2.56e-130
15.259436112200001	2.559999999999999e-130
15.274425735100001	2.5599999999999984e-130
15.289415358000001	2.559999999999999e-130
15.304404980900001	2.5599999999999984e-130
15.319394603800001	2.559999999999999e-130
15.334384226700001	2.559999999999999e-130
15.349373849600001	2.56e-130
15.364363472500001	2.559999999999999e-130
15.3793530954	2.249999999999999e-130
15.3943427183	2.249999999999999e-130
15.4093323412	2.249999999999999e-130
15.4243219641	2.25e-130
15.439311587	2.249999999999999e-130
15.4543012099	2.249999999999999e-130
15.4692908328	2.249999999999999e-130
15.4842804557	2.249999999999999e-130
15.4992700786	2.249999999999999e-130
15.5142597015	2.2499999999999988e-130
15.5292493244	2.249999999999999e-130
15.5442389473	2.249999999999999e-130
15.5592285702	2.25e-130
15.5742181931	2.249999999999999e-130
15.589207816	2.25e-130
15.6041974389	2.249999999999999e-130
15.6191870618	2.249999999999999e-130
15.6341766847	2.249999999999999e-130
15.6491663076	2.249999999999999e-130
15.6641559305	2.249999999999999e-130
15.679145553400001	2.25e-130
15.694135176300001	2.249999999999999e-130
15.709124799200001	2.249999999999999e-130
15.724114422100001	2.249999999999999e-130
15.739104045000001	2.249999999999999e-130
15.754093667900001	2.249999999999999e-130
15.769083290800001	2.249999999999999e-130
15.784072913700001	2.249999999999999e-130
15.799062536600001	2.249999999999999e-130
15.814052159500001	2.249999999999999e-130
15.829041782400001	2.249999999999999e-130
15.8440314053	1.9599999999999993e-130
15.8590210282	1.959999999999999e-130
15.8740106511	1.96e-130
15.889000274	1.9599999999999993e-130
15.9039898969	1.959999999999999e-130
15.9189795198	1.9599999999999993e-130
15.9339691427	1.9599999999999993e-130
15.9489587656	1.6899999999999996e-130
15.9639483885	0.0
15.9789380114	1.689999999999999e-130
15.9939276343	1.6899999999999996e-130
16.0089172572	1.6899999999999996e-130
16.0239068801	1.6899999999999996e-130
16.038896503	1.6899999999999996e-130
16.0538861259	1.6899999999999996e-130
16.0688757488	1.6899999999999996e-130
16.0838653717	1.6899999999999996e-130
16.0988549946	1.6900000000000002e-130
16.1138446175	1.6899999999999996e-130
16.1288342404	1.6899999999999996e-130
16.1438238633	1.6899999999999996e-130
16.1588134862	1.4400000000000002e-130
16.1738031091	1.4399999999999996e-130
16.188792732	1.4399999999999996e-130
16.2037823549	1.4399999999999996e-130
16.2187719778	1.4399999999999996e-130
16.2337616007	1.4399999999999996e-130
16.2487512236	1.4399999999999996e-130
16.2637408465	1.4399999999999996e-130
16.2787304694	1.4399999999999996e-130
16.2937200923	1.4399999999999996e-130
16.3087097152	1.4399999999999992e-130
16.3236993381	1.4399999999999992e-130
16.338688961	0.0
16.3536785839	1.4399999999999992e-130
16.368668206800002	1.4400000000000002e-130
16.3836578297	1.4399999999999996e-130
16.398647452600002	1.4399999999999992e-130
16.4136370755	1.4399999999999996e-130
16.428626698400002	1.4399999999999996e-130
16.443616321300002	1.4399999999999996e-130
16.458605944200002	1.4399999999999996e-130
16.473595567100002	1.4399999999999996e-130
16.488585190000002	1.4400000000000008e-130
16.503574812900002	1.4400000000000002e-130
16.518564435800002	1.2099999999999998e-130
16.533554058700002	1.2099999999999998e-130
16.5485436816	1.2099999999999998e-130
16.5635333045	1.2099999999999998e-130
16.5785229274	1.2100000000000002e-130
16.5935125503	1.2100000000000002e-130
16.6085021732	1.2099999999999998e-130
16.6234917961	1.2100000000000002e-130
16.638481419	1.2099999999999998e-130
16.6534710419	1.2099999999999998e-130
16.6684606648	1.2099999999999998e-130
16.6834502877	1.2099999999999998e-130
16.6984399106	0.0
16.7134295335	1.2099999999999998e-130
16.7284191564	1.2099999999999998e-130
16.7434087793	1.2100000000000002e-130
16.7583984022	1.2100000000000002e-130
16.7733880251	1.2099999999999998e-130
