# frequency_THz	|SZmax(1),Zmax(2)|^2
100.0	1.0735318088676871e-14
100.2	1.0648483824930399e-14
100.4	1.0564907400115554e-14
100.6	1.0484665973492878e-14
100.8	1.0407844150170004e-14
101.0	1.0334534713195274e-14
101.2	1.0264839443505818e-14
101.4	1.0198870040287507e-14
101.6	1.0136749156163976e-14
101.8	1.0078611564060244e-14
102.0	1.0024605475647523e-14
102.2	9.974894034362166e-15
102.4	9.929657010496375e-15
102.6	9.889092730345575e-15
102.8	9.853420277837169e-15
103.0	9.822882013717778e-15
103.2	9.797746466646646e-15
103.4	9.778311660671508e-15
103.6	9.764908957113084e-15
103.8	9.757907504485244e-15
104.0	9.757719410288873e-15
104.2	9.764805772615404e-15
104.4	9.779683740829554e-15
104.6	9.80293481231688e-15
104.8	9.835214621024857e-15
105.0	9.877264535143132e-15
105.2	9.929925458370276e-15
105.4	9.994154330306231e-15
105.6	1.0071043949774078e-14
105.8	1.016184691224286e-14
106.0	1.0268004670957462e-14
106.2	1.039118301900544e-14
106.4	1.0533315669577022e-14
106.6	1.0696658120251027e-14
106.8	1.0883854670792856e-14
107.0	1.1098022390610587e-14
107.2	1.1342857102096556e-14
107.4	1.1622768194828629e-14
107.6	1.1943051525598507e-14
107.8	1.231011308108709e-14
108.0	1.2731760936386867e-14
108.2	1.3217589979413322e-14
108.4	1.3779493875146961e-14
108.6	1.4432353245600806e-14
108.8	1.5194970174327283e-14
109.0	1.609134992512956e-14
109.2	1.7152475246728426e-14
109.4	1.8418781508171088e-14
109.6	1.9943625056017406e-14
109.8	2.1798135256944244e-14
110.0	2.4077908671998588e-14
110.2	2.6911882784474663e-14
110.4	3.0472920424501805e-14
110.6	3.498670101410396e-14
110.8	4.072653196428133e-14
111.0	4.795728919394411e-14
111.2	5.673647057507648e-14
111.4	6.640723913763895e-14
111.6	7.475111604202057e-14
111.8	7.776564120117646e-14
112.0	7.225652483135469e-14
112.2	5.978126768180009e-14
112.4	4.5418844137686284e-14
112.6	3.300006672129645e-14
112.8	2.3642623750684217e-14
113.0	1.6993765385241557e-14
113.2	1.235330626168283e-14
113.4	9.108831897798162e-15
113.6	6.816471584486169e-15
113.8	5.174390688983837e-15
114.0	3.981075770564778e-15
114.2	3.1018305297034736e-15
114.4	2.4457193103047563e-15
114.6	1.950501881853723e-15
114.8	1.5729339486345445e-15
115.0	1.282513160453008e-15
115.2	1.0574099728123106e-15
115.4	8.817864788257219e-16
115.6	7.440047136256165e-16
115.8	6.354118893786315e-16
116.0	5.495049395118841e-16
116.2	4.813479607977074e-16
116.4	4.2716063431435105e-16
116.6	3.840238162157567e-16
116.8	3.496664726667371e-16
117.0	3.22309789259317e-16
117.2	3.005519395921274e-16
117.4	2.832820893985619e-16
117.6	2.696156421482594e-16
117.8	2.5884506987316907e-16
118.0	2.504022850960953e-16
118.2	2.4382963360052213e-16
118.39999999999999	2.387573795187131e-16
118.6	2.3488611749455056e-16
118.8	2.319729512313781e-16
119.0	2.2982057088223324e-16
119.2	2.2826857597432257e-16
119.4	2.2718654838652113e-16
119.6	2.26468497063724e-16
119.8	2.260283837659244e-16
120.0	2.2579650511725355e-16
120.2	2.2571655622045477e-16
120.4	2.2574323923737553e-16
120.6	2.258403095884512e-16
120.8	2.2597897500760794e-16
121.0	2.261365801945601e-16
121.2	2.2629552346927316e-16
121.4	2.2644236253273586e-16
121.6	2.265670748709536e-16
121.8	2.2666244499482396e-16
122.0	2.2672355601430317e-16
122.2	2.2674736725701084e-16
122.4	2.2673236303173993e-16
122.6	2.2667826034807944e-16
122.8	2.26585765602455e-16
123.0	2.2645637200839105e-16
123.2	2.262921909945474e-16
123.4	2.2609581196999796e-16
123.6	2.2587018580881117e-16
123.8	2.2561852819814173e-16
124.0	2.2534423964116306e-16
124.2	2.250508394300291e-16
124.4	2.2474191135697415e-16
124.6	2.244210592847155e-16
124.8	2.2409187100440425e-16
125.0	2.2375788906226536e-16
125.2	2.234225874416161e-16
125.4	2.230893531681128e-16
125.6	2.22761472044595e-16
125.8	2.224421178520045e-16
126.0	2.221343444546771e-16
126.2	2.2184108033036117e-16
126.4	2.2156512512362953e-16
126.6	2.2130914788385197e-16
126.8	2.2107568669474839e-16
127.0	2.2086714945262127e-16
127.2	2.206858155870301e-16
127.4	2.2053383854546583e-16
127.6	2.2041324889554523e-16
127.8	2.2032595791701407e-16
128.0	2.202737615776827e-16
128.2	2.2025834480468357e-16
128.4	2.2028128597182437e-16
128.6	2.2034406154221095e-16
128.8	2.2044805081087364e-16
129.0	2.2059454070185063e-16
129.2	2.2078473058408454e-16
129.4	2.210197370721833e-16
129.6	2.2130059878759628e-16
129.8	2.2162828105875998e-16
130.0	2.2200368054164823e-16
130.2	2.2242762974768346e-16
130.4	2.2290090146595616e-16
130.6	2.234242130724036e-16
130.8	2.2399823071720336e-16
131.0	2.2462357338551563e-16
131.2	2.253008168278521e-16
131.4	2.2603049735603605e-16
131.6	2.268131155036556e-16
131.8	2.2764913954949585e-16
132.0	2.285390089030416e-16
132.2	2.2948313735218996e-16
132.4	2.3048191617342606e-16
132.6	2.3153571710493165e-16
132.8	2.3264489518312186e-16
133.0	2.3380979144379673e-16
133.2	2.3503073548848955e-16
133.4	2.3630804791709876e-16
133.6	2.3764204262735506e-16
133.8	2.3903302898192995e-16
134.0	2.404813138436676e-16
134.2	2.4198720347917525e-16
134.4	2.43551005330803e-16
134.6	2.4517302965676864e-16
134.8	2.468535910387792e-16
135.0	2.4859300975619555e-16
135.2	2.5039161302525847e-16
135.4	2.5224973610156754e-16
135.6	2.541677232433179e-16
135.8	2.561459285324338e-16
136.0	2.581847165498646e-16
136.2	2.6028446290089797e-16
136.4	2.624455545853827e-16
136.6	2.6466839020702433e-16
136.8	2.669533800150047e-16
137.0	2.6930094577016346e-16
137.2	2.7171152042699853e-16
137.4	2.7418554762136343e-16
137.6	2.7672348095244793e-16
137.8	2.793257830466748e-16
138.0	2.819929243883813e-16
138.2	2.847253819018289e-16
138.4	2.875236372661799e-16
138.6	2.903881749432549e-16
138.8	2.933194798951836e-16
139.0	2.9631803496738253e-16
139.2	2.9938431790838413e-16
139.4	3.025187979954647e-16
139.6	3.057219322318089e-16
139.8	3.0899416107664846e-16
140.0	3.123359036661478e-16
140.2	3.1574755247945915e-16
140.4	3.1922946739753413e-16
140.6	3.2278196910038636e-16
140.8	3.264053317418653e-16
141.0	3.300997748366877e-16
141.2	3.338654542908796e-16
141.4	3.3770245250269603e-16
141.6	3.4161076745825235e-16
141.8	3.4559030074766216e-16
142.0	3.4964084442905896e-16
142.2	3.5376206667649437e-16
142.4	3.579534961650046e-16
142.6	3.6221450517037773e-16
142.8	3.665442914067548e-16
143.0	3.709418586901608e-16
143.2	3.7540599661744914e-16
143.4	3.7993525959989994e-16
143.6	3.8452794581305925e-16
143.8	3.891820769518605e-16
144.0	3.938953801587205e-16
144.2	3.986652742000536e-16
144.4	4.034888630044773e-16
144.6	4.0836294121325723e-16
144.8	4.1328401867713607e-16
145.0	4.182483742503679e-16
145.2	4.232521543867543e-16
145.4	4.282915398881719e-16
145.6	4.3336301623023613e-16
145.8	4.384638016965484e-16
146.0	4.43592517250203e-16
146.2	4.487502296880812e-16
146.4	4.539420772899969e-16
146.6	4.591798162998745e-16
146.8	4.644858458960546e-16
147.0	4.698996508688412e-16
147.2	4.754882832128284e-16
147.4	4.8136376057038e-16
147.6	4.877126570760357e-16
147.8	4.948479217140626e-16
148.0	5.033028512424925e-16
148.2	5.140088339582177e-16
148.4	5.286491424792707e-16
148.6	5.504087275284419e-16
148.8	5.85693074719989e-16
149.0	6.484868362224324e-16
149.2	7.72995165820508e-16
149.4	1.0579060488634368e-15
149.6	1.8727640697496926e-15
149.8	5.44738541985468e-15
150.0	5.0990367464950814e-14
150.2	2.3555749037727432e-14
150.4	6.112626906171839e-15
150.6	3.2570457183319457e-15
150.8	2.2874704297747443e-15
151.0	1.838379493205574e-15
151.2	1.5927079729619246e-15
151.4	1.444190341406259e-15
151.6	1.3485883144294459e-15
151.8	1.284624551870805e-15
152.0	1.2409495491239852e-15
152.2	1.2110188348517185e-15
152.4	1.1908220981955084e-15
152.6	1.1777791503498201e-15
152.8	1.1701623330686013e-15
153.0	1.1667757476505578e-15
153.2	1.1667680466869421e-15
153.4	1.1695184972232698e-15
153.6	1.1745651026438848e-15
153.8	1.1815578251283287e-15
154.0	1.1902273034570686e-15
154.2	1.2003634246567023e-15
154.4	1.211800328536794e-15
154.6	1.224405711125704e-15
154.8	1.2380730617422903e-15
155.0	1.2527159401611352e-15
155.2	1.268263696939636e-15
155.4	1.284658230599619e-15
155.6	1.301851500362196e-15
155.8	1.319803596602546e-15
156.0	1.3384812278771043e-15
156.2	1.357856522461962e-15
156.4	1.3779060696773893e-15
156.6	1.3986101456471886e-15
156.8	1.4199520820334828e-15
157.0	1.4419177463643923e-15
157.2	1.46449510995141e-15
157.4	1.4876738848525071e-15
157.6	1.511445215403931e-15
157.8	1.5358014128973433e-15
158.0	1.5607357242827743e-15
158.2	1.5862421275256641e-15
158.4	1.612315147565984e-15
158.6	1.6389496878306905e-15
158.8	1.6661408729968644e-15
159.0	1.6938838992536186e-15
159.2	1.7221738886974144e-15
159.4	1.7510057447493302e-15
159.6	1.7803740056169695e-15
159.8	1.8102726928530098e-15
160.0	1.840695151990268e-15
160.2	1.8716338820584632e-15
160.4	1.9030803505063727e-15
160.6	1.9350247896530017e-15
160.8	1.967455970255375e-15
161.0	2.0003609470852693e-15
161.2	2.0337247705186577e-15
161.4	2.0675301570165378e-15
161.6	2.101757109957512e-15
161.8	2.1363824804913536e-15
162.0	2.1713794558247954e-15
162.2	2.2067169594884066e-15
162.4	2.2423589444930273e-15
162.6	2.2782635556391598e-15
162.8	2.3143821312684512e-15
163.0	2.350658007037877e-15
163.2	2.3870250742682062e-15
163.4	2.4234060322942686e-15
163.6	2.4597102569528144e-15
163.8	2.495831184365175e-15
164.0	2.5316430784313518e-15
164.2	2.566997008954839e-15
164.4	2.6017158108423176e-15
164.60000000000002	2.6355877172574e-15
164.8	2.6683582521075493e-15
165.0	2.6997198168234986e-15
165.2	2.7292981938966845e-15
165.4	2.7566348865271695e-15
165.60000000000002	2.781163777304859e-15
165.8	2.8021799548913266e-15
166.0	2.818797629901393e-15
166.2	2.8298926964935194e-15
166.4	2.8340234874652448e-15
166.60000000000002	2.8293203362618776e-15
166.8	2.8133303736198072e-15
167.0	2.7827983640705196e-15
167.2	2.733357967301393e-15
167.4	2.659104291725767e-15
167.60000000000002	2.552031697754921e-15
167.8	2.401395176388987e-15
168.0	2.193326004105621e-15
168.2	1.9118950563396147e-15
168.4	1.5452492623477104e-15
168.60000000000002	1.1059416503175351e-15
168.8	6.796250431271985e-16
169.0	4.860213457954346e-16
169.2	8.074241502062943e-16
169.4	1.663196452883279e-15
169.6	2.701930743906879e-15
169.8	3.593240418741696e-15
170.0	4.2452575816688285e-15
170.2	4.699446056148636e-15
170.4	5.019502502667668e-15
170.60000000000002	5.254674141063416e-15
170.8	5.437165001374238e-15
171.0	5.586996486642501e-15
171.2	5.716517569017748e-15
171.4	5.833416125360439e-15
171.60000000000002	5.942555955501625e-15
171.8	6.0470709026824266e-15
172.0	6.1490174933225594e-15
172.2	6.2497690427123814e-15
172.4	6.350257653477896e-15
172.60000000000002	6.451125541776281e-15
172.8	6.5528214038232944e-15
173.0	6.655662867914167e-15
173.2	6.759877640137691e-15
173.4	6.865631030645411e-15
173.60000000000002	6.9730446296749406e-15
173.8	7.082209142945124e-15
174.0	7.19319331675977e-15
174.2	7.306050209974527e-15
174.4	7.420821643508428e-15
174.60000000000002	7.537541383655078e-15
174.8	7.656237436468364e-15
175.0	7.776933712065119e-15
175.2	7.89965123839474e-15
175.4	8.024409050311505e-15
175.60000000000002	8.151224842933254e-15
175.8	8.280115452796018e-15
176.0	8.41109721247451e-15
176.2	8.544186211772023e-15
176.4	8.679398489624605e-15
176.60000000000002	8.81675017445212e-15
176.8	8.956257586050046e-15
177.0	9.097937308737102e-15
177.2	9.241806243006967e-15
177.4	9.387881641110171e-15
177.60000000000002	9.536181130642851e-15
177.8	9.686722729215562e-15
178.0	9.83952485252752e-15
178.2	9.99460631759892e-15
178.4	1.0151986342500655e-14
178.60000000000002	1.0311684543584688e-14
178.8	1.0473720930989303e-14
179.0	1.063811590299223e-14
179.2	1.0804890239657534e-14
179.4	1.097406509610073e-14
179.60000000000002	1.1145661995623323e-14
179.8	1.131970282290425e-14
180.0	1.149620981737873e-14
180.2	1.1675205566911307e-14
180.4	1.18567130018309e-14
180.60000000000002	1.2040755389382143e-14
180.8	1.2227356328627325e-14
181.0	1.241653974582303e-14
181.2	1.260832989028843e-14
181.4	1.2802751330773038e-14
181.60000000000002	1.2999828952330963e-14
181.8	1.3199587953704598e-14
182.0	1.3402053845218947e-14
182.2	1.3607252447188365e-14
182.4	1.3815209888838005e-14
182.60000000000002	1.4025952607741162e-14
182.8	1.423950734977932e-14
183.0	1.445590116962896e-14
183.2	1.467516143178476e-14
183.4	1.4897315812131023e-14
183.60000000000002	1.5122392300074296e-14
183.8	1.535041920125695e-14
184.0	1.5581425140871856e-14
184.2	1.581543906760468e-14
184.4	1.6052490258233843e-14
184.60000000000002	1.629260832292354e-14
184.8	1.6535823211250797e-14
185.0	1.678216521901317e-14
185.2	1.7031664995870926e-14
185.4	1.7284353553884497e-14
185.60000000000002	1.754026227701658e-14
185.8	1.7799422931677754e-14
186.0	1.8061867678403805e-14
186.2	1.832762908476565e-14
186.4	1.859674013962507e-14
186.60000000000002	1.8869234268864586e-14
186.8	1.9145145352735893e-14
187.0	1.94245077449915e-14
187.2	1.970735629398269e-14
187.4	1.999372636593604e-14
187.60000000000002	2.0283653870643483e-14
187.8	2.0577175289837373e-14
188.0	2.0874327708556333e-14
188.2	2.1175148849849935e-14
188.4	2.1479677113221585e-14
188.60000000000002	2.178795161726231e-14
188.8	2.2100012246997145e-14
189.0	2.2415899706539553e-14
189.2	2.27356555777403e-14
189.4	2.3059322385621445e-14
189.60000000000002	2.3386943671507313e-14
189.8	2.3718564074910846e-14
190.0	2.4054229425401114e-14
190.2	2.4393986845882466e-14
190.4	2.4737884868951734e-14
190.60000000000002	2.5085973568288744e-14
190.8	2.5438304707374978e-14
191.0	2.5794931908245895e-14
191.2	2.615591084347622e-14
191.4	2.6521299455197077e-14
191.60000000000002	2.6891158205668684e-14
191.8	2.7265550364821615e-14
192.0	2.7644542341266632e-14
192.2	2.8028204064611226e-14
192.4	2.841660942858304e-14
192.60000000000002	2.880983680652166e-14
192.8	2.9207969653384365e-14
193.0	2.961109721166212e-14
193.2	3.0019315342715563e-14
193.4	3.043272751028778e-14
193.60000000000002	3.085144594967429e-14
193.8	3.12755930647252e-14
194.0	3.170530310616696e-14
194.2	3.214072419957971e-14
194.4	3.258202081101836e-14
194.60000000000002	3.302937676450841e-14
194.8	3.348299896104265e-14
195.0	3.3943121996928104e-14
195.2	3.441001394577751e-14
195.4	3.48839836610855e-14
195.60000000000002	3.5365390087181394e-14
195.8	3.5854654253757616e-14
196.0	3.635227490165471e-14
196.2	3.685884909033885e-14
196.4	3.737509974360269e-14
