# frequency_THz	|SZmax(1),Zmax(2)|^2
100.0	1.979273053269729e-15
100.19999694824219	1.827383628193937e-15
100.4000015258789	1.6886829573397848e-15
100.5999984741211	1.5624869232095013e-15
100.80000305175781	1.4481588469660517e-15
101.0	1.3451086275691667e-15
101.19999694824219	1.252788355676759e-15
101.4000015258789	1.1706855856194216e-15
101.5999984741211	1.0983233625985664e-15
101.80000305175781	1.0352543059005727e-15
102.0	9.810539675239712e-16
102.19999694824219	9.35319891330646e-16
102.4000015258789	8.97664707844504e-16
102.5999984741211	8.677128002785014e-16
102.80000305175781	8.450967496470684e-16
103.0	8.294532915198292e-16
103.19999694824219	8.204202969600552e-16
103.4000015258789	8.176337142167225e-16
103.5999984741211	8.207255673475691e-16
103.80000305175781	8.293215791459394e-16
104.0	8.430404452484038e-16
104.19999694824219	8.614928967143958e-16
104.4000015258789	8.842800033374577e-16
104.5999984741211	9.109945126389435e-16
104.80000305175781	9.4122075806013e-16
105.0	9.74535269662514e-16
105.19999694824219	1.0105090223234489e-15
105.4000015258789	1.0487071696367802e-15
105.5999984741211	1.0886932116980343e-15
105.80000305175781	1.1300293527216173e-15
106.0	1.1722791146456916e-15
106.19999694824219	1.2150118699718697e-15
106.4000015258789	1.257801920400213e-15
106.5999984741211	1.300235374113583e-15
106.80000305175781	1.341909664335098e-15
107.0	1.3824380087881466e-15
107.19999694824219	1.421452196847258e-15
107.4000015258789	1.4586048465439992e-15
107.5999984741211	1.493572417646669e-15
107.80000305175781	1.5260561494178515e-15
108.0	1.5557870196185766e-15
108.19999694824219	1.5825258429503943e-15
108.4000015258789	1.6060647766231961e-15
108.5999984741211	1.6262294556331428e-15
108.80000305175781	1.642880442038595e-15
109.0	1.6559144467003726e-15
109.19999694824219	1.6652621582601408e-15
109.4000015258789	1.6708921204821057e-15
109.5999984741211	1.6728086432615895e-15
109.80000305175781	1.6710506982678645e-15
110.0	1.6656936982335917e-15
110.19999694824219	1.6568440871624434e-15
110.4000015258789	1.6446434538350583e-15
110.5999984741211	1.6292607007129558e-15
110.80000305175781	1.6108966433075062e-15
111.0	1.589774800798102e-15
111.19999694824219	1.5661452444048536e-15
111.4000015258789	1.5402753737267802e-15
111.5999984741211	1.5124541246307577e-15
111.80000305175781	1.4829823596546216e-15
112.0	1.4521745989411689e-15
112.19999694824219	1.4203513807107024e-15
112.4000015258789	1.3878400374438115e-15
112.5999984741211	1.3549683804696252e-15
