# frequency_THz	R_Zmax(1),Zmax(1)
37.5	0.17496915773476457
37.49593994122427	0.17397540685823792
37.476136363636364	0.16912811645786321
37.45227272727273	0.16328855379439747
37.428409090909085	0.1574535805612001
37.404545454545456	0.1516266574097803
37.38068181818181	0.1458116126404114
37.35681818181818	0.14001265952563283
37.33295454545455	0.13423441288729449
37.309090909090905	0.1284819046377223
37.285227272727276	0.1227605979608195
37.26136363636363	0.1170763997736909
37.237500000000004	0.11143567107437244
37.21363636363636	0.10584523474731893
37.18977272727273	0.10031238036672868
37.16590909090909	0.09484486550960947
37.142045454545446	0.08945091306746057
37.11818181818182	0.08413920402901778
37.09431818181818	0.078918865198621
37.07045454545455	0.07379945131738089
37.0465909090909	0.06879092106933829
37.02272727272727	0.06390360648447933
36.99886363636363	0.05914817529652272
36.975	0.05453558587788162
36.951136363636365	0.05007703445833719
36.92727272727273	0.04578389443906041
36.903409090909086	0.041667647740011124
36.87954545454545	0.03773980826622587
36.85568181818182	0.03401183774606138
36.83181818181817	0.03049505437981196
36.807954545454535	0.027200534937283607
36.78409090909091	0.02413901115334623
36.76022727272727	0.021320761485871132
36.73636363636364	0.018755499514043726
36.7125	0.016452260459420515
36.68863636363636	0.01441928749892663
36.66477272727273	0.012663919699622087
36.64090909090909	0.011192483530806378
36.617045454545455	0.01001018999155721
36.59318181818181	0.009121039423770832
36.569318181818176	0.008527736056198047
36.54545454545455	0.00823161423976448
36.521590909090904	0.008232578186887083
36.49772727272727	0.008529056818360572
36.47386363636363	0.009117975054400306
36.449999999999996	0.009994742568074021
36.42613636363636	0.011153260658828188
36.40227272727273	0.012585947512662952
36.37840909090909	0.014283781707107049
36.354545454545445	0.01623636340808005
36.33068181818182	0.018431992307057624
36.30681818181818	0.020857760975345897
36.28295454545454	0.023499661981366247
36.2590909090909	0.026342706838330645
36.23522727272727	0.02937105463292016
36.211363636363636	0.03256814803690373
36.1875	0.03591685432642838
36.163636363636364	0.03939960902798154
36.13977272727273	0.0429985598728534
36.115909090909085	0.04669570886763457
36.092045454545456	0.05047305046882045
36.068181818181806	0.05431270407538016
36.044318181818184	0.058197039313242674
36.02045454545454	0.06210879286890345
35.99659090909091	0.06603117592428441
35.97272727272727	0.06994797154133855
35.948863636363626	0.0738436216326329
35.925	0.07770330342530128
35.90113636363636	0.08151299557339896
35.877272727272725	0.08525953429261435
35.85340909090909	0.08893066007800207
35.82954545454545	0.09251505571765084
35.80568181818182	0.09600237643226496
35.78181818181818	0.09938327305282768
35.757954545454545	0.10264940919694143
35.73409090909091	0.10579347342110211
35.71022727272727	0.10880918731317192
35.68636363636364	0.11169131044928096
35.662499999999994	0.11443564307483466
35.638636363636365	0.11703902728266168
35.61477272727272	0.1194993473550193
35.59090909090908	0.12181552981216952
35.56704545454545	0.12398754357053159
35.54318181818182	0.12601640045963824
35.51931818181818	0.12790415618098686
35.49545454545455	0.12965391161496312
35.471590909090914	0.13126981419620357
35.44772727272727	0.13275705888529027
35.423863636363635	0.13412188806821132
35.4	0.13537158951829056
35.37613636363636	0.13651449136263932
35.35227272727273	0.13755995281250605
35.32840909090909	0.13851834925105502
35.30454545454546	0.13940105013161236
35.28068181818182	0.1402203880339294
35.256818181818176	0.14098961716649186
35.23295454545454	0.1417228596010643
35.209090909090904	0.14243503759353562
35.185227272727275	0.14314179049443065
35.16136363636363	0.14385937499317275
35.137499999999996	0.144604547780197
35.11363636363637	0.14539443015399778
35.08977272727273	0.14624635464472985
35.06590909090908	0.14717769436431724
35.042045454545445	0.14820567650975675
35.01818181818182	0.14934718221787022
34.99431818181817	0.15061853576454365
34.97045454545455	0.15203528688027557
34.9465909090909	0.15361199067159753
34.922727272727265	0.15536199024601194
34.898863636363636	0.15729720758813512
34.87500000000001	0.15942794848178193
34.85113636363636	0.1617627272802431
34.82727272727273	0.16430811707054135
34.803409090909085	0.16706863024824647
34.77954545454545	0.17004663372686094
34.75568181818181	0.17324230197825902
34.73181818181818	0.17665360988453715
34.70795454545454	0.18027636603861075
34.684090909090905	0.18410428573377174
34.660227272727276	0.18812910150877687
34.63636363636364	0.1923407078421382
34.6125	0.19672733548636356
34.58863636363636	0.20127575005687298
34.564772727272725	0.20597146888101694
34.54090909090909	0.21079898979030717
34.517045454545446	0.21574202550429683
34.49318181818182	0.2207837374892018
34.46931818181818	0.2259069636448606
34.445454545454545	0.23109443483430248
34.42159090909091	0.2363289760690374
34.39772727272728	0.24159368904501108
34.37386363636363	0.24687211363635883
34.35000000000001	0.2521483668491376
34.32613636363637	0.25740725857486635
34.30227272727272	0.2626343842341555
34.27840909090909	0.2678161950426528
34.25454545454546	0.27294004715371895
34.230681818181814	0.27799423133171003
34.20681818181817	0.282967985090331
34.18295454545455	0.2878514894012883
34.15909090909091	0.29263585215256427
34.13522727272727	0.297313080527886
34.111363636363635	0.30187604440523863
34.0875	0.3063184327482901
34.063636363636355	0.3106347048049174
34.03977272727273	0.3148200377443081
34.01590909090909	0.31887027217028846
33.992045454545455	0.3227818567515324
33.96818181818181	0.32655179301763937
33.944318181818176	0.3301775811879185
33.92045454545455	0.3336571677315297
33.89659090909091	0.33698889520555875
33.872727272727275	0.3401714547825667
33.84886363636363	0.3432038417617615
33.824999999999996	0.34608531425772937
33.80113636363637	0.3488153551764448
33.777272727272724	0.3513936375191453
33.75340909090909	0.35381999299904054
33.72954545454545	0.3560943839121337
33.705681818181816	0.35821687817017767
33.68181818181818	0.36018762737950694
33.657954545454544	0.3620068478327201
33.63409090909091	0.3636748042696107
33.61022727272727	0.3651917962582923
33.58636363636363	0.3665581470459711
33.5625	0.36777419473046663
33.538636363636364	0.36884028560753784
33.51477272727272	0.3697567695547386
33.490909090909085	0.37052399731917446
33.467045454545456	0.3711423195839106
33.44318181818182	0.371612087695395
33.41931818181818	0.3719336559416513
33.39545454545454	0.3721073852782848
33.37159090909091	0.37213364840584057
33.34772727272727	0.3720128361081929
33.32386363636364	0.37174536476651077
33.3	0.3713316849678181
33.27613636363636	0.3707722911304686
33.252272727272725	0.3700677320708707
33.22840909090909	0.3692186224375649
33.20454545454545	0.36822565493862774
33.18068181818181	0.36708961328806794
33.156818181818174	0.36581138579500944
33.132954545454545	0.3643919795170855
33.10909090909091	0.3628325348961159
33.08522727272727	0.36113434078995
33.06136363636364	0.35929884980971843
33.0375	0.3573276938661986
33.013636363636365	0.3552226998234343
32.98977272727273	0.3529859051514692
32.965909090909086	0.35061957346383116
32.94204545454545	0.3481262098191816
32.918181818181814	0.3455085756603493
32.894318181818186	0.34276970325830075
32.870454545454535	0.33991290952336767
32.8465909090909	0.3369418090416794
32.82272727272726	0.3338603261912907
32.798863636363635	0.3306727061903161
32.775	0.32738352492856737
32.75113636363636	0.3239976974350463
32.72727272727272	0.32052048483634243
32.70340909090909	0.31695749966567344
32.67954545454546	0.3133147093892814
32.65568181818182	0.30959843802606074
32.63181818181818	0.3058153657480339
32.60795454545455	0.301972526363501
32.58409090909091	0.29807730260130244
32.56022727272728	0.29413741913395325
32.53636363636363	0.290160933299037
32.5125	0.28615622350207215
32.48863636363637	0.2821319753102448
32.464772727272724	0.2780971652740625
32.44090909090909	0.2740610425437075
32.41704545454545	0.2700331083772679
32.393181818181816	0.2660230936695906
32.36931818181818	0.2620409346625585
32.345454545454544	0.2580967470291418
32.32159090909091	0.25420079855540334
32.297727272727265	0.2503634806750258
32.27386363636363	0.24659527913993734
32.25	0.24290674413869853
32.22613636363637	0.23930846019934748
32.20227272727272	0.235811016237311
32.178409090909085	0.23242497612945304
32.154545454545456	0.2291608502144572
32.13068181818182	0.22602906813564294
32.106818181818184	0.22303995345673377
32.08295454545454	0.2202037004934955
32.05909090909091	0.21753035381570063
32.03522727272727	0.21502979088440163
32.01136363636363	0.21271170830126002
31.987499999999994	0.21058561215950922
31.963636363636365	0.208660813001099
31.93977272727272	0.20694642590584758
31.915909090909096	0.2054513762623819
31.892045454545457	0.20418441180557478
31.868181818181817	0.20315412154704549
31.844318181818178	0.20236896227993675
31.820454545454545	0.20183729340747777
31.796590909090906	0.20156742092773836
31.772727272727277	0.2015676515080531
31.748863636363634	0.20184635770117473
31.724999999999998	0.2024120554921201
31.701136363636365	0.2032734955187832
31.67727272727273	0.20443976947446066
31.65340909090909	0.20592043336997692
31.629545454545447	0.20772564948954833
31.605681818181818	0.20986634899324522
31.581818181818182	0.21235441715821157
31.557954545454553	0.21520290314663465
31.534090909090903	0.21842625584268016
31.510227272727267	0.22204058656588527
31.48636363636363	0.22606395812662713
31.462500000000006	0.23051669742038505
31.43863636363636	0.23542172510256826
31.414772727272727	0.2408048901932928
31.39090909090909	0.2466952888321846
31.36704545454545	0.2531255336277587
31.343181818181815	0.26013192157045484
31.319318181818176	0.2677544224351431
31.295454545454543	0.27603637400278647
31.271590909090907	0.28502372370107193
31.247727272727275	0.2947635983505481
31.22386363636364	0.30530191821091823
31.2	0.3166797093052595
31.176136363636367	0.3289277325256382
31.152272727272734	0.342059081990359
31.1284090909091	0.35605957568415825
31.10454545454545	0.37087615721987816
31.080681818181816	0.3864042350375533
31.056818181818187	0.4024759279787787
31.032954545454547	0.4188524195724339
31.00909090909091	0.43522461725963224
30.985227272727265	0.4512263234935416
30.961363636363636	0.46646232564212986
30.937499999999996	0.48054987094435586
30.913636363636368	0.49316678390271074
30.88977272727272	0.5040952527220888
30.865909090909092	0.5132496858174879
30.842045454545453	0.5206811688188078
30.818181818181813	0.5265583733193917
30.79431818181818	0.5311317669994837
30.77045454545454	0.5346915227887533
30.74659090909091	0.5375287798209276
30.722727272727273	0.5399063121230953
30.698863636363637	0.5420404785797603
30.675000000000004	0.5440932134102726
30.65113636363636	0.5461713050772302
30.627272727272725	0.5483300173929029
30.60340909090909	0.5505786540117195
30.579545454545457	0.5528864587734027
30.55568181818181	0.5551879864082762
30.531818181818174	0.5573876580946834
30.50795454545454	0.5593636290443288
30.48409090909091	0.5609713786438489
30.460227272727277	0.5620476279971227
30.43636363636363	0.5624153163291655
30.4125	0.5618904194230587
30.388636363636365	0.560291332005491
30.36477272727273	0.5574512985897873
30.34090909090909	0.5532338943107369
30.317045454545454	0.5475507910350011
30.293181818181818	0.5403800447163112
30.269318181818182	0.5317821024636408
30.245454545454546	0.5219100080218545
30.221590909090907	0.5110103231457523
30.19772727272727	0.4994124137358473
30.17386363636364	0.48750595324958573
30.150000000000006	0.4757092474225583
30.126136363636363	0.46443336765360127
30.102272727272723	0.4540481825574511
30.078409090909087	0.4448557608106342
30.05454545454545	0.4370745598635846
30.030681818181822	0.4308351405482955
30.00681818181818	0.4261857897682442
29.982954545454543	0.4231050099872023
29.95909090909091	0.42151747905926135
29.93522727272728	0.4213105480317631
29.911363636363635	0.42234922345516035
29.887500000000003	0.42448851305030766
29.86363636363636	0.42758277658611965
29.839772727272724	0.43149223577590845
29.81590909090909	0.4360870721139529
29.792045454545452	0.4412496385766559
29.768181818181816	0.4468752962277285
29.744318181818176	0.45287231468294864
29.720454545454547	0.4591611836186211
29.69659090909091	0.46567359296128025
29.672727272727265	0.47235126256986204
29.64886363636363	0.4791447414276739
29.625000000000004	0.4860122510080756
29.601136363636364	0.49291861523721353
29.577272727272728	0.49983429755139025
29.55340909090909	0.5067345513070555
29.52954545454545	0.5135986810511678
29.505681818181817	0.5204094071866728
29.48181818181818	0.5271523241030142
29.457954545454538	0.5338154409774396
29.4340909090909	0.540388794562151
29.41022727272727	0.5468641239327726
29.386363636363637	0.5532345981108236
29.362499999999997	0.5594945885127054
29.33863636363637	0.5656394792166299
29.314772727272725	0.5716655090174065
29.290909090909086	0.5775696401279102
29.267045454545453	0.5833494491736859
29.243181818181817	0.5890030368132686
29.21931818181818	0.5945289529073454
29.19545454545454	0.5999261346629592
29.17159090909091	0.6051938556054699
29.147727272727273	0.6103316835901194
29.123863636363634	0.6153394463669798
29.1	0.6202172034659738
29.076136363636362	0.6249652233803488
29.05227272727273	0.6295839652042003
29.028409090909086	0.6340740640278316
29.00454545454545	0.6384363195188442
28.980681818181814	0.6426716872210726
28.956818181818182	0.6467812721907865
28.93295454545455	0.6507663246632166
28.90909090909091	0.6546282375043582
28.88522727272727	0.6583685452550281
28.861363636363635	0.6619889246177003
28.837500000000002	0.6654911962725654
28.81363636363636	0.6688773279381295
28.789772727272727	0.6721494386134267
28.765909090909087	0.6753098039532088
28.742045454545455	0.6783608627329938
28.718181818181815	0.6813052243558164
28.69431818181818	0.6841456773338572
28.670454545454543	0.6868851986414233
28.646590909090907	0.6895269637751666
28.622727272727275	0.6920743572639376
28.59886363636364	0.6945309832335499
28.575000000000003	0.6969006754347883
28.55113636363636	0.6991875058664453
28.527272727272724	0.7013957907427887
28.50340909090909	0.703530092033347
28.479545454545452	0.7055952121024949
28.455681818181816	0.7075961780507215
28.431818181818176	0.7095382111598192
28.40795454545454	0.7114266753283894
28.384090909090908	0.7132669965324046
28.360227272727272	0.7150645431925122
28.33636363636363	0.7168244550147295
