# frequency_THz	T_Zmax(2),Zmax(1)
37.5	8.188517319555716e-05
37.49593994122427	8.32073366518584e-05
37.476136363636364	8.976595744382757e-05
37.45227272727273	9.789091663822627e-05
37.428409090909085	0.00010622541171453416
37.404545454545456	0.0001147317673446638
37.38068181818181	0.00012336910259938124
37.35681818181818	0.00013209315522358232
37.33295454545455	0.00014085612370521948
37.309090909090905	0.0001496065553217714
37.28522727272726	0.00015828931143938366
37.26136363636363	0.00016684564313675974
37.237500000000004	0.00017521341027029096
37.21363636363636	0.0001833274748851147
37.18977272727273	0.00019112029492062755
37.16590909090909	0.00019852273607251096
37.142045454545446	0.00020546510828516862
37.11818181818182	0.00021187841882183245
37.09431818181818	0.00021769581680056477
37.07045454545455	0.00022285418560787486
37.0465909090909	0.00022729582132405163
37.02272727272727	0.00023097011922429216
36.99886363636363	0.00023383517874098683
36.975	0.00023585923202762914
36.951136363636365	0.0002370218039903488
36.92727272727273	0.00023731452303181716
36.903409090909086	0.0002367415213702834
36.87954545454545	0.00023531939007487095
36.85568181818182	0.00023307668430307355
36.83181818181817	0.00023005300538497185
36.807954545454535	0.00022629771495909134
36.78409090909091	0.00022186835929491886
36.76022727272727	0.00021682889704702994
36.73636363636364	0.0002112478299189546
36.7125	0.0002051963332172781
36.68863636363636	0.00019874647324944796
36.66477272727273	0.00019196958291167786
36.64090909090909	0.00018493484793749264
36.617045454545455	0.00017770813642730673
36.59318181818181	0.0001703510854315537
36.569318181818176	0.00016292044198253756
36.54545454545455	0.00015546764295412135
36.521590909090904	0.00014803860881839787
36.49772727272727	0.0001406737206593253
36.47386363636363	0.00013340794727541085
36.449999999999996	0.00012627108925434633
36.42613636363636	0.00011928810886454429
36.40227272727273	0.00011247951783900007
36.37840909090909	0.00010586179906164398
36.354545454545445	9.94478423527994e-05
36.33068181818182	9.324737865138809e-05
36.30681818181818	8.726740068087343e-05
36.28295454545454	8.151256153077029e-05
36.2590909090909	7.59855454281036e-05
36.23522727272727	7.068740731322748e-05
36.211363636363636	6.561787971191276e-05
36.1875	6.077564688159461e-05
36.163636363636364	5.615858740030786e-05
36.13977272727273	5.176398738307065e-05
36.115909090909085	4.7588727509707905e-05
36.092045454545456	4.3629448240969846e-05
36.06818181818183	3.988269928482304e-05
36.044318181818184	3.634508198775051e-05
36.02045454545454	3.3013397508648757e-05
35.99659090909091	2.9884820312233932e-05
35.97272727272727	2.6957126956915317e-05
35.948863636363626	2.422902584803318e-05
35.925	2.170065577835823e-05
35.90113636363636	1.937434892930392e-05
35.877272727272725	1.7255780837902915e-05
35.85340909090909	1.535563473307993e-05
35.82954545454545	1.369184215486389e-05
35.80568181818182	1.2292237521284259e-05
35.78181818181818	1.1196969533737075e-05
35.757954545454545	1.0459223584029308e-05
35.73409090909091	1.0142065857435377e-05
35.71022727272727	1.0309513056931269e-05
35.68636363636364	1.1012516544562493e-05
35.662499999999994	1.2275112584522195e-05
35.638636363636365	1.408884786130996e-05
35.61477272727272	1.64202400302145e-05
35.59090909090908	1.9227736367924452e-05
35.56704545454545	2.24790026753807e-05
35.54318181818182	2.6161246646140465e-05
35.51931818181818	3.0283261527620386e-05
35.49545454545455	3.4872114902592535e-05
35.471590909090914	3.996804872369941e-05
35.44772727272727	4.561982656890341e-05
35.423863636363635	5.188131819040016e-05
35.4	5.880926912207084e-05
35.37613636363636	6.646190241802565e-05
35.35227272727273	7.489798399496815e-05
35.32840909090909	8.41760640621576e-05
35.30454545454546	9.435369530038882e-05
35.28068181818182	0.0001054864955568881
35.256818181818176	0.00011762696720988868
35.23295454545454	0.00013082301343657926
35.209090909090904	0.00014511611044737912
35.185227272727275	0.00016053910991206083
35.16136363636363	0.00017711366123955466
35.137499999999996	0.000194847261679185
35.11363636363637	0.0002137299648911889
35.08977272727273	0.00023373080617964824
35.06590909090908	0.0002547940343931429
35.042045454545445	0.00027683527471908636
35.01818181818182	0.0002997377799463789
34.99431818181817	0.0003233489554864513
34.97045454545455	0.0003474773594806697
34.9465909090909	0.00037189037687947017
34.922727272727265	0.00039631273887919986
34.898863636363636	0.00042042600157323764
34.87500000000001	0.0004438690084423338
34.85113636363636	0.0004662392437521821
34.82727272727273	0.0004870948480045922
34.803409090909085	0.000505956929985008
34.77954545454545	0.0005223116989660713
34.75568181818181	0.0005356118916551786
34.73181818181818	0.0005452770317911677
34.70795454545454	0.0005506923092800349
34.684090909090905	0.0005512064161795701
34.660227272727276	0.0005461297225324552
34.63636363636364	0.0005347360467357686
34.6125	0.0005162745237724637
34.58863636363636	0.0004900035544653917
34.564772727272725	0.0004552676580893471
34.54090909090909	0.00041165115271521327
34.517045454545446	0.00035925873583441564
34.49318181818182	0.000299183687271535
34.46931818181818	0.00023420282712235247
34.445454545454545	0.00016962509989296832
34.42159090909091	0.0001139396065840244
34.39772727272728	7.847792244792317e-05
34.37386363636363	7.511463980914544e-05
34.35000000000001	0.00011191170707321966
34.32613636363637	0.00018876926764156682
34.30227272727272	0.00029647903647683673
34.27840909090909	0.0004204163321951859
34.25454545454546	0.0005461706300372289
34.230681818181814	0.0006634204945907819
34.20681818181817	0.0007667980340726904
34.18295454545455	0.0008548100549556194
34.15909090909091	0.0009282744000728904
34.13522727272727	0.0009890651955052863
34.111363636363635	0.001039339992925983
34.0875	0.001081148045893672
34.063636363636355	0.001116272977903147
34.03977272727273	0.0011461983597021714
34.01590909090909	0.0011721287254949282
33.992045454545455	0.0011950302902225167
33.96818181818181	0.001215674420126487
33.944318181818176	0.001234676859767459
33.92045454545455	0.001252530554428325
33.89659090909091	0.0012696320452219958
33.872727272727275	0.0012863022241320489
33.84886363636363	0.0013028024350690381
33.824999999999996	0.0013193468506293947
33.80113636363637	0.0013361119101382567
33.777272727272724	0.0013532434465370255
33.753409090909095	0.0013708619867320963
33.72954545454545	0.0013890665908075626
33.705681818181816	0.001407937500091511
33.68181818181818	0.0014275377895717571
33.657954545454544	0.0014479141631611155
33.63409090909091	0.0014690969879788175
33.61022727272727	0.0014910996342827622
33.58636363636363	0.0015139171702540474
33.5625	0.0015375244560143194
33.538636363636364	0.0015618736908182443
33.51477272727272	0.0015868914942747414
33.490909090909085	0.00161247565072684
33.467045454545456	0.001638491720096287
33.44318181818182	0.0016647698226701258
33.41931818181818	0.0016911020412710108
33.39545454545454	0.0017172410486163362
33.37159090909091	0.0017429007476499345
33.34772727272727	0.001767759880913332
33.32386363636363	0.0017914696747835875
33.3	0.0018136665670401308
33.27613636363636	0.0018339908359772702
33.252272727272725	0.0018521114200158552
33.22840909090909	0.00186775633487181
33.20454545454545	0.0018807468870599316
33.18068181818181	0.0018910325027887006
33.156818181818174	0.0018987217471538058
33.132954545454545	0.0019041044225669094
33.10909090909091	0.0019076599272363436
33.08522727272727	0.001910048558387875
33.06136363636364	0.001912085035893051
33.0375	0.0019146966578609814
33.013636363636365	0.0019188713527581423
32.98977272727273	0.0019256026462990106
32.965909090909086	0.0019358387373838984
32.94204545454545	0.0019504415205690356
32.918181818181814	0.0019701590190744373
32.89431818181818	0.0019956120443027003
32.870454545454535	0.0020272936480001487
32.8465909090909	0.00206557848234371
32.82272727272726	0.0021107386126304702
32.798863636363635	0.002162962476997999
32.775	0.0022223742865058326
32.75113636363636	0.0022890519384652563
32.72727272727272	0.0023630422761073727
32.70340909090909	0.0024443731548611063
32.67954545454546	0.0025330622293487045
32.65568181818182	0.0026291226637241857
32.63181818181818	0.0027325661234132324
32.60795454545455	0.002843403467607983
32.58409090909091	0.002961643564585348
32.56022727272728	0.00308729062390534
32.53636363636363	0.003220340400242978
32.5125	0.003360775585088317
32.48863636363637	0.003508560671204388
32.464772727272724	0.00366363655286214
32.44090909090909	0.0038259151120073527
32.41704545454545	0.003995274034357653
32.393181818181816	0.004171552096535737
32.36931818181818	0.004354545161608785
32.345454545454544	0.004544003111438846
32.32159090909091	0.004739627925785524
32.297727272727265	0.004941073086362649
32.27386363636363	0.00514794443620318
32.25	0.005359802559273964
32.22613636363637	0.005576166662611459
32.20227272727272	0.00579651984569071
32.178409090909085	0.006020315533767112
32.154545454545456	0.006246984739979344
32.13068181818182	0.0064759437129573655
32.106818181818184	0.006706601431176167
32.08295454545454	0.006938366330767996
32.05909090909091	0.007170651607270647
32.03522727272727	0.007402878419221992
32.01136363636363	0.007634476345566369
31.987499999999994	0.007864880510038266
31.963636363636365	0.008093524882590365
31.93977272727272	0.008319831398138978
31.915909090909096	0.008543194694343875
31.892045454545457	0.008762962462542958
31.868181818181817	0.008978411632030885
31.844318181818178	0.009188720874013644
31.820454545454545	0.009392940227653855
31.796590909090906	0.009589959028435607
31.772727272727277	0.00977847376913163
31.748863636363634	0.009956958049876355
31.724999999999998	0.01012363736613104
31.701136363636365	0.010276472108016972
31.67727272727273	0.010413152733882228
31.65340909090909	0.010531111523986158
31.629545454545447	0.010627555458203038
31.605681818181818	0.010699524395183584
31.581818181818182	0.010743977643485895
31.557954545454542	0.010757910023068673
31.534090909090903	0.010738495536480586
31.510227272727267	0.010683252910592548
31.486363636363635	0.010590222905494539
31.462500000000006	0.010458143087294444
31.43863636363636	0.01028660263443541
31.414772727272727	0.010076158667693244
31.39090909090909	0.009828397332482508
31.36704545454545	0.009545927683782212
31.343181818181815	0.009232303874221486
31.319318181818176	0.008891880035899991
31.295454545454543	0.008529610894441157
31.271590909090907	0.00815081782813558
31.247727272727275	0.0077609434984673275
31.22386363636364	0.00736531784337257
31.2	0.0069689545398353685
31.176136363636367	0.006576391095135484
31.152272727272734	0.006191578914092668
31.1284090909091	0.00581782332039619
31.10454545454545	0.00545776851187374
31.080681818181816	0.005113419237582106
31.056818181818187	0.004786189586256331
31.032954545454547	0.004476969351385314
31.00909090909091	0.0041861995267682105
30.985227272727265	0.003913950122196998
30.961363636363636	0.003659995287815791
30.937499999999996	0.003423882430354702
30.913636363636368	0.0032049934422770476
30.88977272727272	0.0030025972856869286
30.865909090909092	0.0028158939797749806
30.842045454545453	0.002644050573200652
30.818181818181813	0.002486229996451756
30.79431818181818	0.002341613841206673
30.77045454545454	0.0022094201557054413
30.74659090909091	0.002088917319761179
30.722727272727273	0.0019794350035234787
30.698863636363637	0.001880373145341089
30.675000000000004	0.0017912098245058037
30.65113636363636	0.0017115088683906832
30.627272727272725	0.001640928032329306
30.60340909090909	0.0015792286359973126
30.579545454545457	0.001526287645074905
30.55568181818181	0.0014821133679380882
30.531818181818174	0.0014468662153442828
30.50795454545454	0.001420886373889293
30.48409090909091	0.001404730804218784
30.46022727272728	0.001399222725802856
30.43636363636363	0.0014055177089595686
30.4125	0.001425191620741741
30.388636363636365	0.0014603567613939218
30.36477272727273	0.0015138129775381216
30.34090909090909	0.0015892388004887113
30.317045454545454	0.0016914200676045388
30.293181818181818	0.0018264917993194632
30.269318181818182	0.002002115762813202
30.245454545454546	0.0022273965941235173
30.221590909090907	0.0025120954001531647
30.19772727272727	0.002864269284599363
30.17386363636364	0.00328491909678238
30.150000000000006	0.0037582285085177533
30.126136363636363	0.004238587499828685
30.102272727272723	0.004643591306994618
30.078409090909087	0.004871438189472342
30.05454545454545	0.004850253582979713
30.030681818181822	0.004585251847033534
30.00681818181818	0.004153906270641866
29.982954545454543	0.0036552905965938675
29.95909090909091	0.0031655215778721288
29.93522727272728	0.0027253212812189246
29.911363636363635	0.0023483215452877893
29.887500000000003	0.0020332274789181815
29.86363636363636	0.0017725285854008404
29.83977272727272	0.0015571990753049736
29.81590909090909	0.0013787704022853377
29.792045454545452	0.0012300322033825585
29.768181818181816	0.0011051175699262395
29.744318181818176	0.0009993546871208713
29.720454545454547	0.0009090572012023409
29.69659090909091	0.0008313225325449979
29.672727272727265	0.0007638607807230378
29.64886363636363	0.0007048575371768064
29.625000000000004	0.0006528668892552222
29.601136363636364	0.0006067290840393452
29.577272727272728	0.000565507525109628
29.55340909090909	0.0005284406240328857
29.52954545454545	0.0004949049661358188
29.505681818181817	0.00046438708075676507
29.48181818181818	0.0004364617821231801
29.457954545454538	0.0004107755779603695
29.4340909090909	0.0003870340569477958
29.41022727272727	0.0003649924948664612
29.386363636363637	0.0003444491936449553
29.362499999999997	0.00032524131835737257
29.33863636363637	0.0003072432589414309
29.314772727272725	0.0002903678605167527
29.290909090909086	0.00027457130464748956
29.267045454545453	0.0002598630909590564
29.243181818181817	0.0002463236487490426
29.21931818181818	0.00023413393038097807
29.19545454545454	0.00022362450016344382
29.17159090909091	0.00021535723184935038
29.147727272727273	0.00021026276841627604
29.123863636363634	0.00020987490114733186
29.1	0.00021673446981851325
29.076136363636362	0.00023508540522725074
29.05227272727273	0.0002720415805680589
29.028409090909086	0.000339352299488646
29.00454545454545	0.00045520877237775504
28.980681818181814	0.0006424684486421053
28.956818181818182	0.0009117770794417248
28.93295454545455	0.0012178013864031425
28.90909090909091	0.0014386925394225373
28.88522727272727	0.001481191983946863
28.861363636363635	0.0013809300035007006
28.837500000000002	0.0012269678251558094
28.81363636363636	0.0010757940600474097
28.789772727272727	0.0009468755678936978
28.765909090909087	0.0008421138505849265
28.742045454545455	0.0007579518652571185
28.718181818181815	0.0006900699350454707
28.69431818181818	0.0006347548648547376
28.670454545454543	0.0005891167746841938
28.646590909090907	0.0005509805067299876
28.622727272727275	0.0005187219116071871
28.59886363636364	0.0004911243707721658
28.575000000000003	0.0004672688956110112
28.55113636363636	0.0004464539032280826
28.527272727272724	0.000428137616917364
28.50340909090909	0.00041189681291500547
28.479545454545452	0.00039739714440464955
28.455681818181816	0.000384371625780831
28.431818181818176	0.0003726048841431862
28.40795454545454	0.0003619215135992574
28.384090909090908	0.0003521773734258154
28.360227272727272	0.00034325301876684985
28.33636363636363	0.00033504869155145234
28.312499999999993	0.000327480464338489
28.288636363636364	0.00032047724451043057
28.264772727272728	0.00031397842663436344
28.240909090909096	0.0003079320376516624
28.21704545454545	0.0003022932601184257
28.193181818181813	0.00029702324792699067
28.169318181818184	0.00029208817016600425
28.14545454545454	0.0002874584343391989
28.1215909090909	0.0002831080516765041
28.097727272727276	0.00027901411585459237
28.07386363636364	0.0002751563729049851
28.050000000000004	0.00027151686498095537
28.026136363636365	0.0002680796343972589
28.00227272727272	0.0002648304772369011
27.978409090909086	0.00026175673805634963
27.954545454545453	0.0002588471389700566
27.930681818181817	0.0002560916377768245
27.90681818181818	0.0002534813108895259
27.88295454545454	0.00025100825771562206
27.859090909090913	0.0002486655238542378
27.835227272727277	0.0002464470410699573
27.811363636363637	0.00024434758249968787
27.787499999999998	0.0002423627319734636
27.763636363636362	0.0002404888666990329
27.739772727272726	0.00023872315289169625
27.715909090909093	0.0002370635542366303
27.692045454545458	0.00023550885336460332
27.668181818181814	0.00023405868681501617
27.64431818181818	0.00023271359426836537
27.620454545454546	0.00023147508316983674
27.596590909090903	0.00023034571026442263
27.572727272727267	0.00022932918205692944
27.54886363636363	0.0002284304768564719
27.525	0.00022765599195675242
27.50113636363637	0.0002270137207874772
27.477272727272723	0.00022651346679075461
27.453409090909094	0.0002261671037260635
27.429545454545455	0.00022598889674389918
27.405681818181815	0.0002259959059857313
27.381818181818183	0.00022620850649860156
27.357954545454543	0.00022665107798961083
27.334090909090907	0.00022735295064467775
27.310227272727275	0.00022834974789047655
27.28636363636364	0.00022968535909750047
27.2625	0.00023141493173212832
27.238636363636356	0.00023360954043534358
27.214772727272727	0.0002363636526523098
27.19090909090909	0.0002398073125123911
27.16704545454546	0.00024412636305656279
27.143181818181816	0.00024959646800918147
27.119318181818183	0.00025664093536131584
27.095454545454544	0.00026592959698732197
27.07159090909091	0.0002785479405645084
27.047727272727276	0.0002962837445759259
27.02386363636363	0.000322100322844301
27.0	0.0003608733120781762
26.976136363636364	0.00042039689031763956
26.952272727272728	0.0005123466590981463
26.928409090909085	0.0006520529940975892
26.904545454545453	0.0008547236812743123
26.880681818181817	0.0011262552368629943
26.85681818181818	0.0014530091420101707
26.832954545454548	0.0018030843529686018
26.809090909090905	0.0021437088324866285
