# frequency_THz	A_Zmax(1)
37.5	0.8262715911322202
37.49593994122427	0.8271196957439088
37.476136363636364	0.831187366140972
37.45227272727273	0.8359347342180112
37.428409090909085	0.8405105814018412
37.404545454545456	0.84491176030346
37.38068181818181	0.8491350791657379
37.35681818181818	0.8531772916658068
37.33295454545455	0.8570350873521821
37.309090909090905	0.8607050825809373
37.285227272727276	0.86418381180585
37.26136363636363	0.8674677190967648
37.237500000000004	0.8705531498194795
37.21363636363636	0.8734363425171677
37.18977272727273	0.8761134211891721
37.16590909090909	0.8785803883599378
37.142045454545446	0.8808331195488011
37.11818181818182	0.8828673599595103
37.09431818181818	0.8846787243695041
37.07045454545455	0.8862627012770621
37.0465909090909	0.8876146623350766
37.02272727272727	0.888729877957889
36.99886363636363	0.8896035397504345
36.975	0.8902307901148251
36.951136363636365	0.8906067590877182
36.92727272727273	0.8907266081999692
36.903409090909086	0.8905855809628224
36.87954545454545	0.8901790594863921
36.85568181818182	0.8895026267194898
36.83181818181817	0.8885521338415199
36.807954545454535	0.887323772405311
36.78409090909091	0.8858141508922069
36.76022727272727	0.8840203753714914
36.73636363636364	0.8819401339383843
36.7125	0.8795717845312696
36.68863636363636	0.876914445600656
36.66477272727273	0.8739680889262562
36.64090909090909	0.870733633665044
36.617045454545455	0.8672130404738636
36.59318181818181	0.863409404297824
36.569318181818176	0.8593270441624639
36.54545454545455	0.8549715880659412
36.521590909090904	0.8503500508494398
36.49772727272727	0.8454709027417319
36.47386363636363	0.8403441261397329
36.449999999999996	0.8349812581128929
36.42613636363636	0.8293954161169339
36.40227272727273	0.8236013044818916
36.37840909090909	0.8176151994091223
36.354545454545445	0.8114549104772892
36.33068181818182	0.8051397170201673
36.30681818181818	0.7986902781968533
36.28295454545454	0.7921285161196885
36.2590909090909	0.7854774720237337
36.23522727272727	0.7787611361351503
36.211363636363636	0.772004252600446
36.1875	0.7652321015459932
36.163636363636364	0.7584702610164828
36.13977272727273	0.7517443521596127
36.115909090909085	0.7450797715507187
36.092045454545456	0.7385014149569016
36.06818181818183	0.7320333971020996
36.044318181818184	0.7256987720970935
36.02045454545454	0.7195192591351979
35.99659090909091	0.7135149778297872
35.97272727272727	0.7077041971996981
35.948863636363626	0.7021031018195546
35.925	0.6967255780811997
35.90113636363636	0.6915830229039156
35.877272727272725	0.6866841766336808
35.85340909090909	0.682034981333829
35.82954545454545	0.6776384652348175
35.80568181818182	0.6734946538136463
35.78181818181818	0.669600507835362
35.757954545454545	0.6659498887182034
35.73409090909091	0.6625335517766607
35.71022727272727	0.6593391682425672
35.68636363636364	0.6563513774512512
35.662499999999994	0.6535518711975764
35.638636363636365	0.6509195130070233
35.61477272727272	0.64843049591449
35.59090909090908	0.6460585432634994
35.56704545454545	0.643775157958955
35.54318181818182	0.6415499264037553
35.51931818181818	0.6393508838395769
35.49545454545455	0.6371449477549929
35.471590909090914	0.6348984251402745
35.44772727272727	0.6325775973698013
35.423863636363635	0.6301493831270605
35.4	0.6275820748900443
35.37613636363636	0.624846138054132
35.35227272727273	0.6219150539870427
35.32840909090909	0.6187661796568685
35.30454545454546	0.6153815877179707
35.28068181818182	0.6117488431334724
35.256818181818176	0.6078616668177168
35.23295454545454	0.6037204347168151
35.209090909090904	0.599332463371791
35.185227272727275	0.594712041072114
35.16136363636363	0.5898801772885838
35.137499999999996	0.5848640614165145
35.11363636363637	0.5796962433358078
35.08977272727273	0.5744135705572897
35.06590909090908	0.5690559370413628
35.042045454545445	0.563664914486348
35.01818181818182	0.558282345892544
34.99431818181817	0.5529489823765601
34.97045454545455	0.5477032375677134
34.9465909090909	0.5425801206235668
34.922727272727265	0.5376103909831528
34.898863636363636	0.5328199579170759
34.87500000000001	0.5282295282154922
34.85113636363636	0.5238544880629846
34.82727272727273	0.5197049917152756
34.803409090909085	0.5157862207003815
34.77954545454545	0.5120987729089319
34.75568181818181	0.5086391405745186
34.73181818181818	0.5054002389079837
34.70795454545454	0.5023719520493469
34.684090909090905	0.4995416690923575
34.660227272727276	0.4968947894396698
34.63636363636363	0.49441518312115895
34.6125	0.4920855976963341
34.58863636363636	0.48988800900520246
34.564772727272725	0.48780391861556427
34.54090909090909	0.48581460656007636
34.517045454545446	0.4839013530113505
34.49318181818182	0.48204564279196005
34.46931818181818	0.48022935271451295
34.445454545454545	0.4784348852095281
34.42159090909091	0.4766451705214385
34.39772727272728	0.4748434809282225
34.37386363636363	0.47301313119671073
34.35000000000001	0.47113726684112694
34.32613636363637	0.46919888032486307
34.30227272727272	0.4671810004659497
34.27840909090909	0.4650669109321119
34.25454545454546	0.46284032522296054
34.230681818181814	0.46048554475266473
34.20681818181817	0.4579876693944952
34.18295454545455	0.4553329305338539
34.15909090909091	0.45250920928718336
34.13522727272727	0.4495068009080241
34.111363636363635	0.4463194887761184
34.0875	0.44294599027422377
34.063636363636355	0.4393918223626162
34.03977272727273	0.43567159401368577
34.01590909090909	0.43181165007790034
33.992045454545455	0.42785285038958404
33.96818181818181	0.423853060393062
33.944318181818176	0.4198886701884992
33.92045454545455	0.41605420873242793
33.89659090909091	0.41245900554943404
33.872727272727275	0.4092200572335411
33.84886363636363	0.40645095067953896
33.824999999999996	0.40424789311994913
33.80113636363637	0.40267530139307994
33.777272727272724	0.4017543810431893
33.753409090909095	0.4014579913224686
33.72954545454545	0.4017135821326999
33.705681818181816	0.4024136043212712
33.68181818181818	0.4034306087332397
33.657954545454544	0.4046332405987772
33.63409090909091	0.4058997807937473
33.61022727272727	0.40712729948970267
33.58636363636363	0.4082360705548331
33.5625	0.40917003858980416
33.538636363636364	0.40989463451730196
33.51477272727272	0.4103932207272079
33.490909090909085	0.41066315344654686
33.467045454545456	0.4107120871960464
33.44318181818182	0.4105548349871237
33.41931818181818	0.41021088081018325
33.39545454545454	0.4097025137036348
33.37159090909091	0.40905349245617356
33.34772727272727	0.4082881321711367
33.32386363636364	0.4074307091192058
33.3	0.4065050956410647
33.27613636363636	0.40553455484784456
33.252272727272725	0.4045416417229804
33.22840909090909	0.4035481714280112
33.20454545454545	0.4025752268333717
33.18068181818181	0.40164318580113356
33.156818181818174	0.4007717549990163
33.132954545454545	0.3999800015250913
33.10909090909091	0.3992863768051902
33.08522727272727	0.39870872944996344
33.06136363636364	0.3982643053010694
33.0375	0.3979697339625493
33.013636363636365	0.39784100185339527
32.98977272727273	0.3978934123375912
32.965909090909086	0.3981415338604448
32.94204545454545	0.39859913729668867
32.918181818181814	0.39927912392801884
32.894318181818186	0.4001934456363037
32.870454545454535	0.4013530190351866
32.8465909090909	0.4027676353731716
32.82272727272726	0.4044458681268283
32.798863636363635	0.4063949802623233
32.775	0.40862083317483616
32.75113636363636	0.4111277993148955
32.72727272727272	0.41391868047507846
