# frequency_THz	|SZmax(1),Zmax(2)|^2
100.0	3.010217825761162e-14
100.19999694824219	2.918200943035451e-14
100.4000015258789	2.8201992668315354e-14
100.5999984741211	2.718232493226153e-14
100.80000305175781	2.614298840349639e-14
101.0	2.510311879804872e-14
101.19999694824219	2.4080458916154517e-14
101.4000015258789	2.3090933114391276e-14
101.5999984741211	2.2148225071603677e-14
101.80000305175781	2.1263557166153313e-14
102.0	2.0445469343719485e-14
102.19999694824219	1.9699761587538733e-14
102.4000015258789	1.9029495383551134e-14
102.5999984741211	1.8435092888540143e-14
102.80000305175781	1.7914495811897614e-14
103.0	1.7463431934458097e-14
103.19999694824219	1.7075692800982057e-14
103.4000015258789	1.6743485005632e-14
103.5999984741211	1.6457807589818144e-14
103.80000305175781	1.6208832504846247e-14
104.0	1.5986323129432147e-14
104.19999694824219	1.5779995070359206e-14
104.4000015258789	1.5579904165216153e-14
104.5999984741211	1.5376785213423075e-14
104.80000305175781	1.516234005803731e-14
105.0	1.4929498609782003e-14
105.19999694824219	1.4672618471870896e-14
105.4000015258789	1.438764219004839e-14
105.5999984741211	1.4072159394540737e-14
105.80000305175781	1.3725450688853872e-14
106.0	1.3348456835848756e-14
106.19999694824219	1.2943689200893334e-14
106.4000015258789	1.2515110529188271e-14
106.5999984741211	1.2067945100551168e-14
106.80000305175781	1.1608475997032708e-14
107.0	1.114380407598403e-14
107.19999694824219	1.068157954492556e-14
107.4000015258789	1.022975007417334e-14
107.5999984741211	9.796258119641382e-15
107.80000305175781	9.388798688478735e-15
108.0	9.014545067673698e-15
108.19999694824219	8.67993289391294e-15
108.4000015258789	8.390425554612609e-15
108.5999984741211	8.150363867527653e-15
108.80000305175781	7.962819688361757e-15
109.0	7.829495776347944e-15
109.19999694824219	7.750680112297211e-15
109.4000015258789	7.725213856440126e-15
109.5999984741211	7.750545942884143e-15
109.80000305175781	7.822793229684431e-15
110.0	7.936838493337237e-15
110.19999694824219	8.086489803960908e-15
110.4000015258789	8.264631178387794e-15
110.5999984741211	8.463441240702894e-15
110.80000305175781	8.674575261205771e-15
111.0	8.88942116229894e-15
111.19999694824219	9.09930065197436e-15
111.4000015258789	9.29570655993905e-15
111.5999984741211	9.470533228292536e-15
111.80000305175781	9.61626443575154e-15
112.0	9.726167943300195e-15
112.19999694824219	9.79446749250241e-15
112.4000015258789	9.816470236025071e-15
112.5999984741211	9.788675030266202e-15
112.80000305175781	9.708850057639917e-15
113.0	9.576075171663001e-15
113.19999694824219	9.390736503840492e-15
113.4000015258789	9.154512170812769e-15
113.5999984741211	8.870303180293336e-15
113.80000305175781	8.542148807898204e-15
114.0	8.175100751774724e-15
114.19999694824219	7.775095363519182e-15
114.4000015258789	7.348782114602423e-15
114.5999984741211	6.903349231924612e-15
114.80000305175781	6.446348793008446e-15
115.0	5.985493635802016e-15
115.19999694824219	5.5284778700911795e-15
115.4000015258789	5.082784452803048e-15
115.5999984741211	4.655509043870761e-15
115.80000305175781	4.2532051216759686e-15
116.0	3.881729176316173e-15
116.19999694824219	3.5461224202594635e-15
116.4000015258789	3.2505063888732075e-15
116.5999984741211	2.998007025319294e-15
116.80000305175781	2.7907075784190048e-15
117.0	2.6296226147639127e-15
117.19999694824219	2.5147052792478517e-15
117.4000015258789	2.444876714347717e-15
117.5999984741211	2.4180805532342823e-15
117.80000305175781	2.431362559956341e-15
118.0	2.4809655176122843e-15
118.19999694824219	2.5624477274529824e-15
118.4000015258789	2.6708103955165142e-15
118.5999984741211	2.8006359805295343e-15
118.80000305175781	2.9462331323977025e-15
119.0	3.1017858258265186e-15
119.19999694824219	3.2614991963938182e-15
119.4000015258789	3.4197415204810864e-15
119.5999984741211	3.571176688183354e-15
119.80000305175781	3.7108879546760395e-15
120.0	3.834481817135036e-15
120.19999694824219	3.938184203647339e-15
120.4000015258789	4.018910347070158e-15
120.5999984741211	4.074319149170505e-15
120.80000305175781	4.1028444305633566e-15
121.0	4.103710297238328e-15
121.19999694824219	4.076918541568516e-15
121.4000015258789	4.023225487290621e-15
121.5999984741211	3.944091170761134e-15
121.80000305175781	3.841621662297372e-15
122.0	3.7184874067491246e-15
122.19999694824219	3.577834883588378e-15
122.4000015258789	3.423189622320731e-15
122.5999984741211	3.2583465894750596e-15
122.80000305175781	3.0872635819065882e-15
123.0	2.9139495425004043e-15
123.19999694824219	2.7423543245649697e-15
123.4000015258789	2.5762658764753102e-15
123.5999984741211	2.419213784355262e-15
123.80000305175781	2.2743786935295518e-15
124.0	2.1445201204448114e-15
124.19999694824219	2.0319087967352665e-15
124.4000015258789	1.9382826778760223e-15
124.5999984741211	1.8648097483220152e-15
124.80000305175781	1.8120730303618897e-15
125.0	1.7800669629525426e-15
125.19999694824219	1.768212215459486e-15
125.4000015258789	1.7753825005683122e-15
125.5999984741211	1.7999479988216717e-15
125.80000305175781	1.8398300872106815e-15
126.0	1.8925638765346108e-15
126.19999694824219	1.955373626426851e-15
126.4000015258789	2.025253897279346e-15
126.5999984741211	2.099052912956484e-15
126.80000305175781	2.173557782195891e-15
127.0	2.245584009811629e-15
127.19999694824219	2.312058298215811e-15
127.4000015258789	2.3700998778730614e-15
127.5999984741211	2.417093059585149e-15
