# frequency_THz	Absorptance
100.0	0.580051316983881
100.19999694824219	0.5689666803122
100.4000015258789	0.5578963200109397
100.5999984741211	0.54688319704145
100.80000305175781	0.5359696663930913
101.0	0.5251959395082819
101.19999694824219	0.5146003572352489
101.4000015258789	0.504218522790177
101.5999984741211	0.4940822156114102
101.80000305175781	0.48421906649542645
102.0	0.47465267027084845
102.19999694824219	0.46540146890075373
102.4000015258789	0.4564782960176528
102.5999984741211	0.4478908017255695
102.80000305175781	0.439641210169622
103.0	0.4317256084512904
103.19999694824219	0.42413510829275924
103.4000015258789	0.4168554337671786
103.5999984741211	0.4098669723526731
103.80000305175781	0.40314674027235053
104.0	0.3966671822643484
104.19999694824219	0.39039810466942615
104.4000015258789	0.38430684727196507
104.5999984741211	0.3783595643893669
104.80000305175781	0.3725217429848655
105.0	0.36675890152792334
105.19999694824219	0.3610379720499104
105.4000015258789	0.3553278358101437
105.5999984741211	0.34960072441304746
105.80000305175781	0.34383134170370167
106.0	0.3379997935015774
106.19999694824219	0.33209048250063233
106.4000015258789	0.3260928535390164
106.5999984741211	0.3200018948787252
106.80000305175781	0.3138180005406629
107.0	0.3075475046168775
107.19999694824219	0.3012017655778826
107.4000015258789	0.2947977687401595
107.5999984741211	0.28835678107825224
107.80000305175781	0.281904274798225
108.0	0.2754688825588508
108.19999694824219	0.26908226278708636
108.4000015258789	0.2627779682221164
108.5999984741211	0.25659015430999954
108.80000305175781	0.2505530071385983
109.0	0.24469977835498125
109.19999694824219	0.23906210908621617
109.4000015258789	0.23366854663640169
109.5999984741211	0.22854448991379783
109.80000305175781	0.22371075609845104
110.0	0.21918362635567235
110.19999694824219	0.2149737159821753
110.4000015258789	0.21108653280773726
110.5999984741211	0.20752127738732906
110.80000305175781	0.2042714129995139
111.0	0.20132508729929122
111.19999694824219	0.19866390798806244
111.4000015258789	0.19626572382763918
111.5999984741211	0.19410283061664635
111.80000305175781	0.19214390481270072
112.0	0.19035506511043832
112.19999694824219	0.1886992986457231
112.4000015258789	0.18713899684055213
112.5999984741211	0.1856355660271296
112.80000305175781	0.1841514501567998
113.0	0.18264994100239185
113.19999694824219	0.18109742333726941
113.4000015258789	0.17946296143439622
113.5999984741211	0.17771965122951983
113.80000305175781	0.17584556909618754
114.0	0.17382342719978805
114.19999694824219	0.17164159866903006
114.4000015258789	0.16929419613055507
114.5999984741211	0.16678115984372965
114.80000305175781	0.16410834092720705
115.0	0.1612870387410429
115.19999694824219	0.15833368752239352
115.4000015258789	0.15526942262118026
115.5999984741211	0.15211976634083135
115.80000305175781	0.1489129429388557
116.0	0.1456805578963759
116.19999694824219	0.142455260305009
116.4000015258789	0.13927078820709415
116.5999984741211	0.13616051773877413
116.80000305175781	0.13315704874907397
117.0	0.1302907251726747
117.19999694824219	0.12758972522162015
117.4000015258789	0.1250776451061143
117.5999984741211	0.12277507980436908
117.80000305175781	0.12069720144243601
118.0	0.11885389976371508
118.19999694824219	0.1172507608632587
118.4000015258789	0.11588636341181935
118.5999984741211	0.11475525772029549
118.80000305175781	0.11384584668853026
119.0	0.1131418235335494
119.19999694824219	0.1126220624701586
119.4000015258789	0.11226206871016386
119.5999984741211	0.11203359818906733
119.80000305175781	0.1119056761410705
120.0	0.11184621088100477
120.19999694824219	0.1118218154352304
120.4000015258789	0.11179940127806898
120.5999984741211	0.11174648888783079
120.80000305175781	0.11163254352033625
121.0	0.11142907793447332
121.19999694824219	0.11111182726294888
121.4000015258789	0.11065934133171829
121.5999984741211	0.11005539037174084
121.80000305175781	0.10928796924697437
122.0	0.10835079582397722
122.19999694824219	0.1072417836183881
122.4000015258789	0.10596528336041178
122.5999984741211	0.10452943803656456
122.80000305175781	0.10294825720310985
123.0	0.10123944569004262
123.19999694824219	0.09942493456086776
123.4000015258789	0.0975293881005248
123.5999984741211	0.09558028847916589
123.80000305175781	0.09360702909669794
124.0	0.09163945378407945
124.19999694824219	0.08970782416350798
124.4000015258789	0.08784162254351457
124.5999984741211	0.08606876861710333
124.80000305175781	0.08441480974900184
125.0	0.08290241052154734
125.19999694824219	0.08155075080108432
125.4000015258789	0.0803747390611198
125.5999984741211	0.07938476482483381
125.80000305175781	0.0785870201807084
126.0	0.07798206323679135
126.19999694824219	0.07756592152814434
126.4000015258789	0.07733034989726584
126.5999984741211	0.07726176271267349
126.80000305175781	0.07734289680312745
127.0	0.07755321349648536
127.19999694824219	0.07786842260482185
127.4000015258789	0.0782627902158276
127.5999984741211	0.07870832861697885
127.80000305175781	0.07917596653058367
128.0	0.07963705035381008
128.1999969482422	0.08006357228328997
128.39999389648438	0.08042870708063887
128.60000610351562	0.08070776954126213
128.8000030517578	0.0808790316765986
129.0	0.08092463368245983
129.1999969482422	0.08082928432109437
129.39999389648438	0.08058268133657986
129.60000610351562	0.08017962107510967
129.8000030517578	0.07961814529831834
130.0	0.0789020696273458
130.1999969482422	0.07803871085353353
130.39999389648438	0.07704031310665294
130.60000610351562	0.07592264784720981
130.8000030517578	0.07470483355835722
131.0	0.07340882876787791
131.1999969482422	0.07205952387659575
131.39999389648438	0.07068195755024587
131.60000610351562	0.0693034039993955
131.8000030517578	0.06795057776427527
132.0	0.06664909777503414
132.1999969482422	0.06542388208722727
132.39999389648438	0.06429807469930193
132.60000610351562	0.06329081647569279
132.8000030517578	0.062419677032721665
133.0	0.06169777802594112
133.1999969482422	0.06113406714545633
133.39999389648438	0.060733647120226664
133.60000610351562	0.06049718313164487
133.8000030517578	0.06042136777952589
134.0	0.060498148502396876
134.1999969482422	0.0607157315888287
134.39999389648438	0.06105869564433075
134.60000610351562	0.061508534446300445
134.8000030517578	0.06204410789721859
135.0	0.06264189011430332
135.1999969482422	0.0632772220406217
135.39999389648438	0.06392479056545153
135.60000610351562	0.0645590984149288
135.8000030517578	0.0651554685476583
136.0	0.0656904224422733
136.1999969482422	0.0661418293452557
136.39999389648438	0.06649151559889788
136.60000610351562	0.06672345110180455
136.8000030517578	0.06682530693505484
137.0	0.06678812599869499
137.1999969482422	0.06660734483260466
137.39999389648438	0.06628306988678645
137.60000610351562	0.06581837660788992
137.8000030517578	0.0652207725023537
138.0	0.06450189916418125
138.1999969482422	0.06367649721161317
138.39999389648438	0.06276235545614028
138.60000610351562	0.06177959140799416
138.8000030517578	0.0607504086922398
139.0	0.05969840429379403
139.1999969482422	0.05864731188574979
139.39999389648438	0.05762119177472513
139.60000610351562	0.05664375134777444
