# frequency_THz	A_Zmax(1)
37.5	0.7631187310827546
37.49593994122427	0.763706005212644
37.476136363636364	0.766525937066675
37.45227272727273	0.7698242240752968
37.428409090909085	0.773011227629071
37.404545454545456	0.7760846132865252
37.38068181818181	0.7790420786108071
37.35681818181818	0.7818813553526596
37.33295454545455	0.784600211828316
37.309090909090905	0.7871964554605008
37.285227272727276	0.7896679354409575
37.26136363636363	0.7920125454649207
37.237500000000004	0.7942282264831392
37.21363636363636	0.7963129694170341
37.18977272727273	0.7982648177885059
37.16590909090909	0.8000818702287437
37.142045454545446	0.8017622828499386
37.11818181818182	0.8033042714891154
37.09431818181818	0.8047061138620611
37.07045454545455	0.8059661516943961
37.0465909090909	0.8070827929224021
37.02272727272727	0.8080545140745534
36.99886363636363	0.8088798629526919
36.975	0.8095574617277815
36.951136363636365	0.810086010549112
36.92727272727273	0.8104642917395171
36.903409090909086	0.8106911746157892
36.87954545454545	0.8107656209370763
36.85568181818182	0.810686690948833
36.83181818181817	0.8104535499593675
36.807954545454535	0.8100654753627065
36.78409090909091	0.8095218640065379
36.76022727272727	0.8088222397972912
36.73636363636364	0.8079662614348879
36.7125	0.8069537301755704
36.68863636363636	0.8057845975306501
36.66477272727273	0.8044589728200259
36.64090909090909	0.802977130510412
36.617045454545455	0.8013395172783181
36.59318181818181	0.79954675874617
36.569318181818176	0.7975996658463136
36.54545454545455	0.795499240772056
36.521590909090904	0.793246682477568
36.49772727272727	0.7908433916897087
36.47386363636363	0.7882909753951616
36.449999999999996	0.7855912507659396
36.42613636363636	0.7827462484857918
36.40227272727273	0.779758215439571
36.37840909090909	0.7766296167274348
36.354545454545445	0.7733631369660867
36.33068181818182	0.769961680840144
36.30681818181818	0.7664283728683629
36.28295454545454	0.7627665563517464
36.2590909090909	0.7589797914736485
36.23522727272727	0.755071852525757
36.211363636363636	0.7510467242383575
36.1875	0.7469085971983854
36.163636363636364	0.7426618623445027
36.13977272727273	0.7383111045346942
36.115909090909085	0.733861095188518
36.092045454545456	0.7293167840132452
36.06818181818183	0.7246832898303762
36.044318181818184	0.7199658905265207
36.02045454545454	0.7151700121602032
35.99659090909091	0.7103012172636122
35.97272727272727	0.7053651923857818
35.948863636363626	0.7003677349307775
35.925	0.6953147393513301
35.90113636363636	0.6902121827646718
35.877272727272725	0.685066110063277
35.85340909090909	0.679882618598358
35.82954545454545	0.6746678425185385
35.80568181818182	0.6694279368499583
35.78181818181818	0.664169061406878
35.757954545454545	0.6588973646241163
35.73409090909091	0.6536189674036814
35.71022727272727	0.6483399470682949
35.68636363636364	0.6430663215138054
35.662499999999994	0.6378040336508817
35.638636363636365	0.6325589362239341
35.61477272727272	0.627336777091757
35.59090909090908	0.6221431850503235
35.56704545454545	0.6169836562731013
35.54318181818182	0.6118635414387958
35.51931818181818	0.6067880336100487
35.49545454545455	0.60176215691998
35.471590909090914	0.5967907561163531
35.44772727272727	0.5918784870054026
35.423863636363635	0.5870298078300602
35.4	0.5822489716090292
35.37613636363636	0.5775400194556816
35.35227272727273	0.5729067748876117
35.32840909090909	0.5683528391303713
35.30454545454546	0.5638815874111806
35.28068181818182	0.5594961662315845
35.256818181818176	0.5551994916012055
35.23295454545454	0.5509942482085097
35.209090909090904	0.5468828894988084
35.185227272727275	0.5428676386244072
35.16136363636363	0.5389504902273877
35.137499999999996	0.5351332130111609
35.11363636363637	0.5314173530538179
35.08977272727273	0.5278042378132288
35.06590909090908	0.5242949807717436
35.042045454545445	0.5208904866667294
35.01818181818182	0.5175914572519206
34.99431818181817	0.5143983975343723
34.97045454545455	0.51131162243132
34.9465909090909	0.5083312637922802
34.922727272727265	0.5054572777320365
34.898863636363636	0.5026894522218475
34.87500000000001	0.500027414887738
34.85113636363636	0.49747064096652577
34.82727272727273	0.49501846137273303
34.803409090909085	0.49267007083161574
