# frequency_THz	|S|^2
14.9896229	0.0
15.0046125229	1.4440000000000007e-129
15.0196021458	1.4440000000000014e-129
15.0345917687	1.444e-129
15.0495813916	1.4440000000000007e-129
15.0645710145	1.3690000000000007e-129
15.0795606374	1.3690000000000007e-129
15.0945502603	1.3690000000000007e-129
15.1095398832	1.3690000000000012e-129
15.1245295061	1.3690000000000007e-129
15.13202431755	0.0
15.139519129	1.3690000000000018e-129
15.1545087519	1.3690000000000018e-129
15.1694983748	1.3690000000000007e-129
15.1844879977	1.3690000000000004e-129
15.1994776206	1.3690000000000015e-129
15.2144672435	1.2960000000000008e-129
15.229456866400001	1.2960000000000002e-129
15.244446489300001	1.2959999999999999e-129
15.259436112200001	1.2960000000000008e-129
15.2744257351	0.0
15.289415358000001	1.2960000000000005e-129
15.304404980900001	1.2960000000000005e-129
15.319394603800001	1.2960000000000005e-129
15.334384226700001	1.2960000000000013e-129
15.349373849600001	1.2960000000000002e-129
15.364363472500001	1.2960000000000002e-129
15.3793530954	1.2960000000000005e-129
15.3943427183	1.2960000000000016e-129
15.4093323412	1.2249999999999997e-129
15.4243219641	1.225e-129
15.439311587	1.2250000000000006e-129
15.4543012099	1.225e-129
15.4692908328	1.2249999999999997e-129
15.4842804557	1.225000000000001e-129
15.4992700786	1.2250000000000013e-129
15.5142597015	1.2250000000000006e-129
15.5292493244	0.0
15.5442389473	1.2250000000000006e-129
15.5592285702	1.2250000000000003e-129
15.5742181931	1.225e-129
15.589207816	1.225000000000001e-129
15.6041974389	1.1559999999999997e-129
15.6191870618	1.1560000000000005e-129
15.6341766847	1.1559999999999997e-129
15.6491663076	1.1559999999999997e-129
15.6641559305	0.0
15.679145553400001	1.1560000000000002e-129
15.694135176300001	1.1559999999999998e-129
15.709124799200001	1.1560000000000005e-129
15.724114422100001	1.1560000000000002e-129
15.739104045000001	1.0890000000000006e-129
15.754093667900001	1.089000000000001e-129
15.769083290800001	1.0890000000000001e-129
15.784072913700001	1.0890000000000003e-129
15.7990625366	0.0
15.814052159500001	1.0890000000000003e-129
15.829041782400001	1.0890000000000006e-129
15.8440314053	1.0890000000000001e-129
15.8590210282	1.089000000000001e-129
15.8740106511	1.0239999999999997e-129
15.889000274	1.0240000000000005e-129
15.9039898969	1.024e-129
15.9189795198	1.0240000000000008e-129
15.9339691427	0.0
15.9489587656	1.0240000000000005e-129
15.9639483885	1.0240000000000008e-129
15.9789380114	1.0240000000000001e-129
