# frequency_THz	|S|^2
14.9896229	5.181986170031643e-06
15.0046125229	5.552006600025554e-06
15.0196021458	5.9504575602126445e-06
15.0345917687	6.379476614304644e-06
15.0495813916	6.84131273665889e-06
15.0645710145	7.338314369248815e-06
15.0795606374	7.872910449078232e-06
15.0945502603	8.44758277196102e-06
15.1095398832	9.064828341298047e-06
15.1245295061	9.727111206293985e-06
15.13202431755	1.0075888620591408e-05
15.139519129	1.0436804968980547e-05
15.1545087519	1.1196129734524533e-05
15.1694983748	1.2007090487841889e-05
15.1844879977	1.2871426690819062e-05
15.1994776206	1.3790583520752024e-05
15.2144672435	1.4765711592456502e-05
15.229456866400001	1.5797693338845878e-05
15.244446489300001	1.6887182341890762e-05
15.259436112200001	1.8034631825432733e-05
15.2744257351	1.9240286199411825e-05
15.289415358000001	2.0504117821405053e-05
15.304404980900001	2.1825707037832987e-05
15.319394603800001	2.3204079775922603e-05
15.334384226700001	2.4637526613937375e-05
15.349373849600001	2.6123427951352917e-05
15.364363472500001	2.7658103962333783e-05
15.3793530954	2.923669981266374e-05
15.3943427183	3.0853109671970294e-05
15.4093323412	3.249993881764451e-05
15.4243219641	3.416850137862908e-05
15.439311587	3.584885105559949e-05
15.4543012099	3.7529842556679515e-05
15.4692908328	3.9199221932425544e-05
15.4842804557	4.084374426777721e-05
15.4992700786	4.244931731734796e-05
15.5142597015	4.400116978281794e-05
15.5292493244	4.5484043158945886e-05
15.5442389473	4.688240648941199e-05
15.5592285702	4.818069395481647e-05
15.5742181931	4.9363565840426314e-05
15.589207816	5.0416193884989227e-05
15.6041974389	5.1324572009768977e-05
15.6191870618	5.20758526564852e-05
15.6341766847	5.2658707139522844e-05
15.6491663076	5.306370535347812e-05
15.6641559305	5.328370585539313e-05
15.679145553400001	5.331424198817965e-05
15.694135176300001	5.3153883846742374e-05
15.709124799200001	5.280455033006376e-05
15.724114422100001	5.227174133175042e-05
15.739104045000001	5.156465846212518e-05
15.754093667900001	5.0696184616971135e-05
15.769083290800001	4.968269888195638e-05
15.784072913700001	4.854371372314821e-05
15.7990625366	4.730133539826433e-05
15.814052159500001	4.597956446722383e-05
15.829041782400001	4.4603469032729356e-05
15.8440314053	4.319827656152908e-05
15.8590210282	4.178843879395469e-05
15.8740106511	4.0396727083213567e-05
15.889000274	3.904341231108302e-05
15.9039898969	3.774557516902087e-05
15.9189795198	3.651658075714893e-05
15.9339691427	3.536573819728555e-05
15.9489587656	3.4298153217746205e-05
15.9639483885	3.331477085053917e-05
15.9789380114	3.2412597125909354e-05
15.9939276343	3.158508282139416e-05
16.0089172572	3.0822648201533915e-05
16.0239068801	3.0113324279580393e-05
16.038896503	2.9443482550957047e-05
16.0538861259	2.8798620924378247e-05
16.0688757488	2.816416888670662e-05
16.0838653717	2.752627063668635e-05
16.0988549946	2.687250237206456e-05
16.1138446175	2.619248061933697e-05
16.1288342404	2.547832362880494e-05
16.1438238633	2.4724937808873353e-05
16.1588134862	2.3930115271599594e-05
16.1738031091	2.3094445094924977e-05
16.188792732	2.2221057463357063e-05
16.2037823549	2.131523388281005e-05
16.2187719778	2.0383926115038903e-05
16.2337616007	1.943523023037086e-05
16.2487512236	1.847786025103861e-05
16.2637408465	1.752065926481677e-05
16.2787304694	1.657217627831067e-05
16.2937200923	1.5640326286683398e-05
16.3087097152	1.473214068999808e-05
16.3236993381	1.3853606455555641e-05
16.338688961	1.300958593747977e-05
16.3536785839	1.2203805155090828e-05
16.368668206800002	1.1438896376248265e-05
16.3836578297	1.0716480620962952e-05
16.398647452600002	1.0037276693985409e-05
16.4136370755	9.401225098873786e-06
16.428626698400002	8.807617287063786e-06
16.443616321300002	8.255222861291409e-06
16.458605944200002	7.742409388047872e-06
16.473595567100002	7.267251264884405e-06
16.488585190000002	6.827625583080701e-06
16.503574812900002	6.421294114840086e-06
16.518564435800002	6.045971453960909e-06
16.533554058700002	5.699379982131411e-06
16.5485436816	5.379292758710282e-06
16.5635333045	5.083565680654688e-06
16.5785229274	4.810160369844632e-06
16.5935125503	4.557159252342839e-06
16.6085021732	4.322774228323904e-06
16.6234917961	4.105350217632113e-06
16.638481419	3.903364724347589e-06
16.6534710419	3.7154244098918253e-06
16.6684606648	3.540259509519341e-06
16.6834502877	3.376716779455551e-06
16.6984399106	3.223751526514908e-06
16.7134295335	3.080419151586225e-06
16.7284191564	2.945866534053549e-06
16.7434087793	2.819323496061963e-06
16.7583984022	2.700094512973377e-06
