# frequency_THz	|S|^2
14.9896229	0.0
15.0046125229	6.400000000000001e-131
15.0196021458	6.400000000000001e-131
15.0345917687	6.400000000000003e-131
15.0495813916	6.4e-131
15.0645710145	6.400000000000003e-131
15.0795606374	6.4e-131
15.0945502603	6.4e-131
15.1095398832	6.4e-131
15.1245295061	6.399999999999998e-131
15.139519129	6.400000000000003e-131
15.1545087519	6.4e-131
15.1694983748	6.399999999999998e-131
15.1844879977	6.4e-131
15.1994776206	6.4e-131
15.2144672435	6.399999999999998e-131
15.229456866400001	6.399999999999998e-131
15.244446489300001	6.399999999999998e-131
15.259436112200001	6.4e-131
15.274425735100001	4.899999999999998e-131
15.289415358000001	4.9e-131
15.304404980900001	4.899999999999998e-131
15.319394603800001	4.899999999999998e-131
15.334384226700001	4.900000000000001e-131
15.349373849600001	4.9e-131
15.364363472500001	4.9e-131
15.3793530954	4.899999999999998e-131
15.3943427183	4.899999999999998e-131
15.4093323412	4.900000000000001e-131
15.4243219641	4.899999999999998e-131
15.439311587	4.899999999999998e-131
15.4543012099	4.899999999999998e-131
15.4692908328	4.9e-131
15.4842804557	4.899999999999998e-131
15.4992700786	4.899999999999997e-131
15.5142597015	4.899999999999998e-131
15.5292493244	4.900000000000001e-131
15.5442389473	4.899999999999998e-131
15.5592285702	0.0
15.5742181931	4.900000000000001e-131
15.589207816	4.900000000000001e-131
15.6041974389	4.899999999999998e-131
15.6191870618	4.9e-131
15.6341766847	4.899999999999998e-131
15.6491663076	4.9e-131
15.6641559305	4.899999999999998e-131
15.679145553400001	4.899999999999998e-131
15.694135176300001	4.899999999999998e-131
15.709124799200001	4.9e-131
15.724114422100001	4.9e-131
15.739104045000001	4.899999999999998e-131
15.754093667900001	4.899999999999998e-131
15.769083290800001	4.899999999999998e-131
15.784072913700001	4.899999999999998e-131
15.799062536600001	4.9e-131
15.814052159500001	4.899999999999998e-131
15.829041782400001	4.899999999999998e-131
15.8440314053	4.899999999999998e-131
15.8590210282	4.9e-131
15.8740106511	4.899999999999998e-131
15.889000274	3.599999999999999e-131
15.9039898969	3.599999999999999e-131
15.9189795198	3.6000000000000004e-131
15.9339691427	3.599999999999999e-131
15.9489587656	3.6000000000000004e-131
