# frequency_THz	|SZmin(1),Zmin(2)|^2
100.0	2.6294469005244883e-17
100.19999694824219	2.551407343183322e-17
100.4000015258789	2.4751916437103372e-17
100.5999984741211	2.4007710678668115e-17
100.80000305175781	2.3281151768995976e-17
101.0	2.257196308782476e-17
101.19999694824219	2.1879856023581435e-17
101.4000015258789	2.12045286962447e-17
101.5999984741211	2.0545693780781545e-17
101.80000305175781	1.9903083119221224e-17
102.0	1.9276407647544888e-17
102.19999694824219	1.866538044990967e-17
102.4000015258789	1.8069726645738005e-17
102.5999984741211	1.748916073823617e-17
102.80000305175781	1.6923421190190797e-17
103.0	1.6372228146352e-17
103.19999694824219	1.5835307566886514e-17
103.4000015258789	1.5312396000641717e-17
103.5999984741211	1.4803224324862445e-17
103.80000305175781	1.43075300454291e-17
104.0	1.3825053753856762e-17
104.19999694824219	1.3355537384703739e-17
104.4000015258789	1.2898721435424228e-17
104.5999984741211	1.245435504272376e-17
104.80000305175781	1.2022186134562479e-17
105.0	1.1601968192894323e-17
105.19999694824219	1.119345296596915e-17
105.4000015258789	1.0796401750657826e-17
105.5999984741211	1.0410578470715679e-17
105.80000305175781	1.0035741934052539e-17
106.0	9.671659123958345e-18
106.19999694824219	9.318099664497426e-18
106.4000015258789	8.974833126132946e-18
106.5999984741211	8.641641549426186e-18
106.80000305175781	8.318297119631317e-18
107.0	8.00458660598743e-18
107.19999694824219	7.700293073015695e-18
107.4000015258789	7.405198697586635e-18
107.5999984741211	7.119099742573716e-18
107.80000305175781	6.84178880923208e-18
108.0	6.573060751169445e-18
108.19999694824219	6.312712352743929e-18
108.4000015258789	6.060553298024515e-18
108.5999984741211	5.816385858754893e-18
108.80000305175781	5.580017673465071e-18
109.0	5.351260528089718e-18
109.19999694824219	5.1299300034413656e-18
109.4000015258789	4.915844720554022e-18
109.5999984741211	4.708824840910911e-18
109.80000305175781	4.50869247404809e-18
110.0	4.315277634604941e-18
110.19999694824219	4.12840792380393e-18
110.4000015258789	3.947914639797326e-18
110.5999984741211	3.773635947449221e-18
110.80000305175781	3.6054105054360154e-18
111.0	3.4430783558109887e-18
111.19999694824219	3.286484215027952e-18
111.4000015258789	3.1354744962291252e-18
111.5999984741211	2.9899012730129885e-18
111.80000305175781	2.8496161779892456e-18
112.0	2.7144739850707978e-18
112.19999694824219	2.5843342019635636e-18
112.4000015258789	2.4590581630713464e-18
112.5999984741211	2.3385085223445225e-18
112.80000305175781	2.2225534108513526e-18
113.0	2.111061076595571e-18
113.19999694824219	2.0039035562282955e-18
113.4000015258789	1.9009549054754644e-18
113.5999984741211	1.802093387793808e-18
113.80000305175781	1.7071980667008934e-18
114.0	1.6161505251766349e-18
114.19999694824219	1.5288363371132112e-18
114.4000015258789	1.4451418851132318e-18
114.5999984741211	1.3649573010662835e-18
114.80000305175781	1.2881745426892635e-18
115.0	1.2146880120482145e-18
115.19999694824219	1.1443942143404803e-18
115.4000015258789	1.0771922721940959e-18
115.5999984741211	1.0129837310657584e-18
115.80000305175781	9.516719831655381e-19
116.0	8.931631239029276e-19
116.19999694824219	8.373649107747828e-19
116.4000015258789	7.841878836525865e-19
116.5999984741211	7.335439824316486e-19
116.80000305175781	6.853479106184992e-19
117.0	6.3951605215661605e-19
117.19999694824219	5.959672208369465e-19
117.4000015258789	5.546216374593335e-19
117.5999984741211	5.154019959726079e-19
117.80000305175781	4.782328077146485e-19
118.0	4.4304046458473315e-19
118.19999694824219	4.0975322563141153e-19
118.4000015258789	3.783011699088454e-19
118.5999984741211	3.486162734339901e-19
118.80000305175781	3.2063230558695884e-19
119.0	2.942846978822355e-19
119.19999694824219	2.695107847381623e-19
119.4000015258789	2.462493126447112e-19
119.5999984741211	2.2444100809081754e-19
119.80000305175781	2.0402806864534743e-19
120.0	1.8495421827603903e-19
120.19999694824219	1.6716494901210092e-19
120.4000015258789	1.5060723692453624e-19
120.5999984741211	1.3522947450109668e-19
120.80000305175781	1.2098161204306612e-19
121.0	1.0781509698319019e-19
121.19999694824219	9.56827401233628e-20
121.4000015258789	8.453879838980874e-20
121.5999984741211	7.433887630554753e-20
121.80000305175781	6.503993463888096e-20
122.0	5.660021846292844e-20
122.19999694824219	4.897935714642083e-20
122.4000015258789	4.2138132008550614e-20
122.5999984741211	3.603861198558046e-20
122.80000305175781	3.064408654179019e-20
123.0	2.5919008596948344e-20
123.19999694824219	2.182898357502776e-20
123.4000015258789	1.8340774588649706e-20
123.5999984741211	1.5422225649414327e-20
123.80000305175781	1.3042276208000254e-20
124.0	1.1170918004853167e-20
124.19999694824219	9.779181073288091e-21
124.4000015258789	8.8390919642635e-21
124.5999984741211	8.323673789004464e-21
124.80000305175781	8.206906861132557e-21
125.0	8.46370669211396e-21
125.19999694824219	9.069911296459731e-21
125.4000015258789	1.000224463859563e-20
125.5999984741211	1.1238310298399511e-20
125.80000305175781	1.2756552757234335e-20
126.0	1.4536249481290333e-20
126.19999694824219	1.6557480175113994e-20
126.4000015258789	1.8801115364817397e-20
126.5999984741211	2.1248793704887117e-20
126.80000305175781	2.3882892630462877e-20
127.0	2.66865091054013e-20
127.19999694824219	2.964345986877603e-20
127.4000015258789	3.2738253158778794e-20
127.5999984741211	3.595605187271107e-20
127.80000305175781	3.9282670466193045e-20
128.0	4.270454918321037e-20
128.1999969482422	4.6208754506279287e-20
