# frequency_THz	Absorptance
100.0	0.10510949944376613
100.19999694824219	0.1032089524725811
100.4000015258789	0.10110470038564401
100.5999984741211	0.0988365109216538
100.80000305175781	0.0964532532877902
101.0	0.0940075051491931
101.19999694824219	0.09155636344908935
101.4000015258789	0.08915626122308051
101.5999984741211	0.08686265419173367
101.80000305175781	0.0847253029742302
102.0	0.08278896082296949
102.19999694824219	0.08108893201032341
102.4000015258789	0.07965139787324127
102.5999984741211	0.07849132460301433
102.80000305175781	0.07761246029931357
103.0	0.07700758081540016
103.19999694824219	0.076657831646613
103.4000015258789	0.07653517237899621
103.5999984741211	0.07660237992720564
103.80000305175781	0.07681562799691388
104.0	0.07712601820506304
104.19999694824219	0.07748196452175193
104.4000015258789	0.07783135529622864
104.5999984741211	0.07812360038831923
104.80000305175781	0.07831224883753674
105.0	0.07835663327056963
105.19999694824219	0.07822361722204874
105.4000015258789	0.07788845976028091
105.5999984741211	0.07733677044208753
105.80000305175781	0.07656404896708202
106.0	0.07557633480551273
106.19999694824219	0.07438877602183402
106.4000015258789	0.07302661441024727
106.5999984741211	0.07152204737134849
106.80000305175781	0.06991417763588714
107.0	0.06824609529491266
107.19999694824219	0.0665637274392098
107.4000015258789	0.0649134198300585
107.5999984741211	0.06333994714875824
107.80000305175781	0.06188461897009745
108.0	0.06058370343149544
108.19999694824219	0.05946627379845448
108.4000015258789	0.05855404117555596
108.5999984741211	0.05785958279970216
108.80000305175781	0.05738634163196443
109.0	0.05712828020573013
109.19999694824219	0.0570708832722121
109.4000015258789	0.057191399061723325
109.5999984741211	0.05745954592436231
109.80000305175781	0.057840285086870113
110.0	0.05829403189637583
110.19999694824219	0.058778695104027445
110.4000015258789	0.05925257647968818
110.5999984741211	0.05967451218380482
110.80000305175781	0.06000747839296905
111.0	0.060218024095373246
111.19999694824219	0.060280152761366335
111.4000015258789	0.06017427741766712
111.5999984741211	0.059888510604344525
111.80000305175781	0.059420276573639685
112.0	0.05877453679860167
112.19999694824219	0.05796449316039942
112.4000015258789	0.05701110824791178
112.5999984741211	0.0559408929656644
112.80000305175781	0.05478588806347695
113.0	0.053581697426877684
113.19999694824219	0.0523657289482774
113.4000015258789	0.051175998185615135
113.5999984741211	0.0500487272474176
113.80000305175781	0.049017508923704045
114.0	0.04811142378440725
114.19999694824219	0.04735379270990281
114.4000015258789	0.04676184129925032
114.5999984741211	0.04634515950344564
114.80000305175781	0.046105896467694474
115.0	0.04603874669380825
115.19999694824219	0.046131298542293586
115.4000015258789	0.046363531727478424
115.5999984741211	0.0467112812221373
115.80000305175781	0.047144797328197874
116.0	0.04763206193393177
116.19999694824219	0.048138364976910264
116.4000015258789	0.048629266212405375
116.5999984741211	0.049071953539298274
116.80000305175781	0.0494360840256034
117.0	0.04969527801712381
117.19999694824219	0.04982834063760988
117.4000015258789	0.049820535202575456
117.5999984741211	0.04966330946244579
117.80000305175781	0.049354695889455624
118.0	0.04890052846038251
118.19999694824219	0.0483120594630273
118.4000015258789	0.04760727879766391
118.5999984741211	0.04680909076683337
118.80000305175781	0.04594401577204732
119.0	0.04504193714329219
119.19999694824219	0.04413378101516496
119.4000015258789	0.043250769427538915
119.5999984741211	0.04242251083106663
119.80000305175781	0.04167605668358376
120.0	0.041034937828736906
120.19999694824219	0.04051802780657987
120.4000015258789	0.040138233184563665
120.5999984741211	0.03990239178934163
120.80000305175781	0.039811418040270885
121.0	0.03986014488493139
121.19999694824219	0.04003688023334728
121.4000015258789	0.040325162918335655
121.5999984741211	0.040703431164432424
121.80000305175781	0.0411473454572755
122.0	0.04162902604983443
122.19999694824219	0.0421203603639021
122.4000015258789	0.042593258177244686
122.5999984741211	0.043019871350292505
122.80000305175781	0.04337631238407624
123.0	0.04364141717740255
123.19999694824219	0.04379860598780616
123.4000015258789	0.043835984652861204
123.5999984741211	0.04374803784154846
123.80000305175781	0.04353412518921129
124.0	0.043200169682395706
124.19999694824219	0.04275671106600765
124.4000015258789	0.0422196178558778
124.5999984741211	0.041608186009124526
124.80000305175781	0.0409461427382708
125.0	0.04025777170561895
125.19999694824219	0.03956959017348183
125.4000015258789	0.03890709530013503
125.5999984741211	0.0382947977899164
125.80000305175781	0.03775517593655231
126.0	0.037306591463006744
126.19999694824219	0.036964020181891044
126.4000015258789	0.036737070942262195
126.5999984741211	0.03663104866988576
126.80000305175781	0.03664548165167136
127.0	0.03677423724642992
127.19999694824219	0.03700705023845707
127.4000015258789	0.037328904668899376
127.5999984741211	0.03772147742026277
127.80000305175781	0.03816324973117691
128.0	0.03863124600473711
128.1999969482422	0.039101227219230594
128.39999389648438	0.039549682403929864
128.60000610351562	0.03995415147961179
128.8000030517578	0.04029485812939626
129.0	0.0405546698521988
129.1999969482422	0.04072029243387387
129.39999389648438	0.040783869286364016
129.60000610351562	0.04074071268642865
129.8000030517578	0.04059217842774043
130.0	0.04034416443987865
130.1999969482422	0.040006462180815494
130.39999389648438	0.03959356565319805
130.60000610351562	0.039122435853399584
130.8000030517578	0.03861369170866791
131.0	0.038088149335987254
131.1999969482422	0.037567954361516276
131.39999389648438	0.03707521940787739
131.60000610351562	0.036629816892990275
131.8000030517578	0.03625029219593745
132.0	0.03595172529525481
132.1999969482422	0.0357452970205685
132.39999389648438	0.035638627917591426
132.60000610351562	0.03563481162769033
132.8000030517578	0.035732382072107605
133.0	0.035924944204388076
133.1999969482422	0.03620327771740073
133.39999389648438	0.03655325636782425
133.60000610351562	0.036958669090920604
133.8000030517578	0.037400887372220915
134.0	0.03786005967146977
134.1999969482422	0.03831564452653058
134.39999389648438	0.03874731437058199
134.60000610351562	0.03913706114500126
134.8000030517578	0.03946795293409977
135.0	0.03972678816955255
135.1999969482422	0.03990293686931068
135.39999389648438	0.03999035990566924
135.60000610351562	0.039986914957580555
135.8000030517578	0.03989465945413073
136.0	0.03971921176497162
136.1999969482422	0.03947063504914172
136.39999389648438	0.039161576653064856
136.60000610351562	0.03880806718571961
136.8000030517578	0.03842710068803612
137.0	0.038037675510381175
137.1999969482422	0.037658368475714354
137.39999389648438	0.037308258078198264
137.60000610351562	0.03700394886652003
137.8000030517578	0.03676043074797164
138.0	0.03659011426634606
138.1999969482422	0.03650125705433993
138.39999389648438	0.03650019093160495
138.60000610351562	0.03658778084709613
138.8000030517578	0.03676146237881295
139.0	0.03701595674069924
139.1999969482422	0.03734076818629717
139.39999389648438	0.0377243733543865
139.60000610351562	0.03815160229463288
139.8000030517578	0.038605579843391635
140.0	0.03906952766526206
140.1999969482422	0.03952536194701406
140.39999389648438	0.039956338152791315
140.60000610351562	0.04034687280354632
140.8000030517578	0.04068336748399293
141.0	0.04095485992582948
141.1999969482422	0.04115337315507961
141.39999389648438	0.04127487776211691
141.60000610351562	0.04131836307776027
141.8000030517578	0.041286742413188304
142.0	0.04118599596079531
142.1999969482422	0.041025732278498594
142.39999389648438	0.04081755447257862
142.60000610351562	0.04057619992737216
142.8000030517578	0.04031690263884624
143.0	0.04005605616347896
143.1999969482422	0.03981019923104867
143.39999389648438	0.03959472296190125
143.60000610351562	0.03942465671428874
143.8000030517578	0.039311847926381205
144.0	0.03926628994825876
144.1999969482422	0.03929459792579948
144.39999389648438	0.039400325814419546
